cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0123,474.11,64,0.0,0.674,0.0123,tilt
0,0.0391,607.75,83,0.0,0.984,0.0274,goal_reached
0,0.0442,587.63,83,0.0,1.126,0.0306,goal_reached
0,0.0386,609.35,85,0.0,1.081,0.0289,goal_reached
0,0.037,612.76,86,0.0,1.214,0.03,goal_reached
0,0.0368,647.55,91,0.0,1.359,0.0289,goal_reached
0,0.04,678.64,95,0.0,1.295,0.0309,goal_reached
0,0.0299,758.55,101,0.0,0.728,0.0299,tilt
0,0.0513,6644.9,849,0.0,1.311,0.0307,goal_reached
0,0.0,7845.51,999,0.0,1.499,-0.0382,time_out
0,0.0,7816.85,999,0.0,1.226,-0.0437,time_out
0,0.0226,7922.65,999,0.0,0.986,-0.0381,time_out
0,0.0063,7821.92,999,0.0,1.678,-0.0365,time_out
0,0.0236,7899.69,999,0.0,1.69,-0.0398,time_out
0,0.0226,7876.49,999,0.0,1.588,-0.0383,time_out
0,0.0202,7858.71,999,0.0,1.51,-0.037,time_out
0,0.0242,7838.6,999,0.0,1.372,-0.0374,time_out
0,0.0,7827.76,999,0.0,1.5,-0.0352,time_out
0,0.0229,7829.12,999,0.0,1.199,0.0208,time_out
0,0.02,7797.62,999,0.0,1.49,-0.0361,time_out
0,0.0176,7922.93,999,0.0,1.169,-0.0397,time_out
0,0.0219,7766.16,999,0.0,1.342,-0.0383,time_out
0,0.0207,7854.9,999,0.0,1.506,-0.0372,time_out
0,0.0222,7852.53,999,0.0,0.911,-0.0348,time_out
0,0.0185,7796.6,999,0.0,1.524,-0.0319,time_out
0,0.0034,7878.74,999,0.0,1.498,-0.0372,time_out
0,0.0,7728.69,999,0.0,1.562,-0.0412,time_out
0,0.028,7806.1,999,0.0,1.306,-0.0364,time_out
0,0.0216,7868.19,999,0.0,1.551,-0.0381,time_out
0,0.0209,7863.4,999,0.0,1.597,-0.037,time_out
0,0.0,7721.25,999,0.0,1.278,-0.0373,time_out
0,0.0034,7878.74,999,0.0,1.498,-0.0372,time_out
0,0.0198,7806.71,999,0.0,1.253,0.0186,time_out
0,0.0203,7839.5,999,0.0,1.591,-0.029,time_out
0,0.0233,7824.84,999,0.0,1.308,-0.0372,time_out
