cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0337,401.08,79,0.08,0.866,0.0331,tilt
0,0.0289,460.68,87,0.02,1.075,0.0289,tilt
0,0.048,472.58,90,0.06,1.206,0.048,goal_reached
0,0.0763,506.9,95,0.18,1.315,0.0745,goal_reached
0,0.0351,520.54,96,0.06,1.153,0.0351,tilt
0,0.0713,566.73,102,0.26,1.485,0.0603,goal_reached
0,0.0614,563.02,102,0.32,1.421,0.0614,tilt
0,0.0509,591.05,108,0.3,1.482,0.0508,tilt
0,0.0528,607.09,109,0.24,1.459,0.0511,tilt
0,0.0852,619.09,110,0.28,1.53,0.0852,tilt
0,0.0617,559.01,110,0.18,1.613,0.0509,goal_reached
0,0.0328,665.07,115,0.12,1.456,0.0191,goal_reached
0,0.0584,669.99,120,0.28,1.68,0.0479,tilt
0,0.1238,646.84,121,0.38,1.904,0.1238,tilt
0,0.0883,663.77,123,0.26,1.895,0.0883,tilt
0,0.0489,628.72,124,0.24,1.976,0.0489,tilt
1,0.1645,743.89,127,0.82,1.615,0.1645,tilt
0,0.1225,748.29,127,0.36,1.847,0.0781,tilt
0,0.12,698.33,129,0.26,1.907,0.12,goal_reached
1,0.0846,761.29,136,0.7,1.995,0.0812,tilt
0,0.0743,711.57,137,0.28,2.102,0.0514,tilt
0,0.0385,739.24,140,0.18,2.129,0.0376,goal_reached
0,0.0741,735.03,141,0.26,2.082,0.0534,tilt
0,0.0595,734.19,142,0.24,2.129,0.0239,goal_reached
0,0.0211,781.76,145,0.0,1.746,0.0211,tilt
0,0.1089,830.05,147,0.4,2.152,0.0662,goal_reached
1,0.1234,818.88,149,0.56,2.214,0.1154,tilt
0,0.1106,844.78,151,0.32,2.188,0.0782,tilt
0,0.087,804.98,152,0.3,2.226,0.0849,goal_reached
0,0.0765,812.14,156,0.3,2.298,0.0516,tilt
0,0.0995,817.98,156,0.24,2.404,0.0995,goal_reached
1,0.0931,979.15,157,0.58,1.882,0.0931,tilt
1,0.0931,979.15,157,0.58,1.882,0.0931,tilt
1,0.1148,979.08,157,0.9,2.117,0.1103,tilt
1,0.1597,929.0,158,0.54,2.228,0.1597,tilt
0,0.1207,892.45,159,0.4,2.337,0.0817,tilt
0,0.0721,838.72,159,0.38,2.286,0.0655,tilt
0,0.1115,901.51,161,0.32,2.326,0.0889,tilt
1,0.1144,983.23,162,0.74,2.382,0.11,tilt
0,0.0506,860.66,164,0.08,2.188,0.0506,tilt
1,0.1185,883.09,169,0.54,2.584,0.1178,goal_reached
0,0.0,288.75,58,0.0,0.503,-0.0088,tilt
1,0.0804,946.48,172,0.5,2.32,0.0804,tilt
1,0.098,1004.2,174,0.6,2.341,0.0776,goal_reached
1,0.0884,1111.8,176,0.7,1.899,0.0884,tilt
1,0.1014,1114.18,179,0.74,2.106,0.1014,tilt
1,0.1534,984.3,180,0.66,2.852,0.1534,tilt
0,0.0,265.36,53,0.0,0.38,-0.0107,tilt
1,0.1582,971.13,181,0.76,2.813,0.1582,tilt
0,0.114,971.54,182,0.26,2.608,0.0982,goal_reached
1,0.1567,1042.35,186,0.6,2.732,0.1567,goal_reached
0,0.0109,394.6,79,0.0,0.767,0.0109,tilt
0,0.1035,1051.28,189,0.34,2.664,0.0788,tilt
0,0.0938,1043.51,193,0.48,2.749,0.0938,goal_reached
0,0.1037,1097.76,194,0.48,2.748,0.092,goal_reached
1,0.12,1137.77,195,0.9,2.543,0.1106,tilt
1,0.1304,1083.78,197,0.62,2.937,0.1298,goal_reached
1,0.1858,1192.38,198,1.08,2.725,0.1858,goal_reached
1,0.1807,1148.19,199,1.12,2.748,0.1648,tilt
1,0.0855,1120.39,200,0.58,2.738,0.0855,goal_reached
1,0.157,1136.78,200,0.62,2.82,0.1458,tilt
0,0.076,533.2,98,0.26,1.436,0.0708,tilt
1,0.1234,1140.08,202,1.02,2.965,0.0788,goal_reached
0,0.0609,488.94,93,0.08,1.204,0.0609,goal_reached
1,0.1201,1157.14,206,0.64,3.082,0.1093,tilt
0,0.0477,669.03,127,0.18,1.832,0.0477,tilt
1,0.0987,1183.23,208,0.5,2.764,0.0987,tilt
1,0.1206,1187.02,209,0.84,3.027,0.0838,goal_reached
0,0.0358,620.23,109,0.18,1.447,0.0278,goal_reached
0,0.1171,658.58,129,0.12,1.836,0.1171,tilt
0,0.0499,559.93,98,0.28,1.329,0.0499,tilt
0,0.0,216.48,43,0.0,0.322,-0.0085,tilt
0,0.076,713.05,137,0.2,2.035,0.0553,tilt
1,0.1172,1328.03,230,0.98,2.918,0.1172,propeller_collision
0,0.0726,558.84,101,0.3,1.46,0.0225,goal_reached
0,0.0563,594.04,104,0.3,1.238,0.0479,tilt
0,0.0562,641.47,121,0.34,1.819,0.0539,propeller_collision
0,0.0,305.84,62,0.0,0.575,-0.0025,tilt
0,0.0478,728.91,139,0.26,2.085,0.0237,goal_reached
0,0.0498,523.25,96,0.06,1.159,0.0498,tilt
0,0.07,840.11,161,0.4,2.413,0.0516,goal_reached
1,0.1196,805.38,143,0.8,1.814,0.064,tilt
0,0.0614,594.41,112,0.3,1.678,0.0489,tilt
