cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0207,573.62,81,0.0,1.187,0.0169,goal_reached
0,0.0364,704.91,97,0.0,1.247,0.0362,goal_reached
0,0.0363,694.7,97,0.0,1.45,0.0363,goal_reached
0,0.0844,728.92,103,0.28,1.533,0.0807,goal_reached
0,0.0368,744.43,104,0.0,1.624,0.0368,goal_reached
0,0.0319,748.99,104,0.0,1.472,0.0161,goal_reached
0,0.0297,787.6,104,0.0,0.77,0.0254,goal_reached
0,0.0517,776.91,105,0.02,1.156,0.0517,tilt
0,0.0303,771.44,105,0.0,1.154,0.018,goal_reached
0,0.0534,779.77,107,0.06,1.27,0.0534,goal_reached
0,0.0256,797.23,107,0.0,1.081,0.0244,tilt
0,0.0321,773.53,108,0.0,1.622,0.0321,goal_reached
0,0.0803,774.02,109,0.12,1.549,0.0803,goal_reached
0,0.0321,794.8,110,0.0,1.399,0.0246,goal_reached
0,0.0484,798.96,111,0.02,1.466,0.0484,goal_reached
0,0.0793,827.24,114,0.28,1.474,0.0764,goal_reached
0,0.0793,827.24,114,0.28,1.474,0.0764,goal_reached
0,0.0888,797.01,114,0.26,1.885,0.0837,goal_reached
0,0.024,848.7,114,0.0,1.078,0.024,tilt
0,0.0232,891.5,119,0.0,1.14,0.0232,tilt
0,0.0242,886.98,119,0.0,1.062,0.0242,tilt
0,0.0614,859.67,122,0.06,2.026,0.0614,goal_reached
0,0.0548,848.95,122,0.04,2.048,0.0548,goal_reached
0,0.0241,965.22,130,0.0,1.34,0.0241,tilt
1,0.1821,968.19,134,1.22,1.625,0.177,tilt
0,0.025,995.61,136,0.0,1.705,0.025,tilt
0,0.0254,1043.95,138,0.0,0.909,0.0242,tilt
0,0.0,303.4,42,0.0,0.618,-0.0082,tilt
0,0.0247,1029.1,141,0.0,1.707,0.0241,tilt
1,0.1128,1028.47,144,0.86,2.146,0.1128,tilt
1,0.0843,1142.24,152,0.8,1.19,0.0843,tilt
1,0.0832,1177.25,162,0.86,1.989,0.0826,tilt
0,0.0531,627.0,84,0.02,0.845,0.0531,tilt
1,0.0852,1218.04,167,1.1,1.864,0.0852,tilt
0,0.0245,1340.91,180,0.0,1.906,0.0171,goal_reached
1,0.1003,1386.22,186,0.5,1.518,0.1003,tilt
1,0.0765,1435.49,194,0.76,2.099,0.0709,goal_reached
0,0.0172,652.42,91,0.0,1.368,0.0167,goal_reached
0,0.053,736.61,100,0.04,1.2,0.053,goal_reached
0,0.0357,732.81,101,0.0,1.348,0.0357,goal_reached
0,0.0,376.08,53,0.0,0.847,-0.006,tilt
0,0.0187,777.81,109,0.0,1.721,0.0167,goal_reached
0,0.0239,913.89,123,0.0,1.336,0.0239,tilt
0,0.0286,785.64,110,0.0,1.7,0.0242,goal_reached
0,0.1212,945.72,132,0.44,1.889,0.1212,tilt
1,0.0912,905.23,122,0.6,1.277,0.086,goal_reached
1,0.0756,1815.56,239,0.96,1.648,0.054,goal_reached
1,0.1173,1021.11,142,1.02,1.889,0.1165,goal_reached
1,0.0832,1100.77,145,0.92,1.134,0.0832,tilt
1,0.0844,1045.16,139,0.76,1.134,0.0844,tilt
1,0.0846,1149.27,158,0.92,2.064,0.0846,tilt
0,0.0448,1083.11,143,0.0,1.148,0.0448,goal_reached
0,0.0234,882.13,119,0.0,1.252,0.0234,tilt
0,0.0333,983.22,132,0.0,1.233,0.0262,goal_reached
0,0.0527,1213.41,162,0.04,1.625,0.0527,tilt
0,0.0346,713.24,97,0.0,1.229,0.0211,goal_reached
0,0.0185,617.2,86,0.0,1.229,0.0166,goal_reached
1,0.0903,982.1,135,0.52,1.643,0.0825,tilt
1,0.0853,1167.17,154,0.74,1.192,0.0853,tilt
1,0.0846,1306.73,174,0.78,1.36,0.0846,tilt
0,0.0596,913.65,128,0.04,1.996,0.0596,goal_reached
0,0.0253,1060.54,143,0.0,1.589,0.0253,tilt
1,0.0849,1581.3,207,0.78,1.398,0.0849,tilt
0,0.0274,688.6,95,0.0,1.349,0.0274,tilt
0,0.0664,779.91,111,0.06,1.974,0.0664,goal_reached
0,0.0299,726.92,100,0.0,1.393,0.0275,goal_reached
0,0.025,929.04,123,0.0,1.089,0.025,tilt
0,0.078,852.09,117,0.38,1.522,0.078,goal_reached
0,0.023,1187.55,158,0.0,1.254,0.023,tilt
0,0.0229,799.31,113,0.0,1.695,0.0229,tilt
0,0.0235,775.5,104,0.0,1.036,0.0235,tilt
1,0.0905,1057.66,148,0.56,2.23,0.086,goal_reached
1,0.1097,1047.22,145,0.96,1.86,0.1097,goal_reached
1,0.0622,1609.39,217,0.56,2.1,0.0565,goal_reached
0,0.0877,1012.45,142,0.32,2.132,0.0874,tilt
1,0.0933,881.43,127,0.54,2.265,0.0919,goal_reached
0,0.0316,723.7,99,0.0,1.203,0.0219,goal_reached
1,0.0845,1394.21,186,0.8,1.794,0.0845,tilt
0,0.0518,870.92,115,0.02,0.915,0.0518,tilt
1,0.0906,1474.17,200,0.96,2.19,0.0826,goal_reached
0,0.0768,1319.63,181,0.28,2.078,0.0768,tilt
1,0.1093,1197.49,165,1.0,2.214,0.1093,tilt
0,0.0239,1511.93,197,0.0,0.807,0.0239,tilt
0,0.0397,753.26,104,0.0,1.457,0.0397,goal_reached
0,0.0927,782.67,115,0.28,2.17,0.0927,goal_reached
1,0.1373,1415.35,194,2.12,1.982,0.1087,goal_reached
0,0.0343,796.32,108,0.0,1.202,0.0261,goal_reached
0,0.0313,1348.44,179,0.0,1.503,0.0171,goal_reached
0,0.0246,1132.3,152,0.0,1.603,0.0246,tilt
0,0.0249,3090.67,408,0.0,1.735,0.0242,tilt
1,0.075,7661.07,999,2.38,1.835,0.0257,time_out
1,0.067,7822.7,999,2.52,1.608,0.0242,time_out
1,0.0674,7844.66,999,3.86,1.451,0.0226,time_out
0,0.0569,7544.43,999,0.2,1.402,0.0306,time_out
1,0.0672,7823.6,999,4.06,1.452,0.0254,time_out
0,0.0481,7663.37,999,0.02,1.744,0.0173,time_out
0,0.0229,7743.25,999,0.0,1.083,-0.0368,time_out
0,0.0354,7945.67,999,0.0,2.037,0.016,time_out
0,0.0234,7884.67,999,0.0,1.011,-0.0335,time_out
0,0.0187,7866.03,999,0.0,1.297,-0.0333,time_out
0,0.0062,7917.68,999,0.0,1.453,-0.0349,time_out
0,0.0,7964.38,999,0.0,0.669,-0.0445,time_out
0,0.0,7994.18,999,0.0,0.703,-0.0439,time_out
0,0.0191,7855.27,999,0.0,1.374,0.0156,time_out
0,0.0049,7867.2,999,0.0,1.32,-0.0425,time_out
0,0.0,7956.53,999,0.0,1.089,-0.0426,time_out
1,0.0879,7697.58,999,1.56,2.051,-0.0355,time_out
1,0.0946,7878.4,999,17.84,2.341,0.0876,time_out
0,0.0067,7845.74,999,0.0,1.123,-0.0315,time_out
0,0.0498,7785.24,999,0.04,1.906,0.0169,time_out
1,0.0686,7733.58,999,2.72,1.965,0.0236,time_out
1,0.0675,7809.79,999,3.26,1.906,0.0256,time_out
0,0.0,7952.12,999,0.0,1.106,-0.0434,time_out
0,0.0079,7758.15,999,0.0,0.882,-0.0338,time_out
0,0.0219,7770.9,999,0.0,1.271,-0.0314,time_out
0,0.0134,7923.95,999,0.0,1.104,-0.0336,time_out
0,0.0241,7512.93,999,0.0,1.276,-0.0329,time_out
0,0.0262,7561.25,999,0.0,1.782,-0.0365,time_out
0,0.0309,669.54,90,0.0,0.911,0.0214,goal_reached
0,0.0345,687.99,94,0.0,1.125,0.0211,goal_reached
0,0.0069,7774.46,999,0.0,1.015,-0.036,time_out
0,0.1104,724.57,103,0.48,1.566,0.1104,tilt
0,0.0481,7783.89,999,0.02,1.888,0.0181,time_out
1,0.0849,7728.28,999,1.86,2.203,-0.0354,time_out
0,0.0071,7913.89,999,0.0,0.787,-0.0378,time_out
0,0.0507,806.14,110,0.04,1.293,0.0507,goal_reached
0,0.0523,790.02,111,0.06,1.749,0.0523,tilt
0,0.0339,846.52,114,0.0,1.131,0.0339,goal_reached
0,0.0668,853.04,121,0.06,2.046,0.0668,goal_reached
1,0.0912,7774.23,999,13.92,2.12,0.0835,time_out
0,0.0076,7883.19,999,0.0,1.197,-0.0374,time_out
0,0.031,890.45,125,0.0,1.979,0.0258,goal_reached
0,0.0309,969.1,128,0.0,1.012,0.0221,goal_reached
0,0.0218,970.3,128,0.0,1.077,0.0217,tilt
0,0.0181,7874.04,999,0.0,1.363,-0.0354,time_out
0,0.0,7857.6,999,0.0,1.329,-0.0419,time_out
0,0.0506,7809.54,999,0.1,1.897,0.0164,time_out
0,0.0,315.89,44,0.0,0.65,-0.0054,tilt
0,0.023,7549.31,999,0.0,1.742,-0.0371,time_out
1,0.1434,1425.72,196,1.84,2.386,0.1434,tilt
0,0.0231,607.43,81,0.0,0.731,0.0002,tilt
0,0.0,7904.67,999,0.0,0.98,-0.0434,time_out
0,0.0787,1602.28,217,0.38,2.082,0.0787,tilt
0,0.0416,789.01,109,0.0,1.486,0.0416,goal_reached
1,0.1444,1665.63,220,2.86,1.818,0.1444,tilt
1,0.1095,7934.45,999,18.34,1.811,0.0766,time_out
0,0.0317,786.31,110,0.0,1.698,0.0317,goal_reached
0,0.0762,854.14,120,0.24,1.853,0.0762,goal_reached
0,0.116,917.49,128,0.46,1.889,0.116,tilt
0,0.0233,780.57,105,0.0,1.108,0.0224,tilt
0,0.0347,833.67,115,0.0,1.597,0.0347,goal_reached
0,0.0493,838.05,112,0.02,1.115,0.0493,tilt
0,0.04,779.57,107,0.0,1.379,0.0275,goal_reached
0,0.0422,7877.47,999,0.0,1.847,0.0169,time_out
1,0.0884,7662.98,999,1.58,2.124,-0.0321,time_out
0,0.0236,1010.34,134,0.0,1.102,0.0236,tilt
0,0.0,7843.01,999,0.0,1.616,-0.0434,time_out
0,0.0089,7864.61,999,0.0,0.901,-0.0373,time_out
0,0.0,7902.96,999,0.0,0.653,-0.0427,time_out
0,0.0791,1127.93,156,0.28,2.138,0.0791,goal_reached
0,0.003,7976.13,999,0.0,1.604,-0.044,time_out
0,0.029,726.58,99,0.0,1.184,0.0271,goal_reached
0,0.0585,574.07,83,0.1,1.493,0.0248,goal_reached
1,0.0821,7595.42,999,2.26,1.46,0.0319,time_out
0,0.0237,7643.09,999,0.0,0.829,-0.036,time_out
0,0.0264,696.58,95,0.0,1.194,0.0181,goal_reached
0,0.022,7770.27,999,0.0,1.188,-0.0336,time_out
0,0.0449,7882.64,999,0.0,1.809,0.0169,time_out
0,0.0,7934.23,999,0.0,1.192,-0.0444,time_out
1,0.116,817.1,113,0.78,1.461,0.116,goal_reached
1,0.0836,1455.88,197,0.88,2.027,0.0832,tilt
0,0.0792,850.63,118,0.24,1.61,0.0713,goal_reached
0,0.0246,536.03,73,0.0,0.881,0.017,goal_reached
0,0.0335,7966.36,999,0.0,1.393,0.0166,time_out
0,0.0,252.3,34,0.0,0.413,-0.0058,tilt
0,0.0324,716.36,98,0.0,1.186,0.0324,goal_reached
0,0.0452,751.77,103,0.0,1.252,0.0452,goal_reached
0,0.0397,7981.4,999,0.0,1.375,0.0161,time_out
0,0.0081,7900.82,999,0.0,1.234,-0.0342,time_out
1,0.0829,1179.67,161,0.76,1.957,0.0829,tilt
1,0.0845,1236.27,169,0.9,2.032,0.0841,tilt
0,0.0488,819.35,112,0.02,1.392,0.0488,tilt
0,0.0187,7789.26,999,0.0,1.681,-0.0357,time_out
0,0.0523,828.5,113,0.02,1.278,0.0523,tilt
0,0.0,446.34,64,0.0,1.138,-0.0083,tilt
0,0.0,7914.39,999,0.0,0.654,-0.0429,time_out
0,0.0044,7911.22,999,0.0,0.661,-0.0434,time_out
0,0.0514,678.9,93,0.04,1.36,0.0514,tilt
1,0.0852,1351.37,184,1.44,2.053,0.0842,tilt
0,0.0232,1555.87,203,0.0,1.074,0.0232,tilt
0,0.0357,7871.78,999,0.0,2.051,0.0174,time_out
1,0.0849,1221.51,163,1.34,1.425,0.0837,tilt
0,0.0528,1186.4,159,0.08,1.371,0.0228,goal_reached
0,0.0325,537.12,75,0.0,1.083,0.0223,goal_reached
1,0.0705,7498.35,999,2.08,2.212,0.0346,time_out
0,0.0339,655.17,90,0.0,1.152,0.0281,goal_reached
0,0.0233,1032.94,140,0.0,1.597,0.0233,tilt
1,0.0845,1348.19,178,0.88,1.399,0.084,tilt
0,0.0464,7967.72,999,0.0,1.784,0.016,time_out
1,0.0664,7854.41,999,2.56,1.345,0.0262,time_out
