cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0466,444.11,68,0.0,0.613,0.0466,tilt
0,0.0,447.26,70,0.0,0.811,-0.0065,tilt
0,0.0,473.35,74,0.0,0.862,-0.0051,tilt
0,0.0,493.95,77,0.0,0.876,-0.0049,tilt
0,0.0,506.7,80,0.0,1.008,-0.0064,tilt
0,0.0,507.31,81,0.0,1.13,-0.0067,tilt
0,0.0,525.62,83,0.0,1.015,-0.0056,tilt
0,0.0303,547.56,84,0.0,0.783,0.0277,goal_reached
0,0.0255,542.48,85,0.0,1.001,0.0255,tilt
0,0.0346,549.88,86,0.0,0.92,0.0346,tilt
0,0.0,541.3,86,0.0,1.099,-0.0067,tilt
0,0.0464,555.81,86,0.0,1.068,0.0204,goal_reached
0,0.0,552.58,87,0.0,1.076,-0.0043,tilt
0,0.0,537.46,87,0.0,1.258,-0.0065,tilt
0,0.0244,576.39,88,0.0,0.921,0.0171,goal_reached
0,0.0012,569.31,89,0.0,0.993,0.0012,tilt
0,0.0313,560.02,89,0.0,1.228,0.0238,goal_reached
0,0.0356,576.71,90,0.0,1.071,0.0356,propeller_collision
0,0.024,594.53,91,0.0,0.96,0.0191,goal_reached
0,0.0509,582.06,91,0.06,1.143,0.0391,goal_reached
0,0.0016,590.27,92,0.0,0.993,0.0016,tilt
0,0.0519,603.18,93,0.1,1.032,0.0519,tilt
0,0.0519,603.18,93,0.1,1.032,0.0519,tilt
0,0.0167,577.19,93,0.0,1.3,0.0167,tilt
0,0.0235,588.68,93,0.0,1.198,0.0183,goal_reached
0,0.0429,609.19,94,0.0,1.063,0.0232,goal_reached
0,0.0039,615.59,95,0.0,1.001,0.0039,tilt
0,0.0352,609.89,95,0.0,1.267,0.0341,goal_reached
0,0.0,594.31,95,0.0,1.27,-0.0069,tilt
0,0.0449,612.23,95,0.0,1.209,0.0449,goal_reached
0,0.0219,596.79,95,0.0,1.223,0.0212,goal_reached
0,0.0313,617.0,96,0.0,1.236,0.0218,goal_reached
0,0.0233,642.45,97,0.0,0.983,0.0233,tilt
0,0.0271,614.25,97,0.0,1.188,0.0172,goal_reached
0,0.0316,610.7,97,0.0,1.244,0.0192,goal_reached
0,0.0027,619.04,98,0.0,1.225,0.0027,tilt
0,0.0168,631.67,98,0.0,1.039,0.0168,tilt
0,0.0349,621.48,98,0.0,1.199,0.0203,goal_reached
0,0.0451,642.26,99,0.0,1.108,0.0451,tilt
0,0.0298,628.32,99,0.0,1.293,0.0172,goal_reached
0,0.0483,648.23,101,0.02,1.297,0.0483,tilt
0,0.0745,659.93,102,0.38,1.33,0.0745,tilt
0,0.0148,647.73,102,0.0,1.244,0.0148,tilt
0,0.0021,639.77,103,0.0,1.438,0.0021,tilt
0,0.0263,663.06,104,0.0,1.258,0.0263,propeller_collision
0,0.0441,675.38,104,0.0,1.343,0.0252,goal_reached
0,0.1022,700.01,106,0.14,1.272,0.1022,tilt
0,0.0505,709.06,108,0.02,1.239,0.0505,tilt
0,0.1018,715.94,109,0.3,1.31,0.0818,goal_reached
0,0.0,153.45,22,0.0,0.093,-0.0102,tilt
0,0.0,709.89,110,0.0,1.192,-0.0042,tilt
0,0.0,275.77,42,0.0,0.234,-0.0121,tilt
0,0.0447,743.52,113,0.0,1.154,0.0447,tilt
0,0.0,132.26,19,0.0,0.141,-0.0087,tilt
0,0.0366,747.37,115,0.0,1.204,0.0366,tilt
0,0.0,145.5,21,0.0,0.117,-0.0117,tilt
