cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0123,350.36,76,0.0,1.173,0.0123,tilt
0,0.0463,441.6,80,0.04,0.831,0.0463,tilt
0,0.0919,454.76,84,0.18,0.836,0.0919,tilt
0,0.0,444.18,87,0.0,0.874,-0.002,goal_reached
0,0.0,444.18,87,0.0,0.874,-0.002,goal_reached
0,0.1233,481.23,88,0.22,0.934,0.1233,tilt
0,0.1021,477.1,89,0.32,1.048,0.1021,tilt
0,0.0147,463.92,89,0.0,0.983,0.0027,goal_reached
0,0.0165,478.36,91,0.0,0.941,0.0025,goal_reached
0,0.0138,472.49,91,0.0,1.089,0.0002,goal_reached
0,0.0029,477.41,92,0.0,0.952,0.001,goal_reached
0,0.126,498.75,93,0.44,1.096,0.126,tilt
0,0.0315,482.29,93,0.0,0.969,0.0012,goal_reached
0,0.0248,513.14,95,0.0,1.115,0.0139,goal_reached
0,0.0774,518.51,96,0.26,1.055,0.0774,tilt
0,0.0599,501.37,96,0.06,1.183,0.0599,tilt
0,0.0822,507.42,96,0.12,1.171,0.0822,tilt
1,0.1159,537.12,98,0.54,0.972,0.1159,tilt
0,0.0261,505.39,99,0.0,1.25,0.0261,tilt
0,0.0371,496.97,100,0.08,1.22,0.0358,goal_reached
0,0.0936,531.38,101,0.14,1.192,0.0936,tilt
0,0.0664,555.52,101,0.14,1.251,0.0645,goal_reached
0,0.0737,548.9,102,0.18,1.199,0.0603,tilt
0,0.087,533.16,103,0.16,1.309,0.087,tilt
0,0.0474,538.17,104,0.16,1.318,0.0203,tilt
0,0.0185,539.41,104,0.0,1.316,0.0073,tilt
0,0.0575,544.27,105,0.06,1.308,0.0575,tilt
0,0.0187,524.15,105,0.0,1.422,0.003,goal_reached
0,0.0743,550.3,106,0.1,1.313,0.0743,tilt
0,0.0756,596.34,107,0.22,1.25,0.0632,goal_reached
0,0.0309,568.62,107,0.0,1.361,0.0309,tilt
0,0.0429,510.85,108,0.12,1.744,0.0238,goal_reached
0,0.0963,607.33,108,0.34,1.33,0.042,goal_reached
0,0.0086,559.27,109,0.0,1.554,0.0086,goal_reached
0,0.0415,556.44,109,0.12,1.567,-0.0009,goal_reached
0,0.0621,565.43,109,0.26,1.302,-0.0069,tilt
0,0.1078,611.61,110,0.28,1.318,0.0872,goal_reached
0,0.0918,565.95,110,0.12,1.429,0.0918,tilt
0,0.101,587.41,114,0.22,1.453,0.101,tilt
0,0.0965,638.11,114,0.32,1.285,0.0681,tilt
0,0.1066,642.94,114,0.46,1.303,0.1039,tilt
