cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,234.59,61,0.0,1.012,-0.0068,tilt
0,0.0,256.85,65,0.0,1.178,-0.0068,tilt
0,0.0365,384.79,70,0.0,1.119,0.0365,tilt
0,0.0275,393.27,71,0.0,1.131,0.0275,tilt
0,0.0437,363.21,71,0.1,1.026,0.043,tilt
0,0.0,267.92,71,0.0,1.133,-0.0098,tilt
0,0.0,329.35,72,0.0,1.214,-0.0103,tilt
0,0.0,269.55,74,0.0,1.321,-0.011,tilt
0,0.0,263.07,74,0.0,1.252,-0.009,tilt
0,0.0422,437.58,75,0.02,1.179,0.0422,tilt
0,0.022,396.43,75,0.0,1.065,0.022,tilt
0,0.0,267.53,75,0.0,1.182,-0.0089,tilt
0,0.0,262.07,76,0.0,1.238,-0.0069,propeller_collision
0,0.0474,421.71,76,0.12,1.104,0.0419,tilt
0,0.0193,333.11,78,0.0,1.467,0.0193,tilt
0,0.0448,429.15,80,0.06,1.204,0.0411,tilt
0,0.0044,278.81,80,0.0,1.366,0.0044,propeller_collision
0,0.0,437.73,80,0.0,1.331,-0.0055,tilt
0,0.0416,531.45,80,0.02,1.075,0.0416,tilt
0,0.0435,405.86,81,0.02,1.39,0.0435,tilt
0,0.0458,449.49,81,0.02,1.172,0.0458,tilt
0,0.0,330.7,82,0.0,1.401,-0.0075,tilt
0,0.0954,344.42,83,0.26,1.325,0.049,tilt
0,0.0108,301.37,84,0.0,1.464,0.0108,tilt
0,0.0256,555.47,84,0.0,1.052,0.0106,goal_reached
0,0.0133,302.4,85,0.0,1.417,0.0133,tilt
0,0.0388,556.77,85,0.0,1.087,0.0388,tilt
0,0.0474,585.57,87,0.08,1.117,0.0125,goal_reached
0,0.0406,370.66,87,0.02,1.218,0.0406,tilt
0,0.0427,574.4,88,0.02,1.139,0.0427,propeller_collision
0,0.0414,431.99,88,0.06,1.174,0.0318,goal_reached
0,0.041,600.67,89,0.02,0.949,0.041,tilt
0,0.0399,425.32,89,0.0,1.19,0.0399,tilt
0,0.0987,554.3,90,0.14,1.198,0.0987,tilt
0,0.0402,615.67,90,0.02,0.95,0.0402,tilt
0,0.0422,579.77,90,0.04,1.16,0.0113,goal_reached
0,0.0204,577.1,91,0.0,1.309,0.0076,goal_reached
0,0.0335,625.08,92,0.0,1.293,0.0106,goal_reached
0,0.0103,591.41,93,0.0,1.125,0.0071,goal_reached
0,0.0359,625.9,94,0.0,1.317,0.0129,goal_reached
0,0.0449,434.01,94,0.06,1.672,0.042,tilt
0,0.0792,619.86,95,0.2,1.366,0.0084,goal_reached
0,0.0319,642.65,95,0.0,1.344,0.0134,goal_reached
0,0.0906,525.9,96,0.12,1.316,0.0906,tilt
