cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,251.28,38,0.0,0.13,-0.0076,tilt
0,0.0,389.85,59,0.0,0.689,-0.007,tilt
0,0.0618,503.55,79,0.04,0.826,0.0618,propeller_collision
0,0.0,618.31,85,0.0,0.817,-0.0065,tilt
0,0.0,576.83,85,0.0,0.822,-0.0097,tilt
0,0.0734,546.22,88,0.04,0.988,0.0734,tilt
0,0.0633,569.77,90,0.04,0.897,0.0633,propeller_collision
0,0.0906,544.34,92,0.06,1.016,0.0906,propeller_collision
0,0.0416,634.36,94,0.0,1.14,0.0319,goal_reached
0,0.0676,619.91,99,0.02,1.023,0.0676,tilt
0,0.113,576.75,99,0.16,1.033,0.1097,propeller_collision
0,0.0658,655.69,100,0.1,1.12,0.0658,tilt
0,0.0398,634.12,101,0.0,1.269,0.0316,goal_reached
0,0.0449,665.03,101,0.0,1.271,0.0291,goal_reached
0,0.0354,672.08,104,0.0,1.165,0.0312,goal_reached
0,0.0438,613.35,105,0.0,1.335,0.0357,goal_reached
0,0.0457,684.4,106,0.0,1.23,0.0339,goal_reached
0,0.1279,661.15,107,0.16,1.222,0.1279,propeller_collision
0,0.0952,712.5,107,0.06,1.378,0.0952,tilt
0,0.0488,729.17,108,0.0,1.293,0.0359,goal_reached
0,0.0679,577.55,110,0.1,1.559,0.0607,tilt
0,0.0477,759.28,110,0.0,1.413,0.0328,goal_reached
0,0.0438,724.69,111,0.0,1.55,0.0273,goal_reached
0,0.0623,581.93,112,0.02,1.505,0.0623,tilt
0,0.0541,770.43,113,0.0,1.572,0.0319,goal_reached
0,0.0884,754.68,114,0.06,1.248,0.0884,propeller_collision
0,0.1125,747.37,115,0.18,1.348,0.1125,propeller_collision
0,0.1273,773.61,116,0.12,1.499,0.1273,tilt
0,0.0482,738.79,117,0.0,1.391,0.0482,goal_reached
0,0.0957,812.39,118,0.08,1.37,0.0957,tilt
0,0.0591,845.18,119,0.06,1.379,0.0355,goal_reached
0,0.0533,833.31,120,0.0,1.661,0.0336,goal_reached
0,0.0922,831.59,120,0.08,1.495,0.0922,tilt
0,0.079,832.98,123,0.06,1.39,0.079,tilt
0,0.0673,857.32,124,0.04,1.356,0.0673,tilt
0,0.0436,809.15,125,0.0,1.569,0.0323,goal_reached
0,0.0406,858.16,126,0.0,1.706,0.0349,goal_reached
0,0.0442,853.6,126,0.0,1.64,0.0335,goal_reached
0,0.0617,825.21,127,0.02,1.506,0.0617,tilt
0,0.0431,841.17,128,0.0,1.64,0.0431,goal_reached
0,0.0466,896.85,129,0.0,1.651,0.0317,goal_reached
0,0.1392,880.33,129,0.18,1.451,0.1392,tilt
0,0.032,874.51,130,0.0,1.576,0.028,goal_reached
0,0.0473,902.85,131,0.0,1.695,0.027,goal_reached
0,0.0532,899.55,131,0.0,1.812,0.03,goal_reached
0,0.0473,902.85,131,0.0,1.695,0.027,goal_reached
0,0.0414,923.84,131,0.0,1.652,0.0367,goal_reached
0,0.0437,924.59,132,0.0,1.714,0.0329,goal_reached
0,0.0437,924.59,132,0.0,1.714,0.0329,goal_reached
0,0.104,922.04,133,0.1,1.45,0.104,tilt
0,0.0411,929.3,134,0.0,1.654,0.028,goal_reached
0,0.0439,933.86,134,0.0,1.66,0.0346,goal_reached
0,0.0449,924.19,135,0.0,1.936,0.0299,goal_reached
0,0.0558,863.1,140,0.0,1.434,0.0558,tilt
0,0.0854,1006.08,143,0.1,1.581,0.0854,tilt
0,0.0471,1030.21,145,0.0,1.804,0.0349,goal_reached
0,0.0471,1030.21,145,0.0,1.804,0.0349,goal_reached
0,0.0437,1028.32,146,0.0,1.818,0.0348,goal_reached
0,0.0821,964.78,146,0.1,1.787,0.0821,goal_reached
0,0.0321,1009.1,147,0.0,1.756,0.0291,goal_reached
0,0.0628,1017.83,147,0.04,1.611,0.0628,propeller_collision
0,0.046,718.95,110,0.0,1.239,0.033,goal_reached
0,0.1297,1015.28,152,0.26,1.891,0.1297,propeller_collision
0,0.0319,1057.36,153,0.0,1.76,0.0319,tilt
0,0.1244,1050.28,156,0.16,1.957,0.1244,tilt
0,0.0379,606.65,93,0.0,0.916,0.0331,goal_reached
0,0.0632,952.51,135,0.04,1.273,0.0632,tilt
0,0.0319,658.96,102,0.0,0.864,0.0319,tilt
0,0.0907,592.06,119,0.08,1.578,0.0907,tilt
0,0.1282,738.98,113,0.1,1.385,0.1282,tilt
0,0.0618,713.54,106,0.04,1.16,0.0618,propeller_collision
0,0.0557,720.19,108,0.0,1.417,0.0345,goal_reached
0,0.0879,750.34,111,0.08,1.347,0.0879,propeller_collision
0,0.0524,681.93,126,0.0,1.43,0.0294,goal_reached
0,0.053,853.74,123,0.0,1.586,0.0317,goal_reached
0,0.0468,661.33,110,0.0,1.025,0.0365,goal_reached
0,0.0597,684.92,133,0.02,1.571,0.0597,tilt
0,0.0849,681.07,111,0.06,1.053,0.0849,propeller_collision
0,0.0623,628.05,99,0.04,1.021,0.0623,propeller_collision
0,0.0599,666.41,104,0.02,1.076,0.0599,tilt
0,0.0405,548.64,89,0.0,0.974,0.0374,goal_reached
0,0.0097,479.21,100,0.0,1.479,0.0097,tilt
0,0.0445,637.01,99,0.0,1.282,0.0272,goal_reached
0,0.0672,762.61,123,0.12,1.501,0.0608,tilt
0,0.0548,779.33,114,0.0,1.447,0.0308,goal_reached
0,0.0435,641.6,101,0.0,1.233,0.0302,goal_reached
0,0.0415,697.25,112,0.0,1.238,0.0311,goal_reached
0,0.0403,877.94,126,0.0,1.609,0.0356,goal_reached
0,0.0455,664.62,101,0.0,1.258,0.0297,goal_reached
0,0.0652,789.41,114,0.12,1.416,0.0333,goal_reached
0,0.0505,828.26,121,0.0,1.776,0.0314,goal_reached
0,0.0439,824.01,122,0.0,1.365,0.0274,goal_reached
0,0.1233,857.17,128,0.14,1.647,0.1233,propeller_collision
0,0.0416,702.91,108,0.0,1.045,0.0308,goal_reached
0,0.0567,846.57,137,0.02,1.612,0.0567,tilt
0,0.0501,676.07,108,0.0,1.223,0.0501,goal_reached
0,0.0852,960.42,137,0.06,1.575,0.0852,tilt
0,0.0767,921.02,138,0.04,1.961,0.0767,tilt
0,0.0664,723.4,119,0.2,1.336,0.0628,tilt
0,0.1092,774.48,121,0.18,1.344,0.1092,propeller_collision
0,0.0494,852.79,125,0.0,1.611,0.0448,goal_reached
0,0.041,897.11,139,0.0,1.168,0.0312,goal_reached
0,0.0497,842.5,123,0.0,1.606,0.0307,goal_reached
