cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,175.28,25,0.0,0.115,-0.0077,tilt
0,0.0,325.94,57,0.0,0.622,-0.0073,tilt
0,0.0443,341.71,69,0.04,0.836,0.0443,tilt
0,0.0,502.99,74,0.0,0.986,-0.007,tilt
0,0.0,380.59,87,0.0,1.03,-0.0073,tilt
0,0.0213,541.57,87,0.0,0.993,0.009,goal_reached
0,0.0975,598.4,90,0.1,1.178,0.0975,tilt
0,0.0428,634.32,90,0.04,1.124,0.0428,tilt
0,0.0114,563.11,90,0.0,1.122,0.0093,goal_reached
0,0.0469,633.87,93,0.16,1.289,0.0463,tilt
0,0.018,594.93,93,0.0,1.157,0.0114,goal_reached
0,0.0,669.82,95,0.0,1.272,-0.0045,tilt
0,0.0346,625.64,95,0.0,1.023,0.0182,goal_reached
0,0.0375,624.11,97,0.0,1.254,0.0132,goal_reached
0,0.0765,663.66,98,0.08,1.385,0.0765,tilt
0,0.0418,627.29,99,0.02,1.146,0.0418,tilt
0,0.032,697.58,100,0.0,1.276,0.0133,goal_reached
0,0.0226,673.4,101,0.0,1.336,0.0099,goal_reached
0,0.0166,659.91,102,0.0,1.525,0.0091,goal_reached
0,0.0302,671.43,102,0.0,1.263,0.0174,goal_reached
0,0.0268,645.99,102,0.0,1.293,0.0155,goal_reached
0,0.0123,672.94,103,0.0,1.295,0.01,goal_reached
0,0.0203,630.17,103,0.0,0.924,0.0203,tilt
0,0.0435,666.16,103,0.02,1.233,0.0435,tilt
0,0.0069,656.25,105,0.0,1.428,0.0069,goal_reached
0,0.0392,682.51,105,0.0,0.888,0.0392,tilt
0,0.0392,682.51,105,0.0,0.888,0.0392,tilt
0,0.0592,672.92,105,0.04,1.433,0.0592,tilt
0,0.0942,646.7,105,0.1,1.368,0.0942,tilt
0,0.0425,704.95,107,0.02,1.201,0.0425,tilt
0,0.0311,689.47,109,0.0,1.504,0.0086,goal_reached
0,0.013,727.28,109,0.0,1.51,0.0105,goal_reached
0,0.075,710.77,110,0.06,1.457,0.075,tilt
0,0.0865,777.21,111,0.1,1.294,0.0865,tilt
0,0.0772,704.36,111,0.08,1.492,0.0772,propeller_collision
0,0.0743,582.93,111,0.12,1.3,0.0743,tilt
0,0.0612,703.13,112,0.22,1.249,0.0612,goal_reached
0,0.0911,707.39,112,0.32,1.298,0.0911,tilt
0,0.0397,724.64,112,0.0,1.329,0.0397,tilt
1,0.1429,745.9,112,0.62,1.56,0.1395,goal_reached
0,0.087,779.49,114,0.1,1.477,0.087,tilt
0,0.0726,614.77,114,0.12,1.537,0.0726,propeller_collision
0,0.0879,704.47,114,0.18,1.417,0.0879,tilt
0,0.0431,825.89,115,0.02,1.292,0.0431,tilt
0,0.078,774.06,115,0.12,1.54,0.078,tilt
0,0.0214,794.96,117,0.0,1.509,0.0106,goal_reached
0,0.0613,701.41,117,0.06,1.223,0.0613,tilt
0,0.0975,731.41,119,0.4,1.437,0.0975,tilt
0,0.0172,808.33,119,0.0,1.583,0.0167,goal_reached
0,0.08,825.21,121,0.3,1.567,0.0584,goal_reached
0,0.0429,871.35,123,0.1,1.657,0.0429,tilt
0,0.0534,911.17,128,0.14,1.752,0.0534,tilt
0,0.0796,847.87,128,0.18,1.808,0.0796,tilt
1,0.122,854.87,129,0.8,1.801,0.1189,goal_reached
0,0.0897,828.4,129,0.18,1.52,0.0897,tilt
1,0.0919,913.42,134,0.52,1.636,0.0919,tilt
0,0.0675,966.9,136,0.12,1.915,0.0675,tilt
0,0.0196,773.29,111,0.0,1.374,0.0158,goal_reached
0,0.0,322.13,49,0.0,0.293,-0.0069,tilt
1,0.1211,945.5,146,0.94,2.035,0.117,goal_reached
1,0.1453,984.81,147,0.82,2.338,0.1123,goal_reached
1,0.1024,1047.17,155,0.66,2.261,0.0988,goal_reached
0,0.0,505.57,72,0.0,0.886,-0.0058,tilt
0,0.0905,638.78,110,0.38,1.265,0.0905,tilt
1,0.127,1157.54,169,0.84,2.365,0.1107,goal_reached
0,0.0,593.97,84,0.0,1.168,-0.0047,tilt
1,0.1396,1181.65,174,0.94,2.443,0.1396,tilt
1,0.1193,1212.73,175,0.88,2.054,0.1086,goal_reached
0,0.0,359.02,77,0.0,0.871,-0.0104,tilt
1,0.1899,1155.62,176,1.22,2.605,0.1899,tilt
0,0.0446,499.04,108,0.08,1.432,0.0413,tilt
0,0.0024,439.35,65,0.0,0.653,0.0024,tilt
0,0.0,350.13,71,0.0,0.658,-0.0072,tilt
0,0.0431,650.77,104,0.08,1.429,0.0142,goal_reached
0,0.0,364.78,70,0.0,0.597,-0.0099,tilt
0,0.066,701.96,108,0.26,1.287,0.0644,goal_reached
0,0.0206,590.22,96,0.0,1.208,0.0094,goal_reached
0,0.0392,593.71,103,0.0,1.306,0.0162,goal_reached
0,0.0387,590.08,96,0.0,1.0,0.0124,goal_reached
0,0.0622,561.66,115,0.04,1.388,0.0622,tilt
0,0.0394,640.31,114,0.0,1.259,0.0394,tilt
0,0.0177,703.78,107,0.0,1.57,0.0069,goal_reached
0,0.0255,722.36,108,0.0,1.407,0.007,goal_reached
0,0.0084,451.6,64,0.0,0.733,0.0084,tilt
0,0.0217,686.71,102,0.0,1.376,0.012,goal_reached
0,0.016,708.84,105,0.0,1.276,0.0064,goal_reached
0,0.0418,743.41,108,0.02,1.545,0.0418,tilt
