cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0301,502.33,79,0.1,1.176,-0.0052,goal_reached
0,0.0224,535.56,83,0.0,1.008,-0.012,goal_reached
0,0.0054,542.22,84,0.0,1.019,-0.0079,goal_reached
0,0.0201,541.43,85,0.0,1.221,-0.0059,goal_reached
0,0.0423,536.41,85,0.16,1.334,-0.0041,goal_reached
0,0.0193,539.49,86,0.0,1.388,0.0072,goal_reached
0,0.0216,567.3,89,0.0,1.301,-0.0061,goal_reached
0,0.0289,576.18,90,0.08,1.198,-0.0057,goal_reached
0,0.0289,576.18,90,0.08,1.198,-0.0057,goal_reached
0,0.0125,584.94,91,0.0,1.198,0.0089,goal_reached
0,0.02,588.84,91,0.0,1.128,-0.008,goal_reached
0,0.0131,594.01,95,0.0,1.556,-0.008,goal_reached
0,0.0746,629.76,98,0.2,1.535,0.0678,goal_reached
0,0.0469,642.76,100,0.18,1.574,0.0228,goal_reached
0,0.0515,643.43,100,0.2,1.556,0.0235,goal_reached
0,0.0731,638.82,100,0.2,1.509,0.0657,goal_reached
0,0.0181,664.63,107,0.0,1.815,0.01,goal_reached
0,0.0181,664.63,107,0.0,1.815,0.01,goal_reached
0,0.0047,684.17,108,0.0,1.624,-0.009,goal_reached
0,0.0,709.57,112,0.0,1.638,-0.0126,goal_reached
0,0.0924,716.64,114,0.22,1.943,0.0863,goal_reached
0,0.0,196.46,28,0.0,0.088,-0.0101,tilt
0,0.0458,735.79,115,0.22,1.753,0.0248,goal_reached
0,0.0556,734.9,116,0.22,1.883,0.02,goal_reached
0,0.0661,750.54,119,0.42,1.974,0.0339,goal_reached
0,0.0873,771.8,120,0.24,1.886,0.0873,tilt
0,0.073,786.19,123,0.24,1.813,0.0537,goal_reached
0,0.0,211.36,32,0.0,0.221,-0.0068,tilt
0,0.0707,789.96,124,0.3,1.964,0.0265,goal_reached
0,0.0619,792.58,124,0.3,1.851,0.0253,goal_reached
0,0.0119,785.18,124,0.0,1.74,-0.0087,goal_reached
0,0.0701,819.38,126,0.34,1.907,0.022,goal_reached
0,0.0454,835.77,127,0.16,1.848,0.0228,goal_reached
0,0.1107,843.26,129,0.3,1.979,0.0888,goal_reached
0,0.0657,834.66,131,0.26,1.927,0.0221,goal_reached
0,0.1126,855.93,132,0.3,2.141,0.0956,tilt
0,0.052,865.48,132,0.42,1.923,0.0516,tilt
0,0.0708,861.41,132,0.3,1.975,0.0497,goal_reached
0,0.1062,886.4,133,0.38,1.9,0.0545,goal_reached
0,0.0,223.82,34,0.0,0.291,-0.0065,tilt
0,0.0,230.55,35,0.0,0.299,-0.0089,tilt
0,0.0833,861.85,136,0.3,2.032,0.0833,tilt
0,0.0274,926.88,136,0.08,1.659,0.0187,goal_reached
0,0.0952,903.1,137,0.3,2.015,0.079,goal_reached
0,0.1118,904.93,138,0.32,1.973,0.0732,goal_reached
0,0.0924,928.58,138,0.36,1.907,0.0558,goal_reached
0,0.0592,925.98,139,0.26,1.955,0.0508,goal_reached
0,0.0912,914.53,139,0.4,1.995,0.0624,goal_reached
0,0.0992,920.14,139,0.34,2.069,0.0558,goal_reached
0,0.0,181.81,26,0.0,0.068,-0.0066,tilt
0,0.0493,977.75,146,0.1,1.797,0.0493,tilt
0,0.0,218.75,33,0.0,0.258,-0.0078,tilt
0,0.0505,961.85,149,0.36,2.187,0.0287,goal_reached
0,0.0497,958.23,149,0.2,2.214,0.0201,goal_reached
0,0.0524,978.76,151,0.4,2.477,0.0524,goal_reached
0,0.0,147.05,21,0.0,0.072,-0.0089,tilt
0,0.0394,1010.33,156,0.34,2.244,0.024,goal_reached
0,0.0384,1023.93,158,0.16,2.256,0.023,goal_reached
0,0.0252,423.32,68,0.04,1.123,-0.0104,goal_reached
1,0.088,1085.02,159,1.0,2.31,0.0854,goal_reached
1,0.1309,1048.04,161,0.58,2.605,0.1309,goal_reached
1,0.1762,1082.7,161,1.2,2.515,0.1502,tilt
0,0.0,262.51,39,0.0,0.276,-0.0088,tilt
0,0.0915,1085.18,164,0.34,2.3,0.0695,goal_reached
1,0.101,1096.84,166,0.52,2.565,0.101,goal_reached
0,0.0107,541.37,83,0.0,1.025,-0.0049,goal_reached
0,0.0,237.14,36,0.0,0.351,-0.0063,tilt
0,0.0839,1103.21,168,0.34,2.466,0.0506,goal_reached
1,0.1667,1137.84,171,1.46,2.709,0.1513,tilt
0,0.0,208.17,31,0.0,0.225,-0.0071,tilt
0,0.0085,506.04,79,0.0,1.185,-0.0014,goal_reached
0,0.0019,588.64,91,0.0,1.248,-0.0063,goal_reached
0,0.0,237.77,36,0.0,0.316,-0.008,tilt
1,0.1058,1126.93,174,0.6,2.866,0.1019,goal_reached
0,0.0227,523.61,83,0.0,1.295,-0.0054,goal_reached
0,0.0581,1161.14,175,0.36,2.544,0.0484,goal_reached
0,0.0,214.97,32,0.0,0.146,-0.0081,tilt
0,0.0,250.66,39,0.0,0.435,-0.0072,tilt
0,0.0824,1194.84,180,0.48,2.496,0.0824,tilt
0,0.0635,540.74,85,0.24,1.286,0.0234,goal_reached
0,0.0,355.67,57,0.0,0.835,-0.0064,tilt
0,0.0,153.3,22,0.0,0.112,-0.0107,tilt
0,0.0273,614.34,98,0.02,1.641,0.0273,goal_reached
0,0.0192,651.39,103,0.0,1.561,0.0031,goal_reached
0,0.0377,510.05,80,0.14,1.161,-0.0078,goal_reached
0,0.0,250.9,36,0.0,0.058,-0.0101,tilt
0,0.0,137.46,20,0.0,0.158,-0.0101,tilt
0,0.0207,562.91,88,0.0,1.293,0.0115,goal_reached
1,0.1167,1288.22,196,1.28,3.122,0.1167,goal_reached
0,0.0065,697.96,111,0.0,1.729,-0.0077,goal_reached
0,0.0152,513.61,82,0.0,1.278,0.0023,goal_reached
0,0.022,564.27,88,0.0,1.264,0.0037,goal_reached
0,0.0224,695.41,110,0.0,1.639,-0.0068,goal_reached
1,0.2379,1336.89,203,1.58,3.277,0.2379,tilt
0,0.0,203.14,30,0.0,0.187,-0.0089,tilt
0,0.0825,558.98,87,0.2,1.262,0.0812,goal_reached
0,0.0,178.04,26,0.0,0.147,-0.0106,tilt
0,0.0399,641.25,100,0.2,1.619,0.0228,goal_reached
0,0.081,749.05,118,0.28,1.876,0.0219,goal_reached
0,0.0726,607.78,93,0.22,1.274,0.0628,goal_reached
0,0.0664,628.9,97,0.22,1.502,0.0456,goal_reached
1,0.1066,1528.94,223,1.96,2.873,0.1066,tilt
0,0.0,146.47,21,0.0,0.089,-0.0114,tilt
0,0.0165,552.2,86,0.0,1.253,-0.004,goal_reached
0,0.0842,802.93,126,0.2,1.908,0.0809,goal_reached
0,0.0658,601.92,95,0.16,1.513,0.0643,goal_reached
0,0.0847,574.4,89,0.18,1.27,0.0829,goal_reached
0,0.009,639.9,100,0.0,1.486,-0.0122,goal_reached
0,0.01,626.14,100,0.0,1.598,-0.0084,goal_reached
0,0.0697,711.1,112,0.22,1.747,0.0516,goal_reached
0,0.0248,549.93,84,0.02,1.275,0.0248,tilt
0,0.058,805.35,124,0.24,1.809,0.0362,goal_reached
0,0.0299,690.13,107,0.1,1.722,0.019,goal_reached
0,0.0078,507.61,78,0.0,0.995,-0.0088,goal_reached
0,0.1022,937.09,143,0.28,2.328,0.0725,goal_reached
0,0.0323,530.0,84,0.1,1.373,0.0031,goal_reached
0,0.0079,808.9,128,0.0,1.877,-0.012,goal_reached
0,0.0191,554.72,89,0.0,1.496,0.0003,goal_reached
0,0.0448,699.06,108,0.18,1.644,0.022,goal_reached
0,0.06,779.65,122,0.2,1.8,0.0486,goal_reached
0,0.0987,848.94,131,0.24,2.25,0.0946,goal_reached
0,0.0843,828.53,127,0.36,2.094,0.0546,goal_reached
0,0.0715,604.66,93,0.26,1.254,0.046,goal_reached
0,0.0557,816.32,129,0.16,2.006,0.0527,goal_reached
0,0.0976,839.68,127,0.38,1.891,0.0535,goal_reached
0,0.0557,713.81,110,0.22,1.653,0.0217,goal_reached
0,0.0463,779.89,119,0.22,1.645,0.0203,goal_reached
0,0.0157,564.8,90,0.0,1.482,-0.0025,goal_reached
0,0.0,219.85,33,0.0,0.209,-0.0066,tilt
0,0.0055,536.96,82,0.0,0.994,-0.0072,goal_reached
0,0.0195,617.86,99,0.0,1.603,0.0153,goal_reached
0,0.0325,502.62,80,0.1,1.256,-0.0045,goal_reached
0,0.029,703.67,111,0.08,1.679,0.008,goal_reached
0,0.0232,548.83,87,0.0,1.415,0.0232,goal_reached
0,0.0,369.79,59,0.0,0.818,-0.0073,tilt
0,0.0859,587.39,91,0.24,1.451,0.0585,tilt
0,0.0,203.35,30,0.0,0.182,-0.0083,tilt
0,0.0125,701.58,111,0.0,1.652,0.0009,goal_reached
1,0.0914,992.49,147,1.44,2.339,0.0875,goal_reached
0,0.033,866.76,136,0.12,2.208,0.0166,goal_reached
0,0.059,705.13,112,0.22,1.833,0.0542,tilt
0,0.0062,783.04,123,0.0,1.75,-0.0112,goal_reached
0,0.0305,574.77,88,0.2,1.301,0.0278,goal_reached
0,0.0649,714.62,111,0.22,1.68,0.0461,goal_reached
0,0.0,226.79,34,0.0,0.282,-0.0088,tilt
0,0.0,237.2,36,0.0,0.324,-0.0068,tilt
0,0.048,915.1,142,0.24,2.22,0.0212,goal_reached
0,0.0264,771.48,122,0.02,1.856,0.0264,goal_reached
1,0.1327,1235.18,188,1.38,2.987,0.124,tilt
0,0.0372,477.79,76,0.12,1.23,-0.0102,goal_reached
1,0.1105,962.28,142,0.84,2.02,0.1047,goal_reached
1,0.1115,1206.96,185,0.74,2.858,0.0876,goal_reached
0,0.0662,732.32,115,0.22,1.813,0.0503,tilt
0,0.0,160.8,23,0.0,0.067,-0.0098,tilt
0,0.0,214.38,31,0.0,0.115,-0.0104,tilt
1,0.1051,1104.8,167,0.72,2.584,0.1037,goal_reached
0,0.0609,762.48,118,0.2,1.796,0.046,goal_reached
1,0.1257,1215.5,181,0.92,2.582,0.1114,tilt
0,0.1068,998.19,151,0.2,2.1,0.1047,tilt
0,0.0262,630.59,101,0.06,1.64,0.0224,goal_reached
0,0.0687,1099.43,166,0.36,2.462,0.0557,goal_reached
0,0.0235,649.45,103,0.0,1.548,-0.0079,goal_reached
0,0.0065,535.07,84,0.0,1.271,-0.0077,goal_reached
0,0.0,160.91,23,0.0,0.071,-0.0126,tilt
0,0.0824,861.1,132,0.34,1.998,0.0525,goal_reached
0,0.0719,1035.72,160,0.4,2.548,0.05,goal_reached
0,0.0,145.59,21,0.0,0.132,-0.0095,tilt
0,0.0678,616.31,94,0.4,1.449,0.0616,tilt
0,0.0,288.07,44,0.0,0.335,-0.0065,tilt
0,0.0779,1019.55,155,0.36,2.456,0.0471,goal_reached
0,0.0182,541.71,83,0.0,1.019,-0.0127,goal_reached
0,0.0426,707.65,109,0.22,1.559,0.0173,goal_reached
1,0.1242,1139.66,171,0.66,2.499,0.1242,goal_reached
0,0.0465,753.75,117,0.18,1.57,0.0291,goal_reached
0,0.0755,917.14,141,0.28,2.266,0.0617,goal_reached
0,0.0323,547.08,87,0.12,1.337,-0.0036,goal_reached
0,0.0373,779.62,124,0.18,2.041,0.0202,goal_reached
0,0.0604,791.44,125,0.22,2.029,0.021,goal_reached
0,0.0856,903.82,137,0.32,2.062,0.0515,goal_reached
0,0.0,209.17,31,0.0,0.215,-0.0069,tilt
1,0.0912,1232.17,186,1.38,2.989,0.0795,goal_reached
0,0.0453,642.95,101,0.16,1.718,0.0399,goal_reached
1,0.1142,1008.61,149,0.98,2.307,0.1142,goal_reached
0,0.0,232.59,36,0.0,0.384,-0.0073,tilt
