cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0693,360.79,72,0.04,0.682,0.0693,tilt
0,0.0,360.67,75,0.0,0.85,-0.0089,tilt
0,0.0067,350.59,75,0.0,0.992,0.0067,tilt
0,0.0,363.59,76,0.0,0.857,-0.0076,tilt
0,0.0524,397.62,77,0.0,0.783,0.0524,tilt
0,0.0,370.73,79,0.0,1.016,-0.0085,propeller_collision
0,0.0082,384.3,82,0.0,1.047,0.0082,tilt
0,0.0,400.02,85,0.0,1.096,-0.0003,propeller_collision
0,0.0514,447.04,86,0.0,0.965,0.0347,goal_reached
0,0.0609,450.85,87,0.04,0.951,0.0609,tilt
0,0.0481,453.75,87,0.0,0.939,0.0331,goal_reached
0,0.0418,459.73,88,0.0,0.921,0.0297,goal_reached
0,0.0617,463.06,88,0.08,0.964,0.0617,tilt
0,0.063,462.18,89,0.06,0.97,0.063,tilt
0,0.0611,485.33,89,0.04,0.941,0.0611,tilt
0,0.0625,479.34,89,0.04,0.979,0.0625,tilt
0,0.0605,474.1,89,0.04,1.023,0.0605,tilt
0,0.0618,419.93,89,0.02,1.077,0.0618,tilt
0,0.0583,487.57,93,0.06,1.045,0.0299,goal_reached
0,0.076,493.71,95,0.14,1.197,0.076,propeller_collision
0,0.0,440.68,96,0.0,1.33,-0.0111,tilt
0,0.0632,519.84,96,0.04,1.088,0.0632,propeller_collision
0,0.0899,517.32,96,0.1,1.169,0.0899,propeller_collision
0,0.0658,536.44,97,0.04,0.869,0.0658,tilt
0,0.0601,505.12,98,0.04,1.208,0.0601,tilt
0,0.0769,538.47,100,0.06,1.162,0.0769,tilt
0,0.0672,502.44,100,0.16,1.282,0.0604,tilt
0,0.0614,517.19,101,0.04,1.282,0.0614,tilt
0,0.0629,521.16,104,0.08,1.358,0.0593,tilt
0,0.0728,528.03,104,0.14,1.53,0.0619,tilt
0,0.0632,516.99,104,0.06,1.456,0.0632,tilt
0,0.0614,530.44,105,0.04,1.391,0.0614,tilt
0,0.1607,563.95,105,0.16,1.266,0.1607,tilt
0,0.1235,580.37,106,0.3,1.317,0.1045,goal_reached
0,0.1326,592.68,107,0.36,1.311,0.1326,tilt
0,0.0573,534.68,108,0.04,1.543,0.0351,goal_reached
0,0.0473,555.27,109,0.0,1.412,0.0343,goal_reached
0,0.075,568.49,110,0.08,1.49,0.075,tilt
0,0.0609,576.0,110,0.02,1.438,0.0609,propeller_collision
0,0.0833,574.42,113,0.12,1.608,0.0833,tilt
0,0.0507,555.51,113,0.0,1.628,0.0345,goal_reached
0,0.0306,621.61,118,0.0,1.304,0.0306,tilt
0,0.059,609.23,119,0.02,1.65,0.059,tilt
0,0.1638,616.49,119,0.18,1.655,0.1638,tilt
0,0.0522,589.04,119,0.0,1.724,0.033,goal_reached
0,0.0761,619.84,119,0.04,1.642,0.0761,propeller_collision
0,0.133,632.13,121,0.24,1.675,0.133,propeller_collision
0,0.0,164.41,32,0.0,0.225,-0.0096,tilt
0,0.0746,607.56,122,0.14,1.787,0.0746,propeller_collision
0,0.0631,638.71,127,0.04,1.863,0.0631,propeller_collision
0,0.0726,621.35,127,0.12,1.958,0.0368,goal_reached
0,0.0605,623.68,128,0.06,1.855,0.0348,goal_reached
0,0.1032,664.88,130,0.08,1.826,0.1032,tilt
0,0.1409,667.74,131,0.12,1.836,0.1409,tilt
0,0.0796,645.7,132,0.18,1.908,0.038,goal_reached
0,0.0543,654.69,133,0.0,1.989,0.0505,goal_reached
0,0.1122,672.28,133,0.08,1.96,0.1122,tilt
0,0.1058,723.76,134,0.36,1.649,0.1058,propeller_collision
0,0.0633,671.87,134,0.04,1.94,0.0633,tilt
0,0.1607,697.06,137,0.18,1.964,0.1607,tilt
0,0.0614,683.65,137,0.04,1.907,0.0614,tilt
0,0.0757,707.44,140,0.14,1.973,0.0757,propeller_collision
0,0.149,717.12,142,0.14,2.007,0.149,tilt
0,0.1315,757.73,146,0.28,2.067,0.1315,tilt
0,0.1324,749.19,148,0.24,2.123,0.1144,goal_reached
0,0.0,366.56,76,0.0,0.857,-0.0072,tilt
0,0.0672,512.97,93,0.02,1.009,0.0672,tilt
0,0.0621,506.21,104,0.08,1.333,0.0621,tilt
0,0.0511,375.37,77,0.0,0.82,0.0511,tilt
0,0.0653,496.24,94,0.04,1.014,0.0653,tilt
0,0.0827,518.18,97,0.06,1.181,0.0827,tilt
0,0.023,288.75,60,0.0,0.675,0.023,tilt
0,0.0627,576.98,104,0.04,1.063,0.0627,propeller_collision
0,0.1362,545.83,102,0.2,1.35,0.1362,tilt
0,0.0,279.93,56,0.0,0.448,-0.0089,tilt
0,0.0522,579.99,115,0.0,1.629,0.05,goal_reached
0,0.0806,532.91,103,0.06,1.381,0.0806,propeller_collision
0,0.142,528.09,97,0.12,1.144,0.142,tilt
0,0.0654,477.39,90,0.16,1.013,0.0632,tilt
0,0.0632,570.27,109,0.04,1.315,0.0632,tilt
0,0.0592,491.4,91,0.04,0.968,0.0592,tilt
0,0.0601,501.59,95,0.04,1.023,0.0601,tilt
0,0.0632,445.7,89,0.06,1.158,0.0632,tilt
0,0.0616,501.32,93,0.04,1.009,0.0616,propeller_collision
0,0.0631,571.45,109,0.04,1.341,0.0631,propeller_collision
0,0.0648,514.73,101,0.06,1.259,0.0648,tilt
0,0.0449,539.44,106,0.0,1.361,0.0309,goal_reached
0,0.0745,656.65,133,0.14,1.923,0.0333,goal_reached
0,0.131,692.3,127,0.36,1.553,0.131,propeller_collision
0,0.1198,569.91,108,0.12,1.482,0.1198,tilt
0,0.0677,576.66,113,0.1,1.594,0.0577,tilt
0,0.0397,650.11,132,0.0,1.828,0.0288,goal_reached
0,0.0794,533.3,104,0.04,1.527,0.0794,tilt
0,0.0611,522.3,104,0.04,1.489,0.0611,tilt
0,0.0611,612.11,125,0.04,1.782,0.0611,tilt
0,0.0635,505.1,95,0.04,1.083,0.0635,tilt
0,0.1295,631.47,119,0.2,1.51,0.1295,tilt
0,0.0605,642.25,127,0.04,1.73,0.0605,tilt
0,0.0653,466.28,88,0.08,0.933,0.0611,tilt
0,0.0,403.77,85,0.0,1.03,-0.0062,tilt
0,0.1552,547.65,100,0.18,1.201,0.1552,tilt
0,0.1297,651.22,123,0.2,1.536,0.1297,tilt
0,0.07,592.71,117,0.12,1.611,0.0643,propeller_collision
0,0.108,680.73,136,0.1,2.016,0.108,propeller_collision
0,0.0611,472.14,94,0.1,1.154,0.0611,tilt
0,0.0875,568.19,110,0.04,1.389,0.0875,propeller_collision
