cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,349.07,77,0.0,1.371,-0.0076,tilt
0,0.066,555.34,79,0.06,1.009,0.066,tilt
0,0.0088,374.48,80,0.0,1.373,0.0088,tilt
0,0.0348,527.29,81,0.0,0.741,0.0348,tilt
0,0.0572,543.75,81,0.02,1.041,0.0572,tilt
0,0.0215,378.76,81,0.0,1.397,0.0215,tilt
0,0.0629,553.11,82,0.04,0.907,0.0629,tilt
0,0.0365,568.24,82,0.0,1.131,0.0365,tilt
0,0.023,351.95,83,0.0,1.427,0.023,propeller_collision
0,0.0,355.7,83,0.0,1.484,-0.0065,tilt
0,0.053,414.83,84,0.0,1.457,0.053,tilt
0,0.0415,571.59,86,0.0,1.241,0.033,goal_reached
0,0.0632,579.31,86,0.04,1.182,0.0632,tilt
0,0.0405,544.17,87,0.0,1.048,0.0304,goal_reached
0,0.0599,594.3,88,0.04,1.243,0.0599,tilt
0,0.0441,587.98,88,0.0,1.152,0.0365,goal_reached
0,0.0286,424.08,88,0.0,1.602,0.0286,tilt
0,0.0715,596.78,88,0.04,1.141,0.0715,tilt
0,0.0599,592.26,89,0.02,1.271,0.0599,tilt
0,0.0599,591.87,89,0.04,1.227,0.0599,tilt
0,0.0681,451.66,89,0.18,1.573,0.063,tilt
0,0.062,630.35,91,0.06,1.113,0.062,tilt
0,0.0636,580.94,91,0.06,1.523,0.0636,tilt
0,0.0634,622.92,91,0.06,0.977,0.0634,tilt
0,0.1117,560.03,93,0.16,1.114,0.1117,propeller_collision
0,0.0614,605.83,93,0.04,1.191,0.0614,tilt
0,0.1041,591.01,94,0.12,1.199,0.1041,propeller_collision
0,0.0634,600.98,95,0.04,1.363,0.0634,tilt
0,0.0625,568.59,95,0.06,1.613,0.0625,tilt
0,0.1199,605.04,96,0.1,1.304,0.1199,propeller_collision
0,0.0404,612.81,97,0.0,1.489,0.0283,goal_reached
0,0.0617,599.76,98,0.08,1.594,0.0617,tilt
0,0.0621,650.67,99,0.02,1.269,0.0621,tilt
0,0.0879,691.3,99,0.08,1.318,0.0879,tilt
0,0.0773,603.85,100,0.06,1.125,0.0773,tilt
0,0.086,633.91,100,0.06,1.63,0.086,tilt
0,0.1319,682.53,101,0.3,1.356,0.1319,tilt
0,0.1293,625.1,101,0.18,1.371,0.1293,tilt
0,0.0485,674.83,101,0.0,1.455,0.0368,goal_reached
0,0.0467,674.24,102,0.0,1.453,0.0341,goal_reached
0,0.1345,642.94,102,0.22,1.339,0.1345,tilt
0,0.1324,666.17,103,0.18,1.381,0.1324,tilt
0,0.0605,682.46,104,0.02,1.471,0.0605,tilt
0,0.1222,659.71,104,0.2,1.359,0.1222,propeller_collision
0,0.0678,722.76,106,0.04,1.346,0.0678,tilt
0,0.0703,555.71,108,0.12,1.556,0.0602,tilt
0,0.1222,561.57,109,0.16,1.881,0.1222,tilt
0,0.1224,708.35,109,0.18,1.715,0.1224,tilt
0,0.1177,676.64,110,0.18,1.625,0.1177,propeller_collision
0,0.0449,539.29,110,0.0,1.913,0.0316,goal_reached
0,0.1294,576.5,112,0.18,1.907,0.1294,tilt
0,0.0893,582.3,114,0.06,1.983,0.0893,propeller_collision
0,0.1281,744.46,114,0.14,1.571,0.1281,tilt
0,0.1004,740.73,116,0.22,1.667,0.1004,tilt
0,0.0663,684.36,117,0.1,1.41,0.0639,tilt
0,0.1409,580.06,118,0.16,1.987,0.1409,propeller_collision
0,0.0915,550.33,119,0.14,1.827,0.0915,tilt
0,0.1307,733.24,121,0.22,1.612,0.1307,propeller_collision
1,0.1044,658.15,123,0.58,1.657,0.1044,tilt
0,0.0962,652.75,123,0.32,1.885,0.0962,propeller_collision
0,0.088,619.75,130,0.36,2.038,0.0712,goal_reached
0,0.0863,606.62,131,0.32,2.074,0.0673,goal_reached
1,0.1443,752.88,131,0.66,1.844,0.1443,propeller_collision
0,0.0,154.51,27,0.0,0.253,-0.0076,tilt
1,0.1302,759.78,134,0.8,1.871,0.1302,tilt
0,0.0,351.02,73,0.0,1.125,-0.0034,tilt
