cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0066,480.7,75,0.0,0.964,-0.0103,goal_reached
0,0.0347,575.0,88,0.12,1.142,0.0154,goal_reached
0,0.0043,576.44,89,0.0,1.123,-0.0033,goal_reached
0,0.0057,581.32,91,0.0,1.288,-0.0115,goal_reached
0,0.0297,596.35,92,0.08,1.146,0.0102,goal_reached
0,0.0,593.29,93,0.0,1.364,-0.0126,goal_reached
0,0.069,604.7,94,0.06,1.254,0.069,tilt
0,0.0215,614.33,94,0.0,1.18,0.0215,goal_reached
0,0.0378,657.88,99,0.2,1.362,0.0173,goal_reached
0,0.0016,645.35,101,0.0,1.441,-0.0066,goal_reached
0,0.0371,670.21,102,0.08,1.2,0.0371,goal_reached
0,0.0561,654.68,103,0.06,1.474,0.0561,goal_reached
0,0.0372,724.99,110,0.04,1.363,0.0372,tilt
0,0.025,738.4,110,0.04,1.397,0.025,goal_reached
0,0.0647,780.01,119,0.28,1.71,0.0647,tilt
0,0.0442,835.34,124,0.2,1.384,0.0187,goal_reached
0,0.0904,847.98,128,0.24,1.775,0.0799,goal_reached
0,0.0202,842.38,129,0.0,1.632,0.0202,tilt
0,0.0676,880.09,132,0.28,1.789,0.0478,tilt
0,0.0326,856.51,134,0.16,2.074,0.0196,goal_reached
0,0.0966,916.9,138,0.24,1.843,0.0966,goal_reached
0,0.0894,926.1,139,0.26,1.858,0.0849,goal_reached
0,0.0585,927.95,139,0.2,1.844,0.0585,tilt
1,0.1123,938.05,140,0.74,1.962,0.1123,goal_reached
0,0.0644,954.96,142,0.36,1.781,0.0478,goal_reached
0,0.0475,919.15,142,0.12,2.131,0.0475,goal_reached
0,0.0448,934.96,144,0.18,1.956,0.0171,goal_reached
0,0.0239,990.02,150,0.0,1.814,0.0239,tilt
0,0.0228,991.81,153,0.0,2.09,0.0187,goal_reached
0,0.028,988.09,153,0.04,1.897,0.028,tilt
0,0.0634,989.26,154,0.1,2.333,0.0634,goal_reached
0,0.0503,1003.19,156,0.22,1.891,0.027,tilt
0,0.0398,1027.74,157,0.2,2.074,0.019,goal_reached
0,0.037,1053.63,158,0.04,1.768,0.037,tilt
0,0.0684,1075.26,158,0.48,1.89,0.0684,goal_reached
1,0.1201,1105.59,165,0.86,2.27,0.0858,goal_reached
1,0.0974,1114.05,166,0.8,1.987,0.0974,tilt
1,0.0974,1114.05,166,0.8,1.987,0.0974,tilt
0,0.1052,1114.15,172,0.22,2.481,0.1052,goal_reached
1,0.0665,1179.44,176,0.58,2.348,0.0643,tilt
0,0.0044,640.05,100,0.0,1.366,-0.0089,goal_reached
0,0.0146,567.94,87,0.0,1.099,-0.0126,goal_reached
1,0.0945,1183.89,177,0.6,2.322,0.0945,goal_reached
0,0.0703,1177.86,177,0.42,2.419,0.0533,goal_reached
1,0.1082,1187.13,178,0.94,2.454,0.1082,tilt
0,0.0722,1164.25,178,0.24,2.453,0.0683,goal_reached
0,0.0,173.95,27,0.0,0.268,-0.0126,tilt
0,0.0732,1177.65,180,0.1,2.395,0.0732,goal_reached
1,0.0759,1198.22,183,0.5,2.753,0.0759,goal_reached
0,0.0577,1198.02,184,0.32,2.376,0.0577,tilt
1,0.1644,1273.26,187,1.34,2.551,0.1644,goal_reached
1,0.0731,1264.39,188,0.62,2.404,0.0731,goal_reached
1,0.0719,1255.82,188,0.54,2.416,0.0562,goal_reached
0,0.0646,1265.58,188,0.36,2.193,0.0646,tilt
0,0.0335,559.27,86,0.12,1.097,-0.0108,goal_reached
0,0.0076,517.06,80,0.0,1.079,-0.012,goal_reached
1,0.0996,1300.29,195,0.86,2.753,0.0996,tilt
1,0.0712,1301.28,196,0.74,2.543,0.0645,tilt
1,0.0859,1298.7,197,0.6,2.749,0.0859,goal_reached
1,0.0758,1297.08,197,0.54,2.739,0.0758,goal_reached
1,0.1287,1315.1,199,1.2,2.764,0.1287,goal_reached
0,0.0117,622.03,97,0.0,1.282,-0.0101,goal_reached
1,0.0853,1352.61,200,0.66,2.537,0.0853,tilt
1,0.1478,1339.96,203,0.82,2.966,0.1413,tilt
0,0.0,173.79,25,0.0,0.057,-0.0107,tilt
1,0.126,1418.75,207,1.6,2.676,0.113,goal_reached
0,0.0229,673.03,104,0.0,1.38,-0.0078,goal_reached
1,0.1405,1438.99,215,0.9,2.832,0.1054,goal_reached
1,0.1047,1483.17,221,1.26,2.966,0.0915,goal_reached
1,0.1686,1494.24,222,1.38,3.046,0.1686,goal_reached
0,0.0964,853.61,130,0.28,1.853,0.0722,goal_reached
1,0.1045,1496.78,225,0.94,2.98,0.0772,goal_reached
0,0.1008,831.21,126,0.26,1.868,0.093,goal_reached
0,0.0446,686.31,103,0.24,1.416,0.02,goal_reached
0,0.1067,902.54,137,0.28,1.855,0.0841,goal_reached
0,0.0347,864.79,131,0.04,1.693,0.0347,tilt
0,0.0778,1007.18,154,0.16,2.158,0.0778,goal_reached
1,0.1311,1694.16,247,1.68,3.117,0.1144,goal_reached
0,0.0053,659.47,105,0.0,1.679,-0.0107,goal_reached
0,0.0921,996.71,153,0.26,2.167,0.0921,goal_reached
0,0.0511,754.93,110,0.12,1.177,0.0511,tilt
0,0.0322,1012.78,157,0.12,2.355,0.0179,goal_reached
0,0.0656,793.68,125,0.06,1.783,0.0656,tilt
0,0.0795,1063.32,163,0.32,2.257,0.0795,tilt
0,0.0129,505.89,79,0.0,1.158,0.0075,goal_reached
0,0.039,806.33,124,0.16,1.659,0.0297,tilt
0,0.045,879.23,137,0.18,2.077,0.023,goal_reached
0,0.0,486.15,75,0.0,0.971,-0.0126,goal_reached
0,0.0,173.05,25,0.0,0.09,-0.0111,tilt
0,0.1218,921.84,138,0.2,1.701,0.1218,goal_reached
1,0.1922,1123.04,166,0.84,2.291,0.1922,goal_reached
0,0.0966,567.54,88,0.16,1.266,0.0966,goal_reached
0,0.0459,893.29,138,0.2,1.963,0.0182,goal_reached
1,0.0755,1098.43,165,0.5,2.423,0.0755,goal_reached
0,0.0534,1134.77,169,0.18,2.0,0.0534,tilt
0,0.0604,931.99,145,0.14,2.323,0.0604,goal_reached
1,0.0858,894.5,134,0.5,1.917,0.0858,goal_reached
0,0.0,511.62,80,0.0,0.87,-0.0116,tilt
0,0.0774,1014.29,150,0.32,1.968,0.0561,goal_reached
0,0.0421,958.01,148,0.18,2.114,0.0216,goal_reached
0,0.018,512.7,78,0.0,1.02,0.018,tilt
0,0.0389,616.79,93,0.02,1.092,0.0389,goal_reached
0,0.0952,1125.39,172,0.24,2.496,0.0931,goal_reached
0,0.0523,786.31,118,0.32,1.506,0.0523,tilt
1,0.094,1214.03,177,0.82,1.95,0.094,goal_reached
1,0.1436,1208.0,178,1.42,2.563,0.1436,goal_reached
0,0.0451,933.2,146,0.24,2.358,0.0188,goal_reached
0,0.0332,909.86,141,0.12,2.074,0.019,goal_reached
0,0.0559,1075.43,163,0.42,2.119,0.0544,goal_reached
0,0.1039,886.98,136,0.22,2.139,0.1014,goal_reached
0,0.1442,1117.12,172,0.42,2.434,0.1163,goal_reached
0,0.0339,979.1,147,0.14,1.532,0.0339,tilt
0,0.0145,658.67,103,0.0,1.423,-0.0096,goal_reached
1,0.0705,951.5,144,0.56,2.289,0.0661,goal_reached
0,0.0396,708.56,106,0.2,1.385,0.02,goal_reached
0,0.0991,1178.28,181,0.48,2.601,0.0582,goal_reached
0,0.0077,502.69,78,0.0,1.103,-0.0001,goal_reached
1,0.1058,1155.33,171,0.82,2.424,0.1058,tilt
0,0.0065,538.09,83,0.0,1.1,0.0018,goal_reached
1,0.0809,1038.33,159,0.5,2.313,0.0809,tilt
0,0.0456,1104.64,165,0.08,2.131,0.0456,goal_reached
0,0.0505,606.57,95,0.06,1.487,0.0505,goal_reached
1,0.0664,1008.37,151,0.52,2.222,0.051,goal_reached
0,0.0485,1019.38,155,0.22,2.151,0.0485,tilt
1,0.091,1125.54,171,0.62,2.655,0.091,goal_reached
1,0.093,1133.02,173,0.54,2.746,0.084,goal_reached
1,0.0896,1009.04,151,0.62,2.268,0.0896,goal_reached
0,0.0643,1037.85,160,0.18,2.384,0.0643,goal_reached
0,0.0443,679.41,102,0.22,1.385,0.0175,goal_reached
1,0.11,1144.65,166,0.92,2.177,0.11,tilt
0,0.0166,537.23,82,0.0,0.961,-0.011,goal_reached
1,0.0884,1243.27,183,0.9,2.282,0.0884,goal_reached
0,0.0,200.28,32,0.0,0.418,-0.0104,tilt
1,0.1096,1141.43,174,0.64,2.683,0.1096,goal_reached
0,0.1042,1300.98,195,0.28,2.489,0.0985,goal_reached
1,0.1516,1226.34,183,0.98,2.636,0.1446,tilt
0,0.0792,1134.06,170,0.34,2.451,0.0792,tilt
1,0.0831,1268.4,192,0.6,2.754,0.0831,goal_reached
1,0.0965,1231.61,182,0.68,2.306,0.0965,goal_reached
1,0.0969,1135.12,168,1.24,2.342,0.0969,tilt
0,0.0703,748.18,115,0.16,1.492,0.0683,tilt
0,0.0016,505.5,79,0.0,1.083,-0.0123,goal_reached
0,0.0602,964.49,147,0.06,2.133,0.0602,goal_reached
1,0.082,1548.26,228,1.22,2.588,0.082,tilt
0,0.0159,559.41,86,0.0,1.113,-0.0112,goal_reached
1,0.0858,1181.44,178,0.76,2.484,0.0858,tilt
0,0.0268,656.28,105,0.06,1.71,-0.0095,goal_reached
0,0.052,1033.24,158,0.04,2.249,0.052,goal_reached
0,0.0813,1144.37,175,0.3,2.448,0.0813,goal_reached
1,0.08,975.87,144,0.56,1.916,0.08,goal_reached
0,0.0342,696.6,104,0.12,1.386,0.0176,goal_reached
0,0.0939,980.59,144,0.36,1.833,0.0843,tilt
1,0.1263,1284.26,193,0.84,2.801,0.1012,goal_reached
0,0.092,1065.53,163,0.18,2.34,0.0919,goal_reached
0,0.0098,575.75,88,0.0,1.083,-0.0056,goal_reached
0,0.0449,691.72,104,0.22,1.399,0.022,goal_reached
0,0.0,186.71,29,0.0,0.321,-0.0117,tilt
1,0.156,1518.59,228,1.2,3.327,0.156,tilt
0,0.0307,923.15,142,0.1,1.982,0.0182,goal_reached
0,0.0094,539.65,84,0.0,1.12,-0.0111,goal_reached
0,0.0,643.77,100,0.0,1.363,-0.0131,goal_reached
0,0.0878,836.22,127,0.26,1.864,0.0637,goal_reached
1,0.1485,1553.63,230,1.6,3.063,0.1305,goal_reached
1,0.0707,891.18,132,0.54,1.952,0.0707,goal_reached
1,0.0765,982.28,145,0.5,1.906,0.0739,goal_reached
0,0.0661,803.76,122,0.44,1.933,0.0494,goal_reached
1,0.1459,1500.76,221,1.14,2.794,0.1076,tilt
0,0.0513,828.4,121,0.14,1.449,0.0513,tilt
0,0.0394,690.08,106,0.2,1.589,0.0282,goal_reached
0,0.0475,971.3,146,0.34,1.851,0.0475,tilt
0,0.0,600.96,92,0.0,1.1,-0.0129,goal_reached
0,0.0984,1005.33,153,0.26,2.161,0.0832,goal_reached
0,0.0894,684.14,107,0.24,1.567,0.0759,goal_reached
0,0.0514,1096.34,166,0.04,2.249,0.0514,goal_reached
1,0.0977,1427.93,214,0.86,2.879,0.0811,goal_reached
0,0.0167,604.82,95,0.0,1.38,-0.0069,goal_reached
0,0.0398,491.56,77,0.1,1.076,0.0383,tilt
1,0.0835,1155.76,171,0.5,2.218,0.0835,tilt
0,0.0473,1079.2,167,0.16,2.452,0.0473,goal_reached
1,0.1092,1332.65,192,1.46,2.275,0.1092,tilt
0,0.0282,960.26,148,0.02,2.024,0.0282,tilt
1,0.0837,957.03,142,0.56,1.917,0.0837,goal_reached
1,0.0787,1179.6,169,0.76,1.882,0.0787,tilt
0,0.0036,608.8,95,0.0,1.284,-0.0,goal_reached
0,0.0542,758.31,114,0.18,1.682,0.0542,tilt
0,0.0521,1079.92,162,0.1,1.849,0.0521,tilt
1,0.1097,1145.36,174,0.52,2.41,0.0883,goal_reached
0,0.0705,915.39,139,0.38,1.919,0.0484,goal_reached
0,0.0451,1014.83,156,0.06,2.247,0.0451,goal_reached
0,0.0062,680.62,108,0.0,1.687,-0.0125,goal_reached
0,0.0403,643.45,98,0.3,1.235,0.0403,goal_reached
1,0.0794,1024.78,151,0.78,1.97,0.0794,tilt
0,0.0514,1133.57,171,0.46,2.393,0.0514,goal_reached
0,0.0909,1109.13,167,0.22,2.276,0.0909,tilt
0,0.0876,1087.34,166,0.38,2.402,0.0811,tilt
0,0.0812,1104.14,167,0.32,2.386,0.0812,tilt
0,0.0209,704.81,112,0.0,1.722,-0.0016,goal_reached
