cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0372,276.87,67,0.06,0.963,0.0372,tilt
0,0.0087,294.02,67,0.0,0.984,0.0087,propeller_collision
0,0.023,322.14,74,0.0,1.082,0.023,tilt
0,0.0485,318.46,75,0.04,1.083,0.0485,tilt
0,0.0091,294.94,76,0.0,1.287,0.0091,tilt
0,0.0311,347.64,76,0.12,0.949,0.0279,tilt
0,0.0405,319.61,77,0.18,1.185,0.0209,tilt
0,0.0,307.13,79,0.0,1.412,-0.0079,propeller_collision
0,0.0284,351.96,79,0.04,1.233,0.0284,tilt
0,0.063,335.41,79,0.18,1.144,0.063,tilt
0,0.0312,307.69,80,0.02,1.307,0.0312,tilt
0,0.0568,337.48,80,0.2,1.225,0.0278,tilt
0,0.0599,358.04,80,0.24,1.242,0.0327,tilt
0,0.0821,340.53,80,0.08,1.163,0.0821,tilt
0,0.0372,350.33,80,0.04,1.252,0.0372,tilt
0,0.0303,346.24,82,0.02,1.251,0.0303,tilt
0,0.0532,319.19,83,0.06,1.422,0.0532,tilt
0,0.031,316.04,84,0.02,1.515,0.031,tilt
0,0.0351,340.32,86,0.02,1.409,0.0351,tilt
0,0.0238,359.81,87,0.0,1.351,0.0238,tilt
0,0.0181,349.94,88,0.0,1.188,0.0181,tilt
0,0.0189,355.63,89,0.0,1.433,0.0189,tilt
0,0.0445,348.6,89,0.16,1.548,0.0424,tilt
0,0.0204,369.98,89,0.0,1.309,0.0204,tilt
0,0.0629,375.27,89,0.06,1.457,0.0629,tilt
0,0.0202,352.94,91,0.0,1.484,0.0193,tilt
0,0.0209,381.58,92,0.0,1.436,0.0187,tilt
0,0.0843,398.29,94,0.18,1.386,0.0843,tilt
0,0.0427,389.75,95,0.16,1.734,0.0427,tilt
0,0.0226,368.85,95,0.0,1.448,0.0226,tilt
0,0.034,352.77,96,0.06,1.745,0.034,tilt
0,0.0595,368.43,96,0.14,1.72,0.0561,tilt
0,0.0224,391.83,96,0.0,1.538,0.0224,tilt
0,0.0473,367.52,96,0.06,1.724,0.0473,tilt
0,0.0514,406.48,97,0.04,1.662,0.0514,tilt
0,0.0667,386.1,97,0.08,1.592,0.0667,tilt
0,0.043,409.92,97,0.16,1.466,0.0367,tilt
0,0.0234,394.37,97,0.0,1.62,0.0234,tilt
0,0.0302,384.71,98,0.1,1.729,0.0188,tilt
0,0.0617,409.88,98,0.2,1.711,0.0396,tilt
0,0.0399,364.47,99,0.12,1.808,0.0312,tilt
0,0.0241,398.15,100,0.02,1.596,0.0232,tilt
0,0.0801,385.98,100,0.08,1.649,0.0801,tilt
0,0.0452,398.09,100,0.24,1.737,0.0394,tilt
0,0.0606,448.26,102,0.2,1.809,0.0504,tilt
0,0.0299,374.81,103,0.1,1.84,0.0209,tilt
0,0.0333,388.09,104,0.16,1.856,0.0302,tilt
0,0.0273,401.66,105,0.08,1.879,0.0194,tilt
0,0.0568,465.32,106,0.2,1.901,0.0532,tilt
0,0.0589,405.07,107,0.22,1.8,0.0548,tilt
0,0.0236,432.46,109,0.0,1.952,0.0219,tilt
0,0.0339,438.61,109,0.1,1.965,0.0318,tilt
0,0.0216,520.55,110,0.0,1.46,0.0163,goal_reached
0,0.0828,547.77,110,0.18,1.632,0.0828,tilt
0,0.0274,527.61,112,0.04,1.634,0.0274,goal_reached
0,0.0412,548.02,117,0.06,1.695,0.0412,goal_reached
0,0.0816,542.31,119,0.22,1.629,0.0816,tilt
0,0.071,436.62,120,0.08,2.065,0.071,tilt
0,0.0849,539.45,120,0.48,2.221,0.0849,tilt
0,0.022,611.39,123,0.0,1.521,0.022,goal_reached
0,0.0921,695.25,137,0.22,1.6,0.0921,tilt
0,0.0793,628.2,141,0.36,2.474,0.0793,tilt
1,0.0879,694.38,141,1.3,2.131,0.0844,goal_reached
