cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.021,385.05,75,0.0,0.785,0.0089,goal_reached
0,0.0231,404.92,76,0.0,0.769,0.0206,goal_reached
0,0.0,385.13,77,0.0,0.641,-0.0035,tilt
0,0.0112,462.87,84,0.0,0.722,0.0112,tilt
0,0.0113,447.66,85,0.0,1.043,0.0073,goal_reached
0,0.0281,457.94,89,0.0,1.116,0.0105,goal_reached
0,0.0432,466.98,91,0.04,1.098,0.0432,tilt
0,0.0209,471.28,92,0.0,1.039,0.0118,goal_reached
0,0.01,513.63,92,0.0,0.864,0.01,goal_reached
0,0.0293,515.9,92,0.0,0.767,0.0293,tilt
0,0.0293,515.9,92,0.0,0.767,0.0293,tilt
0,0.0121,480.21,93,0.0,1.037,0.0075,goal_reached
0,0.0695,520.15,94,0.06,1.051,0.0695,tilt
0,0.0329,518.06,95,0.0,1.148,0.0329,goal_reached
0,0.0435,513.12,95,0.02,1.155,0.0435,goal_reached
0,0.0151,491.5,95,0.0,1.085,0.0151,goal_reached
0,0.042,507.43,97,0.02,1.088,0.042,tilt
0,0.1,549.54,97,0.08,1.028,0.1,tilt
0,0.1,549.54,97,0.08,1.028,0.1,tilt
0,0.0166,506.46,98,0.0,1.246,0.0063,goal_reached
0,0.0514,506.95,100,0.04,1.279,0.0514,tilt
0,0.0642,514.62,101,0.28,1.19,0.0615,tilt
0,0.082,556.09,103,0.08,1.275,0.082,goal_reached
0,0.0877,523.32,104,0.28,1.276,0.0199,tilt
0,0.0949,590.14,105,0.24,1.235,0.0949,propeller_collision
0,0.0416,522.49,105,0.02,1.376,0.0416,tilt
0,0.0222,523.65,105,0.0,1.446,0.0068,goal_reached
0,0.0425,601.94,106,0.02,1.077,0.0425,goal_reached
0,0.0253,533.03,106,0.0,1.447,0.0111,goal_reached
0,0.0436,546.75,108,0.02,1.399,0.0436,tilt
0,0.0945,625.21,112,0.28,1.442,0.0945,tilt
0,0.0232,572.84,112,0.0,1.569,0.0167,goal_reached
0,0.0172,548.69,114,0.0,1.568,0.0077,goal_reached
0,0.0391,588.36,117,0.0,1.622,0.0391,tilt
0,0.0204,614.08,119,0.0,1.6,0.0204,goal_reached
0,0.0372,592.16,119,0.0,1.557,0.0372,tilt
0,0.1073,622.01,119,0.12,1.573,0.1073,tilt
0,0.0163,605.61,120,0.0,1.663,0.0104,goal_reached
0,0.0389,604.06,122,0.0,1.715,0.0389,tilt
0,0.027,624.68,124,0.0,1.692,0.0079,goal_reached
0,0.0206,642.24,125,0.0,1.728,0.0206,goal_reached
0,0.0902,713.8,127,0.48,1.58,0.0574,goal_reached
1,0.0923,745.11,129,0.58,1.518,0.0923,tilt
0,0.1112,742.22,131,0.46,1.505,0.1112,tilt
0,0.0424,652.61,131,0.06,1.802,0.0424,tilt
0,0.0381,655.45,133,0.0,1.817,0.0381,tilt
0,0.0167,658.1,133,0.0,1.8,0.0144,goal_reached
0,0.0298,689.04,137,0.0,1.927,0.0298,goal_reached
0,0.1068,746.26,143,0.22,1.946,0.1023,goal_reached
0,0.0574,744.8,144,0.04,1.937,0.0574,goal_reached
0,0.0937,770.48,146,0.24,1.977,0.0937,tilt
0,0.0891,808.88,146,0.22,1.695,0.0891,propeller_collision
0,0.0917,840.26,148,0.48,1.692,0.0917,propeller_collision
0,0.0852,823.31,150,0.48,1.92,0.0576,goal_reached
0,0.0405,768.28,151,0.02,2.031,0.0405,goal_reached
0,0.0974,802.03,152,0.3,2.069,0.0899,tilt
0,0.0974,802.03,152,0.3,2.069,0.0899,tilt
0,0.0761,817.85,152,0.42,2.011,0.0586,goal_reached
1,0.0617,853.2,154,0.5,1.949,0.0617,goal_reached
0,0.0899,865.37,154,0.3,1.687,0.0868,tilt
1,0.0904,893.5,156,0.64,1.913,0.0904,tilt
0,0.0951,808.53,157,0.1,2.069,0.0951,goal_reached
0,0.0395,429.03,80,0.0,0.7,-0.0051,tilt
0,0.0409,419.75,82,0.02,1.07,0.0409,tilt
0,0.0426,426.08,79,0.02,0.837,0.0426,tilt
0,0.0453,490.83,88,0.02,0.966,0.0453,tilt
0,0.0484,410.69,79,0.04,0.971,0.0484,tilt
0,0.0414,403.12,76,0.06,0.821,0.0307,goal_reached
0,0.0176,434.13,82,0.0,0.927,0.0098,goal_reached
0,0.0164,411.39,78,0.0,0.863,0.0164,goal_reached
0,0.0424,446.0,87,0.02,1.139,0.0424,tilt
0,0.0404,450.34,87,0.02,1.035,0.0404,tilt
0,0.0345,449.98,84,0.0,1.044,0.0114,goal_reached
0,0.0424,483.84,88,0.02,1.143,0.0424,goal_reached
0,0.0379,409.75,79,0.0,0.919,0.0379,tilt
0,0.0,496.85,91,0.0,0.955,-0.009,goal_reached
0,0.036,445.95,87,0.0,1.046,0.036,tilt
0,0.0543,466.98,84,0.02,0.996,0.0543,propeller_collision
0,0.0394,577.24,116,0.0,1.586,0.0394,tilt
0,0.0282,445.92,85,0.0,1.066,0.0127,goal_reached
0,0.0435,498.9,92,0.02,1.122,0.0435,goal_reached
0,0.0391,463.75,90,0.0,1.206,0.0101,goal_reached
0,0.0,331.54,67,0.0,0.622,-0.0119,tilt
0,0.0221,562.16,114,0.0,1.663,0.0075,goal_reached
0,0.0904,1128.19,200,0.48,2.236,0.0904,tilt
0,0.0465,541.23,109,0.02,1.5,0.0465,tilt
1,0.1408,1152.71,209,0.98,2.55,0.1408,tilt
0,0.0162,487.89,93,0.0,1.026,0.0159,goal_reached
0,0.042,580.67,115,0.02,1.639,0.042,tilt
0,0.0347,499.01,91,0.0,1.085,0.0347,goal_reached
0,0.0132,539.08,106,0.0,1.443,0.0131,goal_reached
0,0.0499,496.92,99,0.04,1.4,0.0499,tilt
0,0.0423,486.35,94,0.02,1.166,0.0423,tilt
0,0.0436,584.74,117,0.02,1.675,0.0436,tilt
0,0.0371,497.51,100,0.0,1.359,0.0371,tilt
0,0.0365,440.72,82,0.0,1.136,0.0365,goal_reached
0,0.043,638.31,129,0.02,1.78,0.043,tilt
0,0.014,540.74,106,0.0,1.444,0.0123,goal_reached
0,0.0461,488.28,98,0.08,1.453,0.0099,goal_reached
0,0.0588,546.43,105,0.04,1.506,0.0588,goal_reached
0,0.0574,542.18,101,0.04,1.198,0.0574,tilt
0,0.0391,684.75,133,0.0,1.824,0.0391,goal_reached
0,0.0896,678.56,120,0.48,1.603,0.0586,goal_reached
0,0.0429,654.46,131,0.08,1.828,0.0429,tilt
0,0.0141,596.81,119,0.0,1.675,0.0096,goal_reached
0,0.0484,674.02,128,0.02,1.752,0.0484,goal_reached
0,0.0489,361.03,69,0.04,0.727,0.0489,tilt
0,0.0517,492.76,92,0.02,1.253,0.0517,goal_reached
0,0.0127,445.49,87,0.0,1.103,0.0087,goal_reached
0,0.11,814.19,152,0.4,2.162,0.1022,tilt
0,0.0511,385.07,73,0.12,0.729,0.0345,tilt
0,0.0389,526.92,98,0.0,1.307,0.0389,goal_reached
0,0.0729,762.08,140,0.42,1.91,0.0593,goal_reached
0,0.0426,475.88,92,0.02,1.156,0.0426,tilt
0,0.0393,404.68,77,0.0,0.908,0.0393,tilt
0,0.1035,558.11,102,0.14,1.37,0.1035,goal_reached
0,0.0503,454.86,88,0.06,1.079,0.0503,tilt
0,0.0453,540.45,107,0.1,1.597,0.0146,goal_reached
0,0.0438,427.34,78,0.02,0.775,0.0438,propeller_collision
0,0.0352,392.47,74,0.0,0.767,0.0352,tilt
0,0.0557,463.58,90,0.1,1.101,0.0557,tilt
0,0.04,432.2,81,0.02,0.847,0.04,tilt
0,0.0537,704.2,138,0.04,1.943,0.0537,goal_reached
0,0.0391,459.96,89,0.0,1.08,0.0391,tilt
0,0.0305,462.1,90,0.0,1.07,0.0179,goal_reached
0,0.0187,485.49,87,0.0,0.91,0.0187,tilt
0,0.0407,455.16,87,0.02,0.956,0.0407,tilt
0,0.0213,469.49,88,0.0,1.166,0.0213,goal_reached
0,0.0802,1013.28,184,0.32,2.134,0.0619,tilt
0,0.1017,783.9,147,0.24,1.912,0.0949,tilt
0,0.0754,670.45,131,0.06,1.907,0.0754,goal_reached
0,0.0445,715.75,139,0.02,1.892,0.0445,goal_reached
0,0.0583,686.64,135,0.06,1.947,0.0583,goal_reached
0,0.0239,451.6,84,0.0,1.132,0.0239,goal_reached
0,0.0693,754.18,137,0.44,1.893,0.058,goal_reached
1,0.1825,913.77,160,0.86,2.024,0.1825,tilt
0,0.085,759.63,129,0.26,1.413,0.085,propeller_collision
0,0.0444,551.85,111,0.04,1.539,0.0444,tilt
0,0.0706,775.25,141,0.48,1.902,0.0578,goal_reached
0,0.0215,464.6,90,0.0,1.202,0.0091,goal_reached
0,0.0125,427.16,81,0.0,1.064,0.0069,goal_reached
0,0.0406,732.99,145,0.02,2.049,0.0406,goal_reached
0,0.0942,759.08,145,0.2,2.008,0.0942,tilt
0,0.0501,445.91,86,0.26,1.055,0.0411,tilt
0,0.0486,450.03,87,0.12,0.982,0.0223,tilt
0,0.015,524.31,103,0.0,1.463,0.0116,goal_reached
0,0.0897,550.23,101,0.06,1.227,0.0897,propeller_collision
0,0.0756,476.15,90,0.28,0.954,0.0285,tilt
0,0.0732,644.54,112,0.16,1.123,0.0732,tilt
1,0.0896,821.5,151,0.5,2.001,0.0605,goal_reached
0,0.0389,592.24,110,0.0,1.275,0.0389,tilt
1,0.0926,881.42,160,0.5,2.008,0.0569,goal_reached
