cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,141.59,21,0.0,0.142,-0.0079,tilt
0,0.0,369.66,80,0.0,0.795,-0.0114,tilt
0,0.0375,560.89,85,0.0,0.815,0.0375,propeller_collision
0,0.0282,631.9,96,0.0,0.775,0.0282,tilt
0,0.0402,665.15,99,0.0,1.168,0.0335,goal_reached
0,0.0448,617.85,100,0.0,0.999,0.0313,goal_reached
0,0.0901,696.78,100,0.1,1.095,0.0901,tilt
0,0.0332,638.42,101,0.0,1.078,0.0288,goal_reached
0,0.0385,661.36,101,0.0,1.19,0.0277,goal_reached
0,0.0385,661.36,101,0.0,1.19,0.0277,goal_reached
0,0.0412,674.99,102,0.0,1.244,0.0347,goal_reached
0,0.057,576.22,102,0.02,0.991,0.057,tilt
0,0.0425,649.46,103,0.0,1.56,0.0302,goal_reached
0,0.0623,660.18,103,0.04,1.018,0.0623,propeller_collision
0,0.0444,665.65,103,0.0,1.178,0.0269,goal_reached
0,0.062,659.67,103,0.04,0.989,0.062,propeller_collision
0,0.0764,598.39,103,0.04,1.033,0.0764,propeller_collision
0,0.0401,635.43,103,0.0,0.789,0.0401,tilt
0,0.0484,582.2,105,0.0,1.077,0.0341,goal_reached
0,0.0454,717.31,106,0.0,1.451,0.0331,goal_reached
0,0.0126,668.91,107,0.0,1.357,0.007,goal_reached
0,0.0583,678.25,107,0.02,0.945,0.0583,propeller_collision
0,0.0436,752.55,108,0.0,1.206,0.0436,tilt
0,0.1309,685.28,108,0.2,1.214,0.1309,tilt
0,0.0607,703.37,108,0.02,1.096,0.0607,propeller_collision
0,0.0341,711.3,109,0.0,1.502,0.0308,goal_reached
0,0.0624,667.58,109,0.04,1.127,0.0624,tilt
0,0.0844,630.63,110,0.08,1.292,0.0844,tilt
0,0.0416,730.8,111,0.0,1.577,0.0317,goal_reached
0,0.0928,711.84,112,0.08,1.533,0.0928,tilt
0,0.0312,661.73,113,0.0,1.411,0.0312,tilt
0,0.0766,734.52,113,0.04,1.33,0.0766,propeller_collision
0,0.0276,652.75,114,0.0,1.011,0.0276,tilt
0,0.058,619.02,114,0.02,1.364,0.058,tilt
0,0.0295,762.54,115,0.0,1.504,0.0262,goal_reached
0,0.0975,704.19,116,0.2,1.262,0.0975,propeller_collision
0,0.1144,729.88,116,0.14,1.298,0.1144,tilt
0,0.118,735.22,116,0.12,1.454,0.118,tilt
0,0.0423,780.0,117,0.0,1.73,0.0307,goal_reached
0,0.132,755.97,117,0.32,1.397,0.132,tilt
0,0.0554,783.46,117,0.0,1.7,0.0274,goal_reached
0,0.1294,681.11,118,0.3,1.426,0.1294,propeller_collision
0,0.0347,797.08,118,0.0,1.425,0.0347,tilt
0,0.0615,687.2,118,0.04,1.361,0.0615,tilt
0,0.0423,797.17,121,0.0,1.838,0.0322,goal_reached
0,0.0917,792.87,121,0.1,1.74,0.0917,tilt
0,0.0979,800.25,122,0.14,1.652,0.0979,tilt
0,0.0937,828.68,123,0.06,1.636,0.0937,tilt
0,0.0628,700.36,123,0.06,1.21,0.0628,tilt
0,0.1011,784.34,124,0.18,1.839,0.1011,propeller_collision
0,0.0331,844.67,124,0.0,1.383,0.0331,tilt
0,0.0863,816.41,124,0.08,1.576,0.0863,tilt
0,0.0292,848.69,127,0.0,1.672,0.0271,goal_reached
0,0.1021,633.04,127,0.2,1.755,0.1021,tilt
0,0.1002,824.51,128,0.1,1.686,0.1002,tilt
0,0.0385,873.17,129,0.0,1.832,0.0298,goal_reached
0,0.0351,719.87,111,0.0,1.569,0.0316,goal_reached
0,0.0289,877.69,133,0.0,1.794,0.0269,goal_reached
0,0.0705,894.19,136,0.04,1.704,0.0705,tilt
0,0.0636,936.9,137,0.02,1.789,0.0636,tilt
0,0.128,878.97,139,0.22,1.995,0.128,propeller_collision
0,0.0922,938.98,139,0.06,1.924,0.0922,propeller_collision
0,0.0963,710.73,139,0.06,1.213,0.0963,propeller_collision
0,0.1342,972.95,139,0.22,1.85,0.1342,tilt
0,0.0949,987.78,149,0.1,1.868,0.0949,tilt
0,0.0,320.33,55,0.0,0.318,-0.0088,tilt
0,0.0,265.35,40,0.0,0.034,-0.0099,tilt
0,0.0,358.41,66,0.0,0.494,-0.009,tilt
0,0.0,323.59,69,0.0,0.728,-0.0105,tilt
0,0.0,362.87,70,0.0,0.674,-0.0084,tilt
0,0.1308,739.18,113,0.1,1.451,0.1308,tilt
0,0.0,355.09,59,0.0,0.406,-0.0077,tilt
0,0.0686,696.41,116,0.02,0.969,0.0686,propeller_collision
0,0.0486,632.51,100,0.0,0.95,0.0362,goal_reached
0,0.0353,557.05,105,0.0,1.314,0.0276,goal_reached
0,0.0451,624.26,102,0.0,0.941,0.0322,goal_reached
0,0.0,438.03,81,0.0,1.182,-0.0017,tilt
0,0.1256,630.47,106,0.16,1.1,0.1256,propeller_collision
0,0.0575,617.22,98,0.06,1.178,0.0325,goal_reached
0,0.0,590.45,114,0.0,0.335,-0.0097,tilt
0,0.06,707.93,112,0.02,1.154,0.06,tilt
0,0.0921,677.51,107,0.08,1.078,0.0921,propeller_collision
0,0.0434,618.89,102,0.0,0.866,0.0434,propeller_collision
0,0.0398,780.6,114,0.0,1.509,0.0298,goal_reached
0,0.0394,660.85,108,0.0,1.09,0.0299,goal_reached
0,0.028,567.81,100,0.0,0.888,0.026,goal_reached
0,0.0606,747.68,111,0.02,1.453,0.0606,propeller_collision
0,0.0596,796.58,119,0.02,1.838,0.0596,propeller_collision
0,0.0474,636.37,100,0.0,1.361,0.0332,goal_reached
0,0.0361,678.89,108,0.0,0.985,0.0361,propeller_collision
0,0.0457,644.96,115,0.0,1.172,0.0457,goal_reached
0,0.0634,736.01,120,0.02,1.054,0.0634,tilt
0,0.0362,814.57,120,0.0,1.401,0.0362,propeller_collision
0,0.0296,793.47,121,0.0,1.711,0.0269,goal_reached
0,0.0456,743.81,110,0.0,1.528,0.0308,goal_reached
0,0.0483,685.75,107,0.0,1.129,0.0351,goal_reached
0,0.0616,688.77,115,0.04,0.989,0.0616,tilt
0,0.06,542.63,106,0.04,1.516,0.06,tilt
0,0.1258,730.78,126,0.24,1.26,0.1258,propeller_collision
0,0.1313,714.27,125,0.16,1.53,0.1313,tilt
0,0.0606,665.99,124,0.02,1.062,0.0606,propeller_collision
0,0.0632,615.9,113,0.04,1.107,0.0632,tilt
0,0.0844,713.72,121,0.26,1.169,0.0835,goal_reached
0,0.0319,796.04,127,0.0,1.435,0.0319,tilt
0,0.0367,764.86,116,0.0,1.692,0.0289,goal_reached
0,0.0449,699.6,113,0.0,1.021,0.0449,tilt
0,0.1313,655.55,117,0.26,1.235,0.1313,tilt
0,0.0574,826.03,123,0.02,1.477,0.0574,tilt
0,0.043,636.25,104,0.0,1.199,0.0323,goal_reached
0,0.0468,951.08,137,0.0,1.64,0.0468,tilt
0,0.1276,668.41,121,0.14,1.204,0.1276,tilt
0,0.0383,877.23,128,0.0,1.705,0.0338,goal_reached
0,0.0601,881.25,131,0.02,1.761,0.0601,propeller_collision
0,0.1085,805.99,120,0.12,1.703,0.1085,tilt
0,0.0608,841.07,123,0.02,1.579,0.0608,tilt
