cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.035,535.47,85,0.06,1.165,0.0128,goal_reached
0,0.0112,536.09,86,0.0,1.218,-0.0014,goal_reached
0,0.0556,562.04,88,0.18,1.25,0.0345,goal_reached
0,0.0207,573.22,90,0.0,1.231,0.0095,goal_reached
0,0.0684,562.54,90,0.22,1.249,0.0447,goal_reached
0,0.0513,578.14,91,0.04,1.257,0.0513,goal_reached
0,0.0525,603.45,97,0.18,1.45,0.0238,goal_reached
0,0.0232,604.02,97,0.0,1.427,0.0117,goal_reached
0,0.0573,646.59,100,0.26,1.394,0.0377,goal_reached
0,0.084,650.7,101,0.24,1.424,0.0574,goal_reached
0,0.0359,628.58,101,0.08,1.435,0.0222,goal_reached
0,0.0228,637.86,102,0.0,1.45,0.0206,goal_reached
0,0.0957,669.0,104,0.28,1.383,0.0601,goal_reached
0,0.0463,679.88,105,0.3,1.477,0.0387,goal_reached
0,0.0773,678.32,105,0.3,1.42,0.0487,goal_reached
0,0.087,704.52,109,0.2,1.511,0.087,tilt
0,0.0976,713.04,110,0.38,1.506,0.0386,goal_reached
0,0.038,675.61,110,0.1,1.761,0.0267,goal_reached
0,0.0695,748.83,115,0.4,1.623,0.0695,goal_reached
0,0.0345,715.99,115,0.06,1.836,0.0027,goal_reached
0,0.0598,770.69,117,0.34,1.609,0.039,goal_reached
0,0.0209,723.79,117,0.0,1.819,0.0102,goal_reached
0,0.0487,773.05,119,0.26,1.663,0.0371,goal_reached
0,0.0164,746.68,119,0.0,1.867,0.0164,goal_reached
0,0.0724,794.7,120,0.32,1.587,0.0724,tilt
0,0.0277,754.38,120,0.0,1.875,0.0172,goal_reached
0,0.0408,788.21,121,0.3,1.678,0.0399,goal_reached
0,0.0084,763.74,121,0.0,1.852,0.0053,goal_reached
0,0.0724,839.13,124,0.28,1.472,0.0724,tilt
0,0.0479,827.35,125,0.36,1.671,0.0429,goal_reached
0,0.0653,807.75,126,0.26,1.939,0.0533,goal_reached
0,0.0493,828.66,126,0.32,1.669,0.0387,goal_reached
0,0.0567,836.26,129,0.42,1.954,0.0403,goal_reached
1,0.0884,867.85,134,0.5,1.969,0.0884,goal_reached
0,0.0658,872.97,135,0.3,1.962,0.0416,goal_reached
1,0.114,918.04,137,0.58,1.772,0.114,goal_reached
0,0.0,176.48,27,0.0,0.282,-0.0083,tilt
1,0.1198,923.11,138,0.74,1.819,0.1031,goal_reached
0,0.0589,899.75,138,0.38,1.985,0.0492,goal_reached
0,0.0413,912.36,140,0.36,2.03,0.0395,goal_reached
0,0.0532,901.04,141,0.32,2.181,0.0398,goal_reached
0,0.0524,978.23,142,0.1,1.48,0.0524,tilt
1,0.151,950.05,144,0.96,2.166,0.151,goal_reached
0,0.0562,934.26,144,0.36,2.041,0.0406,goal_reached
1,0.1482,969.92,146,1.04,2.158,0.1482,goal_reached
1,0.0874,952.02,146,0.72,2.132,0.0765,goal_reached
1,0.0874,952.02,146,0.72,2.132,0.0765,goal_reached
1,0.126,967.76,147,0.94,2.161,0.126,goal_reached
0,0.0453,952.32,147,0.36,2.169,0.0379,goal_reached
0,0.0534,978.56,152,0.42,2.367,0.0534,goal_reached
0,0.087,977.61,152,0.32,2.28,0.0447,goal_reached
0,0.0592,981.67,153,0.34,2.293,0.0456,goal_reached
0,0.043,985.13,153,0.32,2.272,0.0383,goal_reached
1,0.1586,1022.3,154,0.74,2.151,0.1517,goal_reached
1,0.1253,1023.96,159,0.58,2.48,0.1236,tilt
1,0.1271,1032.96,160,0.6,2.46,0.1271,tilt
1,0.1168,1084.37,163,0.56,2.195,0.1168,tilt
1,0.1349,1063.7,164,1.02,2.59,0.1349,goal_reached
0,0.0513,1158.47,168,0.14,1.54,-0.0133,tilt
1,0.1245,1109.84,172,0.96,2.791,0.1245,goal_reached
1,0.1514,1128.69,172,1.3,2.797,0.1514,tilt
1,0.1484,1143.13,174,1.04,2.598,0.1484,goal_reached
0,0.0762,556.07,87,0.24,1.386,0.0407,goal_reached
1,0.1431,1146.15,175,0.64,2.526,0.1288,tilt
