cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0111,421.19,79,0.0,0.872,0.0105,goal_reached
0,0.0289,430.53,81,0.0,0.858,0.0086,goal_reached
0,0.0163,453.1,84,0.0,1.008,0.0071,goal_reached
0,0.0134,480.85,88,0.0,1.029,0.0087,goal_reached
0,0.0888,501.92,91,0.08,1.102,0.0888,goal_reached
0,0.0118,498.5,95,0.0,1.161,0.0069,goal_reached
0,0.0129,517.84,99,0.0,1.192,0.007,goal_reached
0,0.0285,509.44,99,0.0,1.233,0.0122,goal_reached
0,0.013,545.12,103,0.0,1.292,0.0112,goal_reached
0,0.0417,554.62,103,0.02,1.22,0.0417,tilt
0,0.012,559.3,104,0.0,1.334,0.0093,goal_reached
0,0.0335,576.56,107,0.0,1.333,0.0335,goal_reached
0,0.0409,593.69,109,0.02,1.253,0.0409,tilt
0,0.0336,579.67,110,0.0,1.508,0.0336,goal_reached
0,0.0396,602.3,111,0.0,1.286,0.0396,tilt
0,0.0129,551.63,111,0.0,1.49,0.0124,goal_reached
1,0.1536,649.36,112,0.5,1.487,0.0874,tilt
0,0.0231,591.03,112,0.0,1.454,0.0169,goal_reached
0,0.1076,641.84,113,0.42,1.363,0.0719,goal_reached
0,0.0228,581.28,114,0.0,1.489,0.0081,goal_reached
0,0.0145,574.68,115,0.0,1.562,0.0088,goal_reached
0,0.0941,645.45,116,0.24,1.38,0.0941,propeller_collision
0,0.0134,590.76,117,0.0,1.577,0.0098,goal_reached
0,0.0124,611.34,118,0.0,1.628,0.0124,goal_reached
0,0.0609,639.89,119,0.04,1.553,0.0609,goal_reached
0,0.0443,616.91,119,0.02,1.675,0.0443,goal_reached
0,0.0188,608.63,120,0.0,1.652,0.013,goal_reached
0,0.0338,621.46,120,0.0,1.55,0.0338,tilt
0,0.0951,677.61,120,0.2,1.557,0.0909,tilt
0,0.0144,625.58,122,0.0,1.602,0.0104,goal_reached
0,0.0101,620.54,122,0.0,1.657,0.0101,goal_reached
