cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0003,374.5,75,0.0,0.61,0.0003,tilt
0,0.0003,374.5,75,0.0,0.61,0.0003,tilt
0,0.0,464.11,83,0.0,0.709,-0.012,tilt
0,0.0,463.82,84,0.0,0.746,-0.012,tilt
0,0.0235,473.77,91,0.0,1.046,0.0235,goal_reached
0,0.0192,525.24,93,0.0,0.845,0.0192,goal_reached
0,0.0471,515.21,102,0.0,1.414,0.0245,goal_reached
0,0.0508,528.91,104,0.02,1.375,0.0508,tilt
0,0.0336,523.17,105,0.0,1.424,0.0194,goal_reached
0,0.0647,526.32,105,0.14,1.396,0.0194,goal_reached
0,0.026,553.44,105,0.0,1.399,0.0227,goal_reached
0,0.0266,543.45,107,0.0,1.405,0.0174,goal_reached
0,0.0574,543.62,108,0.12,1.36,0.0174,goal_reached
0,0.0253,570.66,109,0.0,1.437,0.0253,goal_reached
0,0.0203,558.66,114,0.0,1.69,0.02,goal_reached
0,0.0501,586.32,114,0.02,1.366,0.0501,tilt
0,0.0502,591.53,115,0.02,1.548,0.0502,tilt
0,0.0324,570.08,116,0.0,1.602,0.0195,goal_reached
0,0.0217,580.32,118,0.0,1.575,0.0217,goal_reached
0,0.0301,596.67,119,0.0,1.553,0.0199,goal_reached
0,0.0207,590.2,119,0.0,1.604,0.0172,goal_reached
0,0.0957,659.62,120,0.22,1.485,0.0794,goal_reached
0,0.0886,650.39,120,0.24,1.519,0.0811,goal_reached
0,0.0238,602.73,120,0.0,1.631,0.0172,goal_reached
0,0.1172,640.71,120,0.2,1.515,0.1172,tilt
0,0.0295,596.87,121,0.0,1.589,0.0254,goal_reached
0,0.0306,613.23,122,0.0,1.637,0.0295,goal_reached
0,0.1127,661.43,122,0.3,1.609,0.1127,propeller_collision
0,0.0515,636.61,123,0.02,1.443,0.0515,propeller_collision
0,0.052,609.68,123,0.02,1.717,0.052,tilt
0,0.1092,697.08,125,0.34,1.545,0.0767,goal_reached
0,0.0292,609.23,125,0.0,1.706,0.0292,goal_reached
0,0.0209,629.81,126,0.0,1.61,0.0174,goal_reached
1,0.0853,757.43,130,0.74,1.305,0.0853,tilt
0,0.0233,643.0,130,0.0,1.771,0.0212,goal_reached
0,0.0859,708.51,131,0.24,1.667,0.0815,goal_reached
0,0.0866,675.58,132,0.12,1.811,0.0866,tilt
0,0.0292,665.29,132,0.0,1.805,0.021,goal_reached
0,0.0726,688.99,134,0.04,1.745,0.0726,tilt
0,0.0481,674.96,135,0.02,1.907,0.0481,tilt
0,0.0749,693.01,136,0.04,1.816,0.0749,tilt
0,0.1134,750.43,136,0.44,1.765,0.1134,tilt
0,0.0493,670.27,136,0.04,1.771,0.0184,goal_reached
0,0.071,702.77,137,0.06,1.823,0.071,goal_reached
0,0.0295,695.16,138,0.0,1.843,0.0179,goal_reached
0,0.0812,729.75,139,0.24,1.878,0.0812,goal_reached
0,0.1128,773.16,140,0.44,1.786,0.1128,tilt
0,0.0892,722.82,140,0.08,1.836,0.0892,goal_reached
0,0.0681,707.4,141,0.08,1.785,0.0681,tilt
0,0.0978,808.46,144,0.46,1.548,0.0972,tilt
0,0.1091,768.63,144,0.18,1.831,0.1091,propeller_collision
0,0.0781,787.01,147,0.2,1.854,0.0781,goal_reached
0,0.0518,758.87,148,0.02,2.003,0.0518,goal_reached
0,0.0752,802.16,149,0.38,1.914,0.0752,goal_reached
1,0.1115,812.34,149,0.5,2.06,0.08,goal_reached
1,0.1339,834.31,151,0.56,1.806,0.1121,propeller_collision
0,0.1258,817.44,152,0.3,1.977,0.1131,tilt
0,0.0809,842.66,155,0.44,1.887,0.0792,goal_reached
0,0.0857,828.88,156,0.18,1.847,0.0857,tilt
0,0.0514,440.58,83,0.02,1.003,0.0514,tilt
0,0.1072,897.97,163,0.3,1.779,0.1072,tilt
0,0.1072,897.97,163,0.3,1.779,0.1072,tilt
0,0.1119,864.83,163,0.28,2.122,0.1119,tilt
1,0.104,916.46,169,0.56,2.119,0.0782,goal_reached
0,0.113,981.69,177,0.24,1.848,0.113,tilt
0,0.1267,590.49,110,0.16,1.461,0.1267,tilt
0,0.0484,436.31,80,0.02,0.778,0.0484,tilt
0,0.0542,581.63,116,0.12,1.686,0.0521,tilt
0,0.018,597.67,119,0.0,1.628,0.0171,goal_reached
0,0.0394,618.68,122,0.0,1.523,0.0211,tilt
0,0.0492,647.71,127,0.02,1.738,0.0492,tilt
0,0.0267,554.29,112,0.0,1.583,0.0259,goal_reached
0,0.0495,528.42,98,0.02,1.137,0.0495,tilt
0,0.0304,602.09,121,0.0,1.704,0.0252,goal_reached
0,0.0249,539.11,105,0.0,1.409,0.0233,goal_reached
0,0.0244,520.51,103,0.0,1.402,0.0199,goal_reached
0,0.0246,593.41,119,0.0,1.643,0.0209,goal_reached
0,0.0231,545.19,107,0.0,1.392,0.0202,goal_reached
0,0.0213,549.17,112,0.0,1.583,0.019,goal_reached
0,0.035,496.97,91,0.0,0.938,0.0315,goal_reached
0,0.0241,610.84,123,0.0,1.686,0.0178,goal_reached
0,0.0222,616.88,123,0.0,1.701,0.0189,goal_reached
0,0.0538,554.79,106,0.02,1.448,0.0538,goal_reached
0,0.0504,526.0,99,0.02,1.254,0.0504,tilt
0,0.0297,575.42,116,0.0,1.575,0.0297,goal_reached
0,0.0302,638.77,129,0.0,1.844,0.0302,goal_reached
0,0.0217,440.0,81,0.0,0.822,0.0217,tilt
0,0.0264,584.51,117,0.0,1.608,0.0182,goal_reached
0,0.0418,568.25,107,0.0,1.188,0.0418,propeller_collision
0,0.0495,534.18,104,0.02,1.469,0.0495,tilt
0,0.0225,524.86,104,0.0,1.4,0.017,goal_reached
0,0.0249,661.17,117,0.0,1.086,0.0249,tilt
0,0.0643,593.01,121,0.08,1.775,0.0643,tilt
0,0.1039,663.44,122,0.18,1.476,0.1039,tilt
0,0.024,750.09,129,0.0,1.071,0.024,tilt
0,0.0248,592.72,118,0.0,1.614,0.0212,goal_reached
0,0.0238,634.55,129,0.0,1.8,0.0195,goal_reached
0,0.0282,618.94,127,0.0,1.825,0.021,goal_reached
0,0.0739,543.85,105,0.06,1.443,0.0739,goal_reached
