cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0519,339.48,68,0.16,0.96,0.033,tilt
0,0.0,284.42,71,0.0,1.083,-0.012,tilt
0,0.0275,379.27,72,0.0,1.078,-0.0017,goal_reached
0,0.0,294.39,75,0.0,1.238,-0.0066,tilt
0,0.0,294.06,77,0.0,1.28,-0.0106,tilt
0,0.0173,308.62,77,0.0,1.284,0.0173,tilt
0,0.0,343.35,78,0.0,1.285,-0.0002,tilt
0,0.0,307.3,78,0.0,1.252,-0.0118,tilt
0,0.0408,349.14,78,0.02,1.317,0.0408,tilt
0,0.0,299.05,78,0.0,1.32,-0.0104,tilt
0,0.0,297.25,79,0.0,1.309,-0.0095,tilt
0,0.0,297.91,79,0.0,1.291,-0.0083,tilt
0,0.0,314.67,80,0.0,1.296,-0.0089,tilt
0,0.0313,511.89,80,0.0,0.72,0.0313,tilt
0,0.0,307.72,81,0.0,1.404,-0.0074,tilt
0,0.0,344.03,82,0.0,1.402,-0.0092,tilt
0,0.0,316.55,82,0.0,1.4,-0.0079,tilt
0,0.0,317.92,82,0.0,1.392,-0.0056,tilt
0,0.0059,418.65,83,0.0,1.078,0.0059,tilt
0,0.0,306.48,83,0.0,1.354,-0.0113,tilt
0,0.0321,548.34,85,0.02,0.811,0.0321,tilt
0,0.0,344.22,85,0.0,1.486,-0.0084,tilt
0,0.0543,416.29,87,0.12,1.529,0.0514,tilt
0,0.0003,423.1,87,0.0,1.183,-0.0038,goal_reached
0,0.0846,399.75,87,0.12,1.321,0.0846,tilt
0,0.0305,463.37,88,0.0,1.096,0.0305,tilt
0,0.0854,438.21,88,0.3,1.399,0.0729,tilt
0,0.0,346.99,88,0.0,1.549,-0.0082,tilt
0,0.0536,394.55,88,0.06,1.293,0.0536,tilt
0,0.0441,481.03,88,0.04,1.146,0.0441,tilt
0,0.0451,410.89,89,0.14,1.528,0.0314,tilt
0,0.014,364.67,89,0.0,1.595,0.014,tilt
0,0.0301,497.1,90,0.0,1.159,0.0301,tilt
0,0.0137,359.05,90,0.0,1.623,0.0137,tilt
0,0.005,409.46,92,0.0,1.411,-0.0021,goal_reached
0,0.0682,412.49,92,0.2,1.597,0.0306,tilt
0,0.0172,467.72,93,0.0,1.301,0.0004,goal_reached
0,0.0681,430.74,93,0.2,1.719,0.0485,tilt
0,0.0062,429.11,93,0.0,1.389,-0.0035,goal_reached
0,0.0846,427.55,95,0.22,1.742,0.0417,tilt
0,0.0323,603.73,95,0.02,1.052,0.0323,tilt
0,0.0286,479.93,95,0.0,1.277,0.0286,tilt
0,0.0602,444.16,97,0.22,1.77,0.0332,tilt
0,0.0584,466.72,97,0.04,1.273,0.0584,tilt
0,0.0316,497.32,97,0.0,1.339,0.0316,tilt
