cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,298.29,42,0.0,0.621,-0.0051,tilt
0,0.0,387.74,56,0.0,1.035,-0.0069,tilt
0,0.0466,513.1,72,0.06,1.177,0.0466,goal_reached
0,0.0159,545.16,77,0.0,1.28,-0.0016,goal_reached
0,0.0602,556.62,81,0.16,1.692,0.0435,tilt
0,0.0559,578.76,82,0.34,1.396,0.026,goal_reached
0,0.0664,593.1,84,0.3,1.425,0.0299,goal_reached
0,0.0398,605.45,84,0.1,1.142,0.0383,goal_reached
0,0.0538,613.24,86,0.2,1.292,0.0276,goal_reached
0,0.0542,625.17,88,0.24,1.336,0.0269,goal_reached
0,0.0462,625.91,89,0.16,1.597,0.0339,goal_reached
0,0.044,622.16,89,0.18,1.56,0.0256,goal_reached
0,0.0613,669.05,95,0.24,1.693,0.0283,goal_reached
0,0.0982,680.61,97,0.4,1.57,0.0982,tilt
1,0.0805,684.49,99,0.58,1.909,0.0577,goal_reached
1,0.0896,690.7,100,0.68,1.868,0.058,goal_reached
0,0.043,696.63,101,0.3,2.057,0.0251,goal_reached
1,0.0751,727.15,105,0.68,1.988,0.0576,goal_reached
1,0.1149,739.73,107,0.94,2.096,0.0872,goal_reached
0,0.0887,732.52,107,0.36,2.102,0.0887,tilt
1,0.1079,748.51,109,0.94,2.103,0.0873,goal_reached
1,0.0643,772.25,113,0.58,2.258,0.0557,goal_reached
1,0.1091,792.63,116,0.84,2.353,0.1084,goal_reached
1,0.1452,794.0,116,1.12,2.314,0.1452,tilt
1,0.1452,794.0,116,1.12,2.314,0.1452,tilt
1,0.0968,809.56,119,0.76,2.415,0.0749,goal_reached
1,0.0917,830.35,122,0.9,2.513,0.0866,goal_reached
1,0.0835,823.62,122,0.6,2.591,0.0564,goal_reached
1,0.0625,880.57,127,0.68,2.341,0.057,goal_reached
1,0.1382,882.65,128,1.12,2.465,0.1157,tilt
1,0.136,864.43,128,1.28,2.715,0.1171,goal_reached
1,0.1285,910.32,132,0.94,2.525,0.1285,tilt
1,0.1112,904.78,133,0.92,2.856,0.0848,goal_reached
1,0.1277,913.26,134,0.94,2.761,0.1277,tilt
1,0.0648,939.2,136,0.58,2.52,0.0647,goal_reached
1,0.1487,959.75,140,1.42,2.698,0.1351,goal_reached
1,0.1696,961.15,142,1.12,3.18,0.1696,tilt
1,0.093,964.77,142,1.04,2.965,0.0857,goal_reached
1,0.0936,988.54,143,1.1,2.859,0.0871,goal_reached
1,0.1257,1004.86,147,1.04,2.879,0.1257,tilt
1,0.0919,1036.23,151,1.12,2.949,0.0817,goal_reached
0,0.016,475.67,67,0.0,1.1,-0.0044,goal_reached
1,0.1299,1062.51,153,0.96,2.79,0.1299,tilt
1,0.1249,1067.73,155,1.08,2.876,0.1249,tilt
1,0.1299,1085.93,156,1.1,2.753,0.1299,tilt
0,0.0515,513.18,72,0.08,1.127,0.0515,goal_reached
1,0.0879,833.07,122,0.6,2.48,0.0548,goal_reached
1,0.1087,1151.25,166,1.32,3.032,0.1062,goal_reached
0,0.0306,620.91,85,0.04,1.093,0.0306,goal_reached
0,0.0855,734.77,103,0.42,1.523,0.0844,tilt
0,0.0588,592.12,85,0.14,1.579,0.0567,goal_reached
1,0.2041,1305.26,190,2.0,3.41,0.2041,tilt
0,0.0366,584.34,82,0.18,1.27,0.0268,goal_reached
1,0.1249,1343.95,192,2.06,3.264,0.1068,goal_reached
0,0.0,546.71,76,0.0,1.122,-0.0088,tilt
0,0.0892,732.28,104,0.44,1.826,0.0892,tilt
1,0.0987,718.71,103,0.62,2.021,0.0573,goal_reached
1,0.1222,1399.69,201,1.88,3.414,0.108,goal_reached
1,0.1088,742.22,105,0.5,1.72,0.1019,tilt
1,0.0773,703.86,101,0.68,1.96,0.0548,goal_reached
