cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,575.68,102,0.0,0.758,-0.0113,tilt
0,0.0,552.5,102,0.0,0.875,-0.0055,tilt
0,0.0,577.02,103,0.0,0.781,-0.0124,tilt
0,0.0519,561.4,106,0.0,0.99,0.0519,tilt
0,0.0519,561.4,106,0.0,0.99,0.0519,tilt
0,0.0557,603.01,108,0.0,0.893,0.0557,tilt
0,0.0,606.06,109,0.0,0.785,-0.0134,tilt
0,0.0,614.47,109,0.0,0.778,-0.0127,tilt
0,0.0321,622.82,110,0.0,0.892,0.0321,tilt
0,0.0381,621.63,112,0.0,0.883,0.0381,tilt
0,0.0132,627.09,113,0.0,0.776,-0.0062,tilt
0,0.0313,613.07,114,0.0,0.954,0.0313,tilt
0,0.038,639.74,116,0.0,1.004,0.038,tilt
0,0.0022,640.14,116,0.0,0.895,-0.0124,tilt
0,0.0537,650.1,116,0.0,0.867,0.0537,tilt
0,0.0304,634.97,117,0.0,0.988,0.0304,tilt
0,0.0357,665.51,118,0.0,0.982,0.0357,tilt
0,0.033,678.48,119,0.0,0.867,0.033,tilt
0,0.0462,662.26,121,0.0,1.048,0.0462,tilt
0,0.15,698.4,123,0.18,1.277,0.15,tilt
0,0.0279,634.01,124,0.0,1.321,0.0279,goal_reached
0,0.0298,690.37,125,0.0,1.09,0.0298,tilt
0,0.0,679.53,125,0.0,0.971,-0.0104,tilt
0,0.0595,700.55,127,0.02,1.17,0.0595,tilt
0,0.1295,701.2,127,0.12,1.24,0.1295,tilt
0,0.0355,689.97,127,0.0,1.102,0.0355,tilt
0,0.1415,721.44,129,0.18,1.29,0.1415,tilt
0,0.0446,692.48,131,0.0,1.298,0.0446,tilt
0,0.0026,715.55,132,0.0,1.07,-0.0146,tilt
0,0.0881,696.64,134,0.06,1.357,0.0881,tilt
0,0.0298,706.56,137,0.0,1.394,0.0274,goal_reached
0,0.0595,739.52,137,0.02,1.207,0.0595,tilt
0,0.0332,746.92,137,0.0,1.23,0.0332,tilt
0,0.0283,716.34,139,0.0,1.493,0.0275,goal_reached
0,0.0579,741.85,140,0.02,1.391,0.0579,tilt
0,0.0319,732.19,140,0.0,1.387,0.0319,goal_reached
0,0.0366,772.26,140,0.0,1.231,0.0366,tilt
0,0.0531,755.19,143,0.0,1.45,0.0531,tilt
0,0.0049,790.46,143,0.0,1.059,-0.0061,tilt
0,0.0453,771.97,146,0.0,1.435,0.0453,tilt
0,0.0196,761.21,146,0.0,1.504,0.0196,goal_reached
0,0.0347,766.07,146,0.0,1.399,0.0347,tilt
0,0.0312,768.0,146,0.0,1.42,0.0283,goal_reached
0,0.0368,773.28,147,0.0,1.395,0.0368,tilt
0,0.0423,779.6,147,0.0,1.493,0.0423,tilt
0,0.0289,777.9,147,0.0,1.356,0.0289,tilt
0,0.03,794.03,150,0.0,1.419,0.03,tilt
0,0.0,789.99,152,0.0,1.457,-0.0115,tilt
0,0.0359,806.23,152,0.0,1.473,0.0359,tilt
0,0.0684,823.38,153,0.04,1.536,0.0684,tilt
0,0.0333,785.04,153,0.0,1.705,0.0276,goal_reached
0,0.0,802.7,154,0.0,1.538,-0.0118,tilt
0,0.0344,835.38,155,0.0,1.484,0.0344,tilt
0,0.0375,857.09,156,0.0,1.471,0.0375,tilt
0,0.0781,828.94,158,0.04,1.703,0.0781,tilt
0,0.0571,829.4,158,0.02,1.565,0.0571,tilt
0,0.0473,849.44,159,0.0,1.554,0.0473,tilt
0,0.0341,852.94,163,0.0,1.712,0.0341,tilt
0,0.0599,863.14,165,0.02,1.742,0.0599,tilt
0,0.0632,881.3,166,0.04,1.737,0.0632,tilt
0,0.0566,895.05,170,0.02,1.739,0.0566,tilt
0,0.1366,899.83,170,0.18,2.038,0.1366,propeller_collision
0,0.0497,914.6,173,0.0,1.783,0.0497,tilt
0,0.1109,1025.04,184,0.18,1.929,0.1109,tilt
0,0.0485,454.65,86,0.0,0.878,0.0485,tilt
0,0.0232,456.08,93,0.0,0.863,0.0232,propeller_collision
0,0.0464,569.42,110,0.0,1.086,-0.0037,tilt
0,0.006,641.44,121,0.0,1.141,0.006,tilt
0,0.0,559.55,101,0.0,0.749,-0.0141,tilt
0,0.0275,558.58,99,0.0,0.757,0.0275,tilt
0,0.0,633.62,119,0.0,1.075,-0.0041,tilt
0,0.0,598.16,106,0.0,0.699,-0.0119,tilt
0,0.0095,639.99,121,0.0,1.088,0.0095,tilt
0,0.06,470.72,89,0.08,1.045,0.0365,goal_reached
0,0.0409,578.34,106,0.0,0.849,0.0409,tilt
0,0.0378,691.92,125,0.0,1.041,0.0378,tilt
0,0.0142,645.27,120,0.0,1.048,0.0142,goal_reached
0,0.0259,511.39,96,0.0,0.963,0.0203,tilt
0,0.0277,664.6,121,0.0,1.1,0.0277,tilt
0,0.0478,579.44,109,0.0,1.0,0.0478,tilt
0,0.031,649.94,120,0.0,1.078,0.0275,goal_reached
0,0.0276,601.33,107,0.0,0.807,0.0276,tilt
0,0.0271,677.17,126,0.0,1.196,0.0271,tilt
0,0.0367,564.19,104,0.0,0.897,0.027,goal_reached
0,0.0264,781.24,150,0.0,1.566,0.0264,tilt
0,0.065,630.4,114,0.04,0.993,0.065,tilt
0,0.0391,657.92,123,0.0,1.293,0.0391,tilt
0,0.0598,805.18,152,0.02,1.456,0.0598,tilt
0,0.0457,837.46,155,0.0,1.512,0.0457,tilt
0,0.0641,826.06,157,0.04,1.736,0.0641,tilt
0,0.1409,770.12,139,0.24,1.394,0.1409,tilt
0,0.0,579.75,106,0.0,0.862,-0.0102,tilt
0,0.0267,834.38,156,0.0,1.54,0.0262,tilt
0,0.0,616.65,112,0.0,0.975,-0.0075,tilt
0,0.034,721.23,139,0.0,1.571,0.0279,goal_reached
0,0.0346,799.71,151,0.0,1.43,0.0346,tilt
0,0.0286,641.08,116,0.0,0.972,0.0286,tilt
0,0.0057,857.43,157,0.0,1.273,-0.0107,tilt
0,0.0339,673.7,123,0.0,1.013,0.0339,tilt
0,0.0083,645.33,116,0.0,0.794,0.0083,tilt
0,0.0362,744.53,141,0.0,1.427,0.0362,tilt
0,0.0511,765.2,137,0.0,1.099,0.0511,tilt
0,0.0318,983.49,174,0.0,1.46,0.0318,tilt
0,0.0343,872.41,160,0.0,1.497,0.0343,tilt
0,0.033,652.79,119,0.0,1.062,0.033,tilt
0,0.0037,759.26,141,0.0,1.29,0.0037,tilt
0,0.0205,887.44,167,0.0,1.616,0.0205,tilt
0,0.0,765.37,144,0.0,1.343,-0.009,tilt
0,0.0596,731.79,133,0.02,1.089,0.0596,tilt
0,0.0394,708.89,133,0.0,1.271,0.0394,tilt
0,0.0575,728.43,136,0.02,1.325,0.0575,tilt
0,0.0292,790.68,149,0.0,1.442,0.0292,tilt
0,0.0644,689.34,124,0.04,1.0,0.0644,tilt
0,0.0684,982.1,181,0.04,1.746,0.0684,tilt
0,0.0312,793.31,149,0.0,1.476,0.0312,tilt
0,0.0229,850.38,160,0.0,1.617,0.0229,tilt
0,0.0387,818.27,153,0.0,1.456,0.0387,tilt
0,0.0,779.92,146,0.0,1.286,-0.0064,tilt
0,0.0308,830.98,160,0.0,1.714,0.0308,tilt
0,0.0356,749.18,143,0.0,1.587,0.0282,goal_reached
0,0.0599,865.13,165,0.02,1.681,0.0599,tilt
0,0.0,571.2,105,0.0,0.794,-0.0073,tilt
0,0.0345,793.91,149,0.0,1.406,0.0345,tilt
0,0.0292,548.21,100,0.0,0.855,0.0225,tilt
0,0.0313,867.83,169,0.0,1.787,0.0305,goal_reached
0,0.0337,839.84,162,0.0,1.692,0.0337,tilt
0,0.0249,996.56,181,0.0,1.477,0.0134,tilt
0,0.0284,474.98,93,0.0,1.103,0.003,tilt
0,0.0987,919.42,168,0.1,1.662,0.0987,tilt
0,0.0516,863.47,166,0.0,1.678,0.0516,tilt
0,0.0612,823.74,155,0.02,1.472,0.0612,tilt
0,0.0358,763.94,143,0.0,1.428,0.0356,tilt
0,0.0669,593.43,106,0.04,0.936,0.0669,tilt
0,0.0,574.74,105,0.0,0.81,-0.0125,tilt
0,0.0505,666.92,118,0.0,0.888,0.0505,tilt
0,0.0,661.06,117,0.0,0.818,-0.0019,tilt
0,0.0326,558.83,104,0.0,1.091,0.0281,goal_reached
0,0.0305,621.68,111,0.0,0.88,0.0305,tilt
0,0.0082,669.38,129,0.0,1.365,-0.0044,goal_reached
0,0.0146,459.83,88,0.0,0.906,0.0146,tilt
0,0.0319,722.38,131,0.0,1.088,0.0319,tilt
0,0.0,613.0,109,0.0,0.777,-0.0111,tilt
0,0.0658,686.69,124,0.02,1.16,0.0658,tilt
0,0.0296,595.26,109,0.0,0.949,0.0295,tilt
0,0.0318,663.07,125,0.0,1.117,0.0309,goal_reached
0,0.0002,632.96,115,0.0,0.889,-0.0126,tilt
0,0.0826,729.21,130,0.06,1.259,0.0826,tilt
0,0.0511,849.58,159,0.0,1.396,0.0511,tilt
0,0.0298,606.77,115,0.0,1.128,0.0289,goal_reached
0,0.0286,624.67,115,0.0,1.022,0.0266,goal_reached
