cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,276.61,38,0.0,0.499,-0.0081,tilt
0,0.0,336.52,48,0.0,0.777,-0.0059,tilt
0,0.0,343.16,49,0.0,0.802,-0.0053,tilt
0,0.0004,653.15,89,0.0,1.159,-0.0065,goal_reached
0,0.0007,679.07,93,0.0,1.292,-0.0045,goal_reached
0,0.0092,724.65,98,0.0,1.068,0.0092,goal_reached
0,0.0,752.76,102,0.0,1.184,-0.0069,goal_reached
0,0.0,771.88,107,0.0,1.63,-0.0102,goal_reached
0,0.0,841.23,116,0.0,1.635,-0.0071,goal_reached
0,0.0288,842.53,117,0.3,1.594,0.0226,goal_reached
0,0.029,882.37,122,0.24,1.834,0.0223,goal_reached
0,0.0335,923.4,124,0.08,1.4,0.0335,tilt
0,0.0,251.71,34,0.0,0.414,-0.0066,tilt
0,0.0,931.04,125,0.0,1.214,-0.0045,goal_reached
0,0.0,931.04,125,0.0,1.214,-0.0045,goal_reached
0,0.0247,925.3,127,0.04,1.669,0.0218,goal_reached
1,0.028,929.42,128,0.5,1.787,0.0242,goal_reached
0,0.0687,938.75,129,0.46,1.963,0.0267,goal_reached
0,0.0288,939.03,129,0.2,1.827,0.0166,goal_reached
0,0.0521,982.31,133,0.18,1.683,0.0521,tilt
1,0.0558,963.16,133,0.72,1.91,0.0478,goal_reached
1,0.0564,986.11,136,0.54,2.006,0.0499,goal_reached
0,0.0267,998.16,140,0.34,2.214,0.0211,goal_reached
1,0.1046,999.06,141,1.54,2.323,0.0991,goal_reached
0,0.0,252.09,34,0.0,0.372,-0.0037,tilt
1,0.0557,1055.35,145,0.84,1.965,0.0524,goal_reached
1,0.0803,1069.11,147,0.96,2.075,0.0787,tilt
0,0.0,251.87,34,0.0,0.363,-0.0058,tilt
0,0.0496,1112.73,154,0.16,2.355,0.0496,tilt
0,0.0627,1121.67,156,0.36,2.374,0.0627,tilt
0,0.0,779.36,108,0.0,1.618,-0.0052,goal_reached
0,0.0,265.19,36,0.0,0.441,-0.0079,tilt
1,0.0533,1190.89,162,0.76,2.017,0.0471,goal_reached
1,0.0549,1230.23,170,0.84,2.38,0.0473,goal_reached
1,0.0636,1224.41,170,1.22,2.58,0.0621,goal_reached
0,0.0,225.24,30,0.0,0.255,-0.0069,tilt
0,0.0146,1327.96,173,0.0,1.125,0.0146,goal_reached
1,0.0721,1297.65,181,1.18,2.65,0.0653,goal_reached
0,0.0,669.59,91,0.0,1.154,-0.007,goal_reached
0,0.0026,321.96,45,0.0,0.71,0.0026,tilt
0,0.0097,664.97,91,0.0,1.324,-0.0055,goal_reached
0,0.013,1551.33,202,0.0,1.332,0.0081,goal_reached
0,0.0185,1574.8,207,0.0,1.736,0.0085,goal_reached
0,0.0,265.05,36,0.0,0.474,-0.0032,tilt
