cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0367,532.11,83,0.0,1.049,0.0299,goal_reached
0,0.0387,539.19,84,0.0,1.139,0.0361,goal_reached
0,0.0442,555.39,87,0.0,1.039,0.0314,goal_reached
0,0.0345,572.26,91,0.0,1.17,0.0297,goal_reached
0,0.0382,573.86,91,0.0,1.185,0.0296,goal_reached
0,0.0409,583.79,93,0.0,1.258,0.0281,goal_reached
0,0.0392,606.27,94,0.0,1.021,0.0337,goal_reached
0,0.049,600.21,94,0.0,1.214,0.029,goal_reached
0,0.039,620.0,97,0.0,1.138,0.0281,goal_reached
0,0.0431,629.64,98,0.0,1.041,0.0291,goal_reached
0,0.0471,632.84,98,0.0,1.04,0.0309,goal_reached
0,0.039,628.91,99,0.0,1.285,0.0312,goal_reached
0,0.0367,660.34,101,0.0,1.145,0.0367,goal_reached
0,0.052,640.13,101,0.0,1.302,0.0281,goal_reached
0,0.052,640.13,101,0.0,1.302,0.0281,goal_reached
0,0.1001,661.93,103,0.28,1.376,0.1001,goal_reached
0,0.06,663.81,103,0.02,1.311,0.06,tilt
0,0.06,663.81,103,0.02,1.311,0.06,tilt
0,0.0335,645.01,103,0.0,1.489,0.0282,goal_reached
0,0.0427,655.67,104,0.0,1.392,0.0275,goal_reached
0,0.0422,663.97,104,0.0,1.193,0.0292,goal_reached
0,0.0343,663.8,104,0.0,1.236,0.0299,goal_reached
0,0.0872,682.71,105,0.36,1.322,0.0837,goal_reached
0,0.0404,660.5,105,0.0,1.542,0.0317,goal_reached
0,0.0426,684.61,105,0.0,0.994,0.0297,goal_reached
0,0.0353,665.96,105,0.0,1.316,0.0267,goal_reached
0,0.0618,668.98,105,0.04,1.301,0.0618,tilt
0,0.0338,666.73,105,0.0,1.327,0.0277,goal_reached
0,0.0401,677.53,107,0.0,1.382,0.0294,goal_reached
0,0.0628,689.57,108,0.04,1.33,0.0628,propeller_collision
0,0.0374,679.73,109,0.0,1.506,0.0288,goal_reached
0,0.0547,688.37,110,0.0,1.69,0.0547,goal_reached
0,0.0378,693.31,110,0.0,1.519,0.0303,goal_reached
0,0.0331,707.09,112,0.0,1.553,0.0309,goal_reached
0,0.0582,721.1,112,0.02,1.38,0.0582,tilt
0,0.0436,700.94,112,0.0,1.583,0.028,goal_reached
0,0.0369,710.47,112,0.0,1.396,0.0284,goal_reached
0,0.0368,700.04,112,0.0,1.608,0.0298,goal_reached
0,0.0385,713.22,113,0.0,1.612,0.0288,goal_reached
0,0.0318,717.1,114,0.0,1.57,0.0311,goal_reached
0,0.0308,715.46,114,0.0,1.58,0.0287,goal_reached
0,0.1186,750.35,115,0.3,1.355,0.1031,goal_reached
0,0.053,726.0,115,0.0,1.614,0.0299,goal_reached
0,0.0329,728.8,116,0.0,1.593,0.0285,goal_reached
0,0.0326,727.29,117,0.0,1.791,0.0296,goal_reached
0,0.0318,739.42,118,0.0,1.624,0.0284,goal_reached
0,0.035,751.27,121,0.0,1.737,0.027,goal_reached
0,0.1145,789.14,123,0.18,1.679,0.1145,tilt
0,0.0333,764.71,123,0.0,1.77,0.0306,goal_reached
0,0.0576,778.18,123,0.02,1.616,0.0576,tilt
0,0.0404,766.0,123,0.0,1.796,0.0336,goal_reached
0,0.1411,827.25,128,0.12,1.678,0.1411,tilt
0,0.0,153.29,22,0.0,0.102,-0.0111,tilt
1,0.1305,854.19,130,0.5,1.485,0.1305,tilt
0,0.0487,825.12,130,0.0,1.65,0.0487,tilt
0,0.1085,885.21,137,0.28,1.851,0.1013,goal_reached
0,0.1085,885.21,137,0.28,1.851,0.1013,goal_reached
0,0.065,905.56,140,0.04,1.885,0.065,tilt
0,0.0316,901.4,142,0.0,1.689,0.0316,tilt
0,0.0316,901.4,142,0.0,1.689,0.0316,tilt
1,0.0988,980.84,152,0.76,1.898,0.0988,tilt
0,0.1046,1013.42,157,0.48,2.1,0.1046,tilt
0,0.1222,1017.48,160,0.42,2.277,0.1024,goal_reached
1,0.203,1074.79,165,0.86,2.28,0.203,tilt
