cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.1137,547.7,78,0.36,1.091,0.1137,tilt
0,0.0643,766.95,109,0.38,1.59,0.0425,tilt
0,0.0364,775.24,111,0.06,1.933,0.0364,goal_reached
0,0.0302,813.19,115,0.1,1.949,0.0202,goal_reached
0,0.0565,825.64,117,0.32,2.031,0.0532,goal_reached
1,0.1095,923.34,131,0.92,1.762,0.0529,tilt
1,0.039,973.36,132,0.76,1.685,0.0287,goal_reached
1,0.0364,1006.72,139,0.54,1.819,0.025,goal_reached
1,0.0393,996.01,139,0.58,2.103,0.0247,goal_reached
1,0.0596,1049.4,147,0.78,2.246,0.0546,goal_reached
1,0.0558,1104.47,155,0.92,2.407,0.045,goal_reached
1,0.0574,1148.34,158,1.04,2.175,0.0471,goal_reached
1,0.0707,1187.65,162,1.42,2.006,0.0472,goal_reached
1,0.0676,1151.49,165,0.96,2.566,0.0676,tilt
1,0.1211,1297.02,181,1.9,2.619,0.1132,goal_reached
1,0.0969,1450.72,205,2.04,2.51,0.0969,goal_reached
1,0.0796,994.67,141,0.74,2.626,0.0796,tilt
1,0.0628,1982.72,263,3.08,2.399,0.0527,goal_reached
1,0.0761,1977.98,266,3.28,2.539,0.0622,goal_reached
1,0.0446,1070.9,148,0.9,2.019,0.0392,goal_reached
1,0.0621,919.52,127,0.82,1.737,0.0562,goal_reached
0,0.0338,810.35,115,0.26,2.102,0.0254,goal_reached
0,0.0337,2725.84,353,0.36,1.844,0.0258,goal_reached
1,0.0744,3451.5,448,7.3,2.533,0.0635,goal_reached
1,0.0774,3703.34,477,7.86,2.104,0.0618,goal_reached
0,0.019,984.09,134,0.0,1.78,-0.0058,goal_reached
1,0.1321,1929.9,264,3.94,3.327,0.124,goal_reached
1,0.0752,2072.23,277,3.4,2.736,0.0624,goal_reached
1,0.0617,3670.74,476,6.0,2.41,0.0328,goal_reached
0,0.0306,3245.23,419,0.3,1.762,0.0306,goal_reached
0,0.0506,784.58,107,0.28,1.486,0.0328,goal_reached
1,0.1033,1997.38,268,3.66,2.36,0.0771,goal_reached
1,0.0585,2517.54,337,2.28,2.544,0.0317,goal_reached
0,0.0566,690.02,96,0.4,0.924,0.0093,tilt
1,0.0544,7810.35,990,17.52,2.204,0.0322,goal_reached
1,0.0934,7782.72,999,18.1,2.507,0.069,time_out
1,0.1016,7696.83,999,18.88,2.462,0.0795,time_out
1,0.068,7822.07,999,18.22,2.113,0.0587,time_out
1,0.1229,7759.68,999,14.72,2.709,0.1048,time_out
0,0.0285,7719.49,999,0.34,2.095,-0.0095,time_out
1,0.1235,7781.48,999,18.44,2.838,0.118,time_out
1,0.1,7849.18,999,18.62,2.275,0.0763,time_out
1,0.0809,7737.3,999,18.16,2.957,0.0711,time_out
0,0.0352,7912.81,999,0.26,1.428,0.0116,time_out
0,0.0416,7940.37,999,0.18,1.213,0.0071,time_out
0,0.0375,7902.64,999,0.28,1.534,0.0141,time_out
1,0.0691,7873.17,999,17.42,2.857,0.0516,time_out
1,0.0861,7812.95,999,17.8,2.746,0.0698,time_out
0,0.057,7706.48,999,0.22,1.539,0.0142,time_out
0,0.0326,7791.13,999,0.46,1.494,-0.0056,time_out
0,0.0533,7896.23,999,0.44,1.744,-0.0043,time_out
1,0.0678,7882.44,999,18.14,2.078,0.0575,time_out
1,0.0792,7844.02,999,18.08,2.686,0.0518,time_out
0,0.0,7881.46,999,0.0,1.352,-0.0246,time_out
0,0.0307,7732.1,999,0.22,1.872,0.0123,time_out
0,0.0341,7843.61,999,0.12,1.688,-0.0272,time_out
0,0.0296,7886.04,999,0.38,1.488,-0.0051,time_out
1,0.0516,7841.29,999,17.84,2.175,0.0348,time_out
1,0.0345,7767.22,999,2.04,2.111,0.0229,time_out
1,0.1241,7788.09,999,18.08,2.866,0.0834,time_out
