cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0402,503.36,80,0.0,1.11,0.0338,goal_reached
0,0.0443,557.08,86,0.0,1.013,0.0305,goal_reached
0,0.0585,571.87,90,0.06,1.158,0.0277,goal_reached
0,0.0432,603.65,93,0.0,0.956,0.0289,goal_reached
0,0.0246,600.19,94,0.0,1.017,-0.0106,tilt
0,0.0517,614.52,95,0.0,1.017,0.0367,goal_reached
0,0.066,629.74,96,0.04,1.096,0.066,tilt
0,0.0641,615.77,97,0.04,1.295,0.0641,tilt
0,0.0613,615.41,98,0.02,1.321,0.0613,tilt
0,0.0573,624.18,98,0.04,1.321,0.0492,goal_reached
0,0.0285,644.6,100,0.0,0.992,0.0238,goal_reached
0,0.0508,653.23,101,0.0,1.019,0.0508,goal_reached
0,0.067,669.05,104,0.08,1.152,0.067,tilt
0,0.0333,666.68,104,0.0,1.175,0.0292,goal_reached
0,0.0323,681.89,105,0.0,1.067,0.0272,goal_reached
0,0.033,687.7,106,0.0,1.12,0.033,tilt
0,0.0528,700.62,106,0.0,1.118,0.0528,goal_reached
0,0.0718,683.55,107,0.08,1.27,0.0718,goal_reached
0,0.0305,694.58,107,0.0,1.001,0.0305,tilt
0,0.0927,685.51,107,0.08,1.427,0.0927,goal_reached
0,0.0385,685.64,108,0.0,1.288,0.0281,goal_reached
0,0.031,698.69,108,0.0,0.941,0.027,tilt
0,0.0403,701.04,109,0.0,1.018,0.0403,tilt
0,0.0334,708.68,110,0.0,1.082,0.0293,goal_reached
0,0.0376,707.07,111,0.0,1.3,0.0301,goal_reached
0,0.0333,724.75,111,0.0,0.98,0.0333,tilt
0,0.0466,739.1,112,0.0,0.957,0.0466,tilt
0,0.0403,707.29,112,0.0,1.288,0.0226,tilt
0,0.0351,705.66,112,0.0,1.463,0.0347,goal_reached
0,0.0383,729.34,113,0.0,1.135,-0.0003,goal_reached
0,0.0394,718.79,113,0.0,1.444,0.0289,goal_reached
0,0.0435,725.01,115,0.0,1.558,0.0434,goal_reached
0,0.0355,726.42,115,0.0,1.644,0.0316,goal_reached
0,0.0336,754.97,118,0.0,1.42,0.0278,goal_reached
0,0.0278,753.99,118,0.0,1.381,0.0278,tilt
0,0.1557,785.41,119,0.44,1.506,0.1557,tilt
0,0.0,174.49,25,0.0,0.101,-0.0096,tilt
0,0.0559,782.05,120,0.0,1.145,0.0559,tilt
0,0.143,799.23,120,0.46,1.296,0.133,propeller_collision
0,0.031,772.0,121,0.0,1.359,-0.0014,goal_reached
0,0.0329,772.92,121,0.0,1.402,0.027,goal_reached
0,0.1376,796.86,122,0.3,1.439,0.1306,tilt
0,0.1066,783.06,123,0.16,1.703,0.1066,tilt
0,0.0626,832.85,127,0.02,1.422,0.0626,propeller_collision
