cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,275.44,54,0.0,0.863,-0.0055,propeller_collision
0,0.0869,280.89,59,0.06,0.896,0.0869,tilt
0,0.0751,304.09,60,0.04,0.854,0.0751,tilt
0,0.0635,282.9,62,0.02,0.876,0.0635,tilt
0,0.0486,300.1,66,0.02,1.026,0.0486,tilt
0,0.0012,316.2,67,0.0,0.987,0.0012,propeller_collision
0,0.0,253.41,67,0.0,1.002,-0.0086,propeller_collision
0,0.0,308.69,69,0.0,1.014,-0.0101,tilt
0,0.0504,298.18,70,0.02,0.973,0.0504,tilt
0,0.051,368.32,71,0.02,1.073,0.051,tilt
0,0.0376,484.02,74,0.0,0.909,0.0208,goal_reached
0,0.0,272.29,75,0.0,1.216,-0.0081,tilt
0,0.0,275.97,77,0.0,1.23,-0.0106,propeller_collision
0,0.0,275.35,77,0.0,1.271,-0.0085,tilt
0,0.0,289.4,77,0.0,1.227,-0.011,tilt
0,0.0541,300.0,77,0.04,1.131,0.0541,tilt
0,0.0394,514.73,77,0.0,1.015,0.0224,goal_reached
0,0.0,270.58,77,0.0,1.267,-0.001,tilt
0,0.0614,405.43,77,0.06,1.206,0.0614,tilt
0,0.0336,516.8,78,0.0,1.002,0.0252,goal_reached
0,0.0083,289.48,78,0.0,1.26,0.0083,tilt
0,0.0288,280.47,78,0.0,1.302,0.0288,tilt
0,0.0,282.92,80,0.0,1.355,-0.0108,propeller_collision
0,0.0729,424.67,80,0.1,1.33,0.0714,tilt
0,0.0094,285.74,80,0.0,1.294,0.0094,propeller_collision
0,0.0,280.53,81,0.0,1.345,-0.0067,propeller_collision
0,0.0,282.52,81,0.0,1.301,-0.0069,tilt
0,0.0196,395.09,82,0.0,0.938,0.0196,propeller_collision
0,0.0551,330.41,82,0.06,1.24,0.0551,tilt
0,0.0963,430.61,82,0.06,1.007,0.0963,tilt
0,0.0564,421.91,82,0.16,1.357,0.0532,tilt
0,0.0224,519.86,83,0.0,1.077,0.0181,goal_reached
0,0.0,296.1,84,0.0,1.393,-0.009,propeller_collision
0,0.0289,552.92,85,0.0,1.03,0.0195,goal_reached
0,0.0704,564.22,85,0.04,1.052,0.0704,tilt
0,0.0601,397.56,85,0.12,1.463,0.0542,tilt
0,0.064,447.2,85,0.14,1.334,0.064,tilt
0,0.0521,575.68,86,0.02,0.952,0.0521,tilt
0,0.0531,425.4,86,0.06,1.051,0.0531,tilt
0,0.076,413.93,87,0.1,1.462,0.076,tilt
0,0.0,293.89,88,0.0,1.575,-0.0039,propeller_collision
0,0.0,296.62,89,0.0,1.552,-0.0074,propeller_collision
0,0.0511,475.6,89,0.02,1.184,0.0511,tilt
0,0.0378,463.54,89,0.0,1.491,0.0223,goal_reached
0,0.0506,599.2,92,0.06,1.277,0.0192,goal_reached
0,0.0506,502.67,92,0.02,1.281,0.0506,tilt
0,0.1383,456.9,92,0.12,1.23,0.1383,tilt
0,0.103,615.64,93,0.12,1.362,0.103,tilt
0,0.0477,638.36,93,0.0,1.246,0.0477,tilt
0,0.1096,611.61,94,0.14,1.149,0.1096,propeller_collision
0,0.0543,493.37,94,0.04,1.475,0.0543,tilt
0,0.1088,675.1,95,0.08,1.212,0.1088,tilt
0,0.0868,460.06,95,0.2,1.558,0.0868,tilt
0,0.0487,646.41,96,0.02,1.281,0.0263,goal_reached
0,0.0824,617.07,98,0.1,1.069,0.0824,tilt
0,0.0433,561.53,100,0.0,1.28,0.0275,goal_reached
0,0.1114,718.33,101,0.24,1.23,0.1114,tilt
0,0.1148,691.66,103,0.28,1.306,0.0824,goal_reached
0,0.0471,665.85,111,0.0,1.274,0.0462,goal_reached
0,0.0934,570.91,112,0.3,1.43,0.0934,tilt
0,0.1121,561.55,113,0.26,1.845,0.1121,propeller_collision
0,0.1088,629.3,120,0.32,1.886,0.0832,goal_reached
0,0.1134,576.18,126,0.36,1.982,0.1134,tilt
0,0.0079,340.62,65,0.0,0.996,0.0079,tilt
0,0.1124,728.86,135,0.38,1.851,0.1124,tilt
0,0.0,318.45,60,0.0,0.821,-0.0053,tilt
0,0.0239,366.63,91,0.0,1.478,0.0239,tilt
0,0.0,255.35,68,0.0,1.18,-0.0089,propeller_collision
0,0.0634,375.18,96,0.16,1.449,0.0539,tilt
0,0.0,377.13,68,0.0,0.911,-0.0073,tilt
0,0.0,312.75,79,0.0,1.23,-0.0064,tilt
0,0.0693,407.16,75,0.08,1.138,0.0693,tilt
0,0.0405,548.71,90,0.0,1.23,0.0259,goal_reached
0,0.0,299.26,81,0.0,1.322,-0.0085,tilt
0,0.0505,488.11,85,0.02,1.118,0.0505,tilt
0,0.0268,516.21,85,0.0,1.115,0.0198,goal_reached
0,0.0642,463.24,80,0.2,1.166,0.0535,tilt
0,0.0521,571.53,94,0.06,1.294,0.0517,tilt
0,0.1117,537.81,85,0.1,1.037,0.1117,tilt
0,0.0337,594.13,89,0.0,1.199,0.0238,goal_reached
0,0.0,334.92,88,0.0,1.468,-0.0076,tilt
0,0.0,288.5,76,0.0,1.217,-0.0083,propeller_collision
0,0.1152,528.0,83,0.08,1.108,0.1152,tilt
0,0.0778,402.23,88,0.04,1.319,0.0778,tilt
0,0.0475,354.3,87,0.0,1.349,0.0475,tilt
0,0.0529,367.3,85,0.12,1.214,0.0493,tilt
0,0.0809,362.85,84,0.14,1.18,0.0809,tilt
0,0.0596,555.71,86,0.1,1.096,0.0592,tilt
0,0.0876,350.46,81,0.08,1.267,0.0876,tilt
0,0.0218,357.19,90,0.0,1.481,0.0218,tilt
0,0.0509,491.68,71,0.04,0.876,0.0509,tilt
0,0.1201,644.34,109,0.18,1.61,0.1201,tilt
0,0.0777,390.51,90,0.06,1.516,0.0777,tilt
0,0.0658,407.34,73,0.14,1.139,0.0519,tilt
0,0.0693,568.45,105,0.12,1.304,0.0693,goal_reached
0,0.0403,391.84,96,0.0,1.63,0.0403,tilt
0,0.0409,605.38,90,0.0,1.317,0.0248,goal_reached
0,0.1102,551.96,105,0.32,1.384,0.1102,propeller_collision
0,0.0511,584.57,83,0.04,1.138,0.0511,tilt
0,0.0302,589.02,98,0.0,1.173,0.0214,goal_reached
0,0.0527,436.06,83,0.06,1.268,0.0527,tilt
0,0.0,330.54,87,0.0,1.423,-0.0096,tilt
0,0.052,476.69,105,0.04,1.615,0.052,tilt
0,0.0,288.61,81,0.0,1.358,-0.0108,tilt
0,0.1177,567.91,94,0.26,1.31,0.1134,tilt
0,0.1027,501.12,86,0.04,1.011,0.1027,propeller_collision
0,0.0558,455.71,88,0.12,1.393,0.0533,tilt
0,0.0529,536.04,94,0.06,1.179,0.0214,goal_reached
0,0.0527,548.99,91,0.04,1.049,0.0527,tilt
1,0.1687,690.32,126,0.74,1.669,0.1687,tilt
0,0.0673,346.17,100,0.04,1.701,0.0673,tilt
0,0.0,351.94,88,0.0,1.45,-0.01,tilt
0,0.109,617.34,104,0.36,1.531,0.109,propeller_collision
0,0.0717,578.76,98,0.2,1.182,0.0525,tilt
0,0.0,333.47,81,0.0,1.307,-0.0016,tilt
0,0.0522,732.79,109,0.04,1.402,0.0522,tilt
0,0.0555,714.43,106,0.06,1.527,0.0214,goal_reached
0,0.1242,549.35,111,0.12,1.752,0.1242,tilt
0,0.0812,577.72,123,0.3,1.793,0.0555,goal_reached
0,0.1077,636.66,108,0.44,1.374,0.1077,tilt
0,0.0374,691.19,105,0.0,1.6,0.0239,goal_reached
0,0.0814,732.76,108,0.08,1.259,0.0814,tilt
0,0.046,467.33,90,0.0,1.331,0.046,tilt
0,0.0643,343.87,82,0.04,1.252,0.0643,tilt
0,0.1104,773.38,111,0.4,1.433,0.1104,tilt
1,0.1298,803.56,130,0.72,1.676,0.1279,goal_reached
0,0.0837,399.26,76,0.16,1.016,0.0715,tilt
0,0.0,266.59,73,0.0,1.17,-0.0081,tilt
0,0.0162,392.72,67,0.0,0.814,0.0162,tilt
0,0.0367,308.92,56,0.0,0.87,0.0367,tilt
0,0.0287,503.75,78,0.0,0.953,0.0173,goal_reached
0,0.0348,379.93,67,0.0,0.805,0.0348,tilt
0,0.0,230.08,53,0.0,0.914,-0.0074,tilt
0,0.1098,608.24,115,0.48,1.911,0.1098,tilt
1,0.1087,880.37,125,0.54,1.358,0.1087,tilt
0,0.0,277.1,65,0.0,0.996,-0.0103,tilt
0,0.0488,693.93,105,0.04,1.557,0.0342,goal_reached
0,0.0538,378.92,95,0.02,1.541,0.0538,tilt
0,0.0,276.94,78,0.0,1.267,-0.0055,tilt
0,0.0129,346.54,89,0.0,1.464,0.0129,tilt
0,0.0,294.01,85,0.0,1.441,-0.0083,propeller_collision
0,0.0343,566.95,84,0.0,1.299,0.0262,goal_reached
0,0.0801,520.01,83,0.04,1.013,0.0801,tilt
0,0.0625,324.72,88,0.08,1.433,0.0614,tilt
0,0.0601,595.56,100,0.02,1.315,0.0601,propeller_collision
0,0.0501,465.93,89,0.02,1.391,0.0501,tilt
0,0.0296,570.62,90,0.0,1.48,0.0212,goal_reached
0,0.0,346.82,90,0.0,1.499,-0.0059,tilt
0,0.1148,657.71,112,0.14,1.074,0.1148,propeller_collision
0,0.0049,338.67,93,0.0,1.603,0.0049,propeller_collision
0,0.0601,556.33,83,0.16,1.303,0.0256,goal_reached
0,0.0513,566.46,103,0.04,1.549,0.0257,goal_reached
0,0.0,294.67,83,0.0,1.572,-0.0096,propeller_collision
0,0.034,645.93,96,0.0,1.326,0.0224,goal_reached
0,0.0503,561.77,97,0.02,1.308,0.0503,tilt
0,0.0,274.62,75,0.0,1.194,-0.0076,tilt
0,0.0087,360.87,88,0.0,1.402,0.0087,propeller_collision
0,0.0758,478.11,95,0.16,1.419,0.0649,tilt
0,0.052,557.18,100,0.04,1.37,0.052,tilt
0,0.0641,411.27,94,0.02,1.498,0.0641,tilt
0,0.0833,494.0,101,0.18,1.562,0.0702,tilt
0,0.1299,685.23,106,0.18,1.465,0.1299,propeller_collision
0,0.1028,625.3,98,0.24,1.209,0.1028,tilt
0,0.0517,575.99,105,0.04,1.475,0.0517,tilt
0,0.0,317.9,84,0.0,1.35,-0.0087,tilt
0,0.0329,413.7,95,0.0,1.569,0.0329,goal_reached
0,0.0,252.08,72,0.0,1.247,-0.0078,propeller_collision
0,0.0252,301.83,78,0.0,1.199,0.0252,propeller_collision
0,0.0483,664.58,96,0.04,1.261,0.0239,goal_reached
0,0.0611,695.03,102,0.04,1.321,0.0611,tilt
0,0.0508,409.22,83,0.04,1.342,0.0508,tilt
0,0.0495,583.33,87,0.02,1.028,0.0495,tilt
0,0.0535,374.78,103,0.02,1.73,0.0535,tilt
0,0.0249,390.54,91,0.0,1.419,0.0249,propeller_collision
0,0.0575,458.84,96,0.04,1.486,0.0575,tilt
0,0.0985,612.21,92,0.06,1.363,0.0985,tilt
0,0.0,285.42,65,0.0,0.944,-0.0128,tilt
1,0.1552,744.66,111,0.6,1.642,0.1552,tilt
0,0.1117,706.37,123,0.44,1.884,0.1117,tilt
0,0.0397,572.52,87,0.0,1.253,0.0168,goal_reached
0,0.1139,636.3,118,0.42,1.665,0.1139,tilt
0,0.1039,393.81,78,0.12,1.26,0.1039,tilt
0,0.0868,449.33,96,0.12,1.651,0.0868,tilt
0,0.055,389.99,106,0.06,1.729,0.055,tilt
0,0.0,276.11,75,0.0,1.21,-0.0018,tilt
0,0.0,286.94,84,0.0,1.432,-0.0115,propeller_collision
