cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0007,531.84,97,0.0,1.026,-0.0013,goal_reached
0,0.0847,574.23,100,0.16,1.181,0.0847,tilt
0,0.0508,675.85,115,0.08,1.176,0.0508,tilt
0,0.0112,632.09,119,0.0,1.445,0.0112,goal_reached
0,0.0735,683.01,127,0.08,1.638,0.0735,tilt
0,0.0321,723.33,128,0.02,1.209,0.0321,tilt
0,0.088,729.03,128,0.3,1.391,0.0818,tilt
0,0.0298,729.12,129,0.0,1.338,0.0298,tilt
0,0.1065,753.21,129,0.42,1.512,0.0976,tilt
0,0.0631,718.83,130,0.12,1.597,0.0631,tilt
0,0.0704,737.29,132,0.28,1.496,0.0398,goal_reached
0,0.0704,737.29,132,0.28,1.496,0.0398,goal_reached
0,0.0513,782.23,133,0.06,1.189,0.0513,tilt
0,0.1146,762.71,134,0.38,1.416,0.0693,tilt
0,0.0373,672.65,135,0.08,1.87,0.036,tilt
0,0.1,781.95,137,0.38,1.401,0.1,tilt
0,0.0693,775.6,137,0.36,1.767,0.0693,tilt
0,0.0814,795.85,140,0.38,1.76,0.0698,tilt
0,0.0693,782.84,140,0.28,1.766,0.0693,tilt
1,0.1272,798.5,141,0.54,1.501,0.1272,tilt
0,0.0527,786.59,141,0.08,1.658,0.0527,tilt
0,0.0511,772.48,142,0.16,1.829,0.0511,tilt
0,0.0778,816.16,143,0.34,1.54,0.0753,tilt
0,0.0938,812.91,143,0.36,1.564,0.0931,goal_reached
0,0.1169,832.91,143,0.28,1.726,0.0856,tilt
0,0.0693,826.18,145,0.44,1.609,0.0693,tilt
0,0.0725,813.03,145,0.36,1.573,0.0724,propeller_collision
1,0.0899,862.87,150,0.52,1.653,0.0846,tilt
1,0.1143,882.66,151,0.68,1.552,0.1143,tilt
1,0.0892,880.64,152,0.5,1.853,0.0892,tilt
0,0.0814,827.06,154,0.12,1.922,0.0814,goal_reached
1,0.1463,866.43,155,0.58,1.54,0.1463,tilt
0,0.0336,846.52,158,0.02,1.802,0.0336,tilt
0,0.0775,815.97,158,0.1,2.055,0.0775,goal_reached
0,0.0118,865.31,160,0.0,1.685,0.0118,tilt
0,0.0467,859.65,160,0.06,2.031,0.0467,tilt
0,0.0554,949.51,162,0.12,1.72,0.0554,tilt
0,0.1139,891.16,164,0.28,2.12,0.0988,tilt
0,0.0797,924.79,164,0.44,1.729,0.0712,tilt
0,0.0797,924.79,164,0.44,1.729,0.0712,tilt
1,0.1133,944.15,165,0.74,2.052,0.1105,goal_reached
1,0.0903,924.4,167,0.5,2.183,0.0903,goal_reached
0,0.0696,902.49,167,0.34,2.045,0.0696,tilt
0,0.0904,919.2,168,0.42,1.987,0.0899,tilt
0,0.1007,909.9,169,0.32,2.236,0.0719,tilt
0,0.0738,917.35,169,0.4,2.044,0.0738,tilt
0,0.087,911.09,169,0.36,2.062,0.0845,tilt
1,0.1201,973.43,170,0.76,2.162,0.1129,propeller_collision
0,0.0605,954.22,171,0.32,1.983,0.0436,goal_reached
0,0.0731,916.86,171,0.46,2.391,0.0731,goal_reached
0,0.1514,945.21,172,0.36,1.976,0.1494,tilt
1,0.0799,956.23,173,0.5,2.086,0.0691,tilt
1,0.1099,992.16,174,0.76,2.298,0.1099,tilt
1,0.1142,1014.35,177,0.86,2.311,0.1142,propeller_collision
1,0.1877,998.29,177,0.9,2.438,0.1877,tilt
0,0.0715,1007.15,180,0.3,2.232,0.0715,tilt
1,0.0736,1005.82,182,0.52,2.114,0.0736,tilt
0,0.1472,1008.13,184,0.46,1.941,0.1472,tilt
1,0.1379,1037.76,185,0.7,2.211,0.0945,tilt
1,0.1149,1071.06,192,0.62,2.505,0.1144,goal_reached
1,0.1787,1132.42,195,1.32,2.787,0.1509,tilt
1,0.1339,1148.08,203,0.86,2.595,0.0828,goal_reached
1,0.155,1198.1,210,1.32,2.884,0.1198,goal_reached
0,0.0206,623.11,118,0.0,1.449,0.0206,goal_reached
0,0.0,201.9,41,0.0,0.364,-0.0064,tilt
1,0.2167,1309.57,226,1.72,3.004,0.2167,tilt
0,0.0753,659.0,115,0.14,1.218,0.0753,tilt
0,0.0008,543.68,100,0.0,1.004,-0.0022,goal_reached
0,0.0775,715.54,130,0.3,1.551,0.0418,goal_reached
0,0.0723,769.11,141,0.14,1.745,0.0723,tilt
0,0.0049,570.01,104,0.0,1.042,0.0045,goal_reached
0,0.0827,830.03,145,0.46,1.654,0.0746,tilt
0,0.0712,838.04,155,0.34,2.03,0.0712,tilt
0,0.1021,740.95,134,0.22,1.681,0.1021,tilt
0,0.1304,755.67,130,0.48,1.294,0.1304,tilt
0,0.0835,811.0,141,0.24,1.437,0.0835,tilt
0,0.0122,825.54,146,0.0,1.42,0.0122,tilt
0,0.0865,684.96,117,0.32,1.358,0.0711,tilt
0,0.1091,811.12,145,0.42,1.511,0.0678,tilt
0,0.0483,769.69,138,0.06,1.464,0.0483,tilt
1,0.1348,939.41,167,0.5,2.104,0.1348,tilt
0,0.0709,712.27,125,0.34,1.448,0.0709,tilt
0,0.0097,538.49,99,0.0,1.01,-0.0024,goal_reached
0,0.0941,788.9,139,0.4,1.75,0.0585,goal_reached
0,0.0632,670.77,119,0.12,1.298,0.0632,tilt
1,0.0797,909.61,162,0.5,1.962,0.0797,tilt
0,0.0863,798.56,140,0.44,1.47,0.0796,goal_reached
0,0.0817,719.0,128,0.36,1.452,0.0393,goal_reached
1,0.1413,1096.04,192,0.86,2.442,0.1104,tilt
1,0.1643,959.66,165,0.78,1.675,0.1643,tilt
0,0.043,748.03,130,0.3,1.469,0.0405,goal_reached
0,0.0022,673.92,127,0.0,1.404,0.0004,goal_reached
0,0.0309,651.71,115,0.0,1.066,0.0309,tilt
0,0.1028,782.03,145,0.18,1.865,0.1028,tilt
0,0.074,874.47,155,0.46,1.787,0.074,tilt
1,0.1396,918.15,160,0.56,1.656,0.1396,tilt
1,0.1396,970.15,173,0.74,2.474,0.1136,tilt
0,0.0925,936.57,170,0.16,1.804,0.0925,tilt
1,0.1116,991.19,170,0.82,2.03,0.1116,tilt
0,0.1038,966.37,177,0.44,2.01,0.1038,tilt
1,0.111,984.47,171,1.0,2.089,0.111,tilt
0,0.0725,944.9,171,0.28,2.043,0.0725,tilt
0,0.0737,904.11,171,0.32,2.129,0.0737,propeller_collision
