cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,445.08,81,0.0,0.934,-0.0095,tilt
0,0.0511,444.06,83,0.0,1.145,0.0511,tilt
0,0.0405,481.58,84,0.0,1.086,0.0296,goal_reached
0,0.0404,491.7,86,0.0,1.028,0.0308,goal_reached
0,0.0642,564.5,87,0.12,0.846,0.0642,tilt
0,0.0377,479.98,90,0.0,1.258,0.0343,goal_reached
0,0.0356,524.17,91,0.0,1.162,0.0344,goal_reached
0,0.0489,538.54,91,0.0,0.933,0.0489,tilt
0,0.0616,561.11,93,0.04,1.23,0.0616,tilt
0,0.0583,559.53,94,0.02,1.106,0.0583,tilt
0,0.0609,520.72,94,0.04,1.241,0.0609,tilt
0,0.0684,561.88,94,0.02,1.05,0.0684,tilt
0,0.0331,520.51,95,0.0,0.733,0.0331,tilt
0,0.039,548.65,96,0.0,1.307,0.0351,goal_reached
0,0.0792,602.21,96,0.04,1.056,0.0792,propeller_collision
0,0.0634,556.32,98,0.06,1.285,0.0634,tilt
0,0.0606,544.07,99,0.04,1.331,0.0606,tilt
0,0.0743,502.17,100,0.04,1.441,0.0743,tilt
0,0.084,527.73,100,0.06,0.994,0.084,tilt
0,0.1122,602.53,100,0.1,1.113,0.1122,tilt
0,0.0354,527.64,101,0.0,1.452,0.0307,goal_reached
0,0.0644,516.88,101,0.14,1.443,0.034,goal_reached
0,0.1296,534.2,102,0.16,1.479,0.1296,propeller_collision
0,0.1091,627.62,102,0.14,1.101,0.1091,tilt
0,0.1166,633.18,102,0.1,1.059,0.1166,tilt
0,0.0587,551.82,102,0.02,1.486,0.0587,propeller_collision
0,0.0335,539.39,103,0.0,1.475,0.0322,goal_reached
0,0.1245,609.3,103,0.16,1.364,0.1245,tilt
0,0.0621,618.63,103,0.04,1.224,0.0621,tilt
0,0.1202,544.59,104,0.06,1.517,0.1202,tilt
0,0.0612,583.23,105,0.02,1.495,0.0612,tilt
0,0.0383,519.47,106,0.0,1.699,0.0295,goal_reached
0,0.118,573.7,107,0.1,1.43,0.118,propeller_collision
0,0.1388,567.43,107,0.1,1.485,0.1388,tilt
0,0.0537,547.9,108,0.0,1.54,0.0537,tilt
0,0.1171,589.8,108,0.08,1.52,0.1171,tilt
0,0.0917,546.01,109,0.04,1.636,0.0917,tilt
0,0.0439,530.71,110,0.0,1.672,0.0342,goal_reached
0,0.0328,525.61,110,0.0,1.533,0.0275,goal_reached
0,0.062,586.08,111,0.04,1.69,0.062,tilt
0,0.1223,572.44,111,0.08,1.585,0.1223,propeller_collision
0,0.063,569.76,111,0.04,1.739,0.063,tilt
0,0.0591,611.89,113,0.04,1.681,0.0591,tilt
0,0.0284,525.83,114,0.0,1.689,0.0281,goal_reached
0,0.0392,549.67,114,0.0,1.709,0.032,goal_reached
0,0.06,579.29,115,0.02,1.747,0.06,tilt
0,0.1285,583.33,116,0.22,1.584,0.1285,tilt
0,0.14,552.13,116,0.12,1.854,0.14,propeller_collision
0,0.1312,555.84,116,0.2,1.636,0.1312,propeller_collision
0,0.039,648.6,117,0.0,1.275,0.039,tilt
0,0.1225,669.66,118,0.12,1.535,0.1225,tilt
0,0.0612,632.99,119,0.02,1.685,0.0612,tilt
0,0.1259,622.47,119,0.14,1.832,0.1259,tilt
0,0.1259,622.47,119,0.14,1.832,0.1259,tilt
0,0.1082,590.09,119,0.06,1.805,0.1082,tilt
0,0.1278,587.71,121,0.12,1.846,0.1278,tilt
0,0.1133,624.03,123,0.1,1.853,0.1133,tilt
0,0.0801,675.56,125,0.06,1.774,0.0801,tilt
0,0.0806,658.38,125,0.06,1.878,0.0806,tilt
0,0.1164,587.67,125,0.1,1.948,0.1164,tilt
0,0.1239,630.44,125,0.1,1.809,0.1239,tilt
0,0.0384,613.26,126,0.0,1.877,0.0346,goal_reached
0,0.1423,737.51,137,0.12,1.942,0.1423,tilt
0,0.0628,526.41,84,0.04,0.881,0.0628,tilt
0,0.0388,468.32,84,0.0,1.146,0.0388,tilt
0,0.0563,456.48,85,0.02,1.189,0.0563,tilt
0,0.0632,609.88,102,0.08,1.152,0.0632,tilt
0,0.0878,630.11,101,0.08,1.155,0.0878,propeller_collision
0,0.0621,545.93,87,0.04,0.941,0.0621,tilt
0,0.0377,451.63,93,0.0,1.41,0.0377,tilt
0,0.0847,523.27,97,0.06,1.395,0.0847,propeller_collision
0,0.0251,442.38,94,0.0,1.487,0.0251,tilt
0,0.0628,641.44,102,0.04,1.409,0.0628,tilt
0,0.064,569.96,94,0.06,1.356,0.064,tilt
0,0.0481,490.35,97,0.0,1.62,0.0342,goal_reached
0,0.0608,584.21,107,0.08,1.64,0.0608,tilt
0,0.0627,618.99,104,0.04,1.359,0.0627,tilt
0,0.0423,526.24,97,0.0,1.255,0.0322,goal_reached
0,0.0429,480.53,85,0.0,1.128,0.0289,goal_reached
0,0.1255,575.73,100,0.12,1.107,0.1255,tilt
0,0.0618,596.76,103,0.06,1.421,0.0618,tilt
0,0.134,566.31,113,0.12,1.865,0.134,tilt
0,0.1016,626.17,117,0.08,1.807,0.1016,tilt
0,0.0599,628.47,110,0.04,1.488,0.0599,tilt
0,0.0614,617.51,110,0.08,1.65,0.0614,tilt
0,0.1309,537.51,106,0.14,1.427,0.1309,tilt
0,0.0631,602.17,103,0.06,1.381,0.0631,tilt
0,0.0428,541.65,91,0.0,1.082,0.0333,goal_reached
0,0.0659,583.13,113,0.1,1.314,0.0602,tilt
0,0.1111,558.81,101,0.16,1.097,0.1111,tilt
0,0.0351,547.3,101,0.0,1.255,0.0324,goal_reached
0,0.0683,530.05,100,0.06,1.477,0.0683,propeller_collision
0,0.11,575.62,95,0.06,1.172,0.11,tilt
0,0.1174,548.35,104,0.12,1.404,0.1174,propeller_collision
0,0.044,452.98,88,0.0,1.086,0.044,goal_reached
0,0.0962,613.25,111,0.08,1.06,0.0962,propeller_collision
0,0.105,630.53,111,0.08,1.432,0.105,tilt
0,0.0368,614.18,118,0.0,1.748,0.0268,goal_reached
0,0.1221,617.87,111,0.14,1.411,0.1221,tilt
0,0.1107,567.57,108,0.08,1.418,0.1107,tilt
0,0.0652,438.18,91,0.08,1.495,0.0652,tilt
0,0.127,626.97,115,0.1,1.528,0.127,propeller_collision
0,0.07,644.87,112,0.04,1.39,0.07,tilt
0,0.074,602.5,104,0.04,1.383,0.074,tilt
0,0.0635,522.19,106,0.04,1.736,0.0635,tilt
0,0.0328,612.09,104,0.0,1.128,0.0295,goal_reached
0,0.1243,628.41,102,0.16,1.239,0.1243,tilt
0,0.0608,650.37,110,0.02,1.318,0.0608,tilt
0,0.1019,600.42,109,0.06,1.51,0.1019,tilt
0,0.0862,644.56,114,0.06,1.532,0.0862,tilt
0,0.074,598.4,113,0.04,1.553,0.074,propeller_collision
0,0.0614,588.96,99,0.06,1.278,0.0614,tilt
0,0.1312,664.48,111,0.16,1.218,0.1312,propeller_collision
0,0.0638,686.09,126,0.04,1.817,0.0638,tilt
0,0.0606,657.61,110,0.02,1.071,0.0606,tilt
0,0.1141,632.03,112,0.06,1.51,0.1141,tilt
0,0.1128,660.09,122,0.1,1.901,0.1128,tilt
0,0.0634,652.49,108,0.04,1.192,0.0634,tilt
0,0.0,145.13,27,0.0,0.202,-0.0075,tilt
0,0.0723,723.39,126,0.04,1.762,0.0723,propeller_collision
0,0.0789,591.66,116,0.06,1.515,0.0789,tilt
0,0.1239,633.56,116,0.12,1.597,0.1239,tilt
0,0.0982,697.35,116,0.08,1.516,0.0982,tilt
0,0.1129,675.91,128,0.1,1.823,0.1129,tilt
0,0.0402,633.45,113,0.0,1.688,0.034,goal_reached
0,0.1168,780.82,132,0.12,1.214,0.1168,tilt
0,0.0619,507.75,98,0.04,1.298,0.0619,tilt
0,0.0411,521.69,85,0.0,0.947,0.0348,goal_reached
0,0.0632,604.33,104,0.06,1.382,0.0632,tilt
0,0.0454,582.29,100,0.0,1.346,0.0353,goal_reached
0,0.0618,474.56,89,0.04,1.408,0.0618,tilt
0,0.0834,563.08,95,0.06,1.07,0.0834,tilt
0,0.0357,493.63,91,0.0,1.073,0.0286,goal_reached
0,0.0322,665.12,106,0.0,0.874,0.0322,tilt
0,0.1182,563.33,99,0.08,1.102,0.1182,tilt
0,0.0364,517.36,89,0.0,1.145,0.0278,goal_reached
0,0.0427,474.74,86,0.0,1.246,0.0273,goal_reached
0,0.0699,614.12,107,0.22,1.347,0.0635,tilt
0,0.0599,622.26,96,0.02,0.98,0.0599,tilt
0,0.0751,654.23,110,0.04,0.967,0.0751,propeller_collision
0,0.0,407.42,94,0.0,1.54,-0.0,propeller_collision
0,0.1031,654.3,105,0.1,1.067,0.1031,propeller_collision
0,0.0615,565.51,95,0.04,1.146,0.0615,tilt
0,0.0641,614.24,104,0.06,0.958,0.0641,tilt
0,0.0629,692.54,111,0.06,1.369,0.0629,tilt
0,0.042,603.96,98,0.0,1.207,0.0377,goal_reached
0,0.1345,570.15,110,0.14,1.537,0.1345,tilt
0,0.0626,664.41,121,0.08,1.661,0.0626,tilt
0,0.0609,591.23,105,0.04,1.385,0.0609,tilt
0,0.0592,655.99,116,0.02,1.732,0.0592,tilt
0,0.0594,590.86,104,0.02,1.287,0.0594,tilt
0,0.0611,561.74,104,0.02,1.38,0.0611,propeller_collision
0,0.0583,565.87,96,0.02,0.924,0.0583,tilt
0,0.1353,487.12,92,0.1,1.161,0.1353,tilt
0,0.0626,554.29,97,0.04,1.223,0.0626,tilt
0,0.1268,690.96,119,0.14,1.51,0.1268,tilt
0,0.0608,630.38,97,0.04,0.976,0.0608,tilt
0,0.1023,587.89,99,0.06,1.313,0.1023,propeller_collision
0,0.1312,592.56,98,0.12,1.157,0.1312,propeller_collision
0,0.0344,491.99,91,0.0,1.162,0.0293,goal_reached
0,0.1039,657.48,122,0.04,1.913,0.1039,tilt
0,0.0417,605.28,104,0.0,1.363,0.0348,goal_reached
0,0.0618,599.88,100,0.06,1.269,0.0618,tilt
0,0.0612,646.99,107,0.06,1.35,0.0612,tilt
0,0.038,586.9,120,0.0,1.782,0.0359,goal_reached
0,0.1026,698.61,123,0.08,1.795,0.1026,tilt
0,0.0617,668.94,123,0.04,1.872,0.0617,tilt
0,0.0592,706.67,115,0.02,1.07,0.0592,tilt
0,0.1059,480.69,95,0.1,1.501,0.1059,propeller_collision
0,0.0626,679.07,113,0.04,1.345,0.0626,tilt
0,0.0626,745.79,113,0.04,1.154,0.0626,propeller_collision
0,0.0803,525.24,97,0.04,1.217,0.0803,tilt
0,0.0667,712.48,124,0.04,1.707,0.0667,tilt
0,0.0727,660.34,121,0.04,1.784,0.0727,tilt
0,0.0591,660.78,114,0.02,1.557,0.0591,tilt
0,0.1344,603.87,118,0.16,1.886,0.1344,tilt
0,0.0637,625.17,110,0.06,1.445,0.0637,tilt
0,0.0624,502.81,91,0.1,1.246,0.0624,tilt
0,0.0447,574.85,110,0.0,1.741,0.0351,goal_reached
0,0.0596,555.14,105,0.04,1.636,0.0596,tilt
0,0.0929,649.04,124,0.06,1.819,0.0929,tilt
0,0.0589,609.77,114,0.02,1.738,0.0589,tilt
0,0.0633,580.2,101,0.04,1.3,0.0633,propeller_collision
0,0.1202,679.15,125,0.08,1.839,0.1202,tilt
0,0.0379,607.3,119,0.0,1.756,0.0275,goal_reached
0,0.0625,574.56,89,0.06,1.258,0.0625,tilt
0,0.0404,630.02,119,0.0,1.771,0.032,goal_reached
0,0.0641,761.22,131,0.06,1.7,0.0641,tilt
0,0.0,181.76,31,0.0,0.345,-0.0075,tilt
0,0.0601,571.66,98,0.02,1.05,0.0601,tilt
0,0.1183,674.46,126,0.12,1.848,0.1183,propeller_collision
0,0.0626,490.65,87,0.04,1.381,0.0626,propeller_collision
0,0.0631,574.87,90,0.08,1.013,0.0631,tilt
0,0.0892,684.89,109,0.08,1.435,0.0892,tilt
0,0.091,554.14,100,0.22,1.171,0.0907,tilt
0,0.1075,741.92,118,0.12,1.553,0.1075,tilt
0,0.0,464.13,92,0.0,1.487,-0.0078,tilt
0,0.0969,582.78,114,0.14,1.473,0.0969,tilt
0,0.05,558.65,101,0.0,1.422,0.0359,goal_reached
0,0.0637,411.7,86,0.04,1.469,0.0637,tilt
