cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0691,315.08,67,0.12,0.825,0.0691,tilt
0,0.0478,320.53,68,0.1,0.873,0.0478,tilt
0,0.0325,333.77,73,0.16,1.03,0.0247,tilt
0,0.0755,340.39,79,0.4,1.108,0.0755,tilt
0,0.0323,438.34,89,0.04,1.247,0.0323,goal_reached
0,0.0381,498.1,89,0.06,1.165,0.0381,tilt
0,0.0572,491.04,92,0.08,1.274,0.0572,tilt
0,0.0232,485.87,92,0.0,1.239,0.0232,goal_reached
0,0.0793,407.27,96,0.06,1.665,0.0793,tilt
0,0.0469,433.86,97,0.16,1.817,0.0218,tilt
0,0.062,412.3,97,0.4,1.636,0.062,tilt
0,0.0368,409.7,102,0.08,1.88,0.0368,tilt
0,0.0403,529.15,104,0.14,1.556,0.0241,goal_reached
0,0.0503,480.04,105,0.12,1.857,0.0503,tilt
0,0.0387,539.37,105,0.04,1.574,0.0387,goal_reached
0,0.0567,491.48,106,0.26,1.891,0.0255,goal_reached
0,0.0613,502.88,107,0.16,2.014,0.0613,tilt
0,0.0579,491.33,107,0.24,1.888,0.0254,goal_reached
0,0.0377,544.58,107,0.12,1.558,0.0215,goal_reached
0,0.0964,546.29,109,0.42,1.762,0.0964,tilt
0,0.0486,515.98,109,0.18,1.927,0.0229,goal_reached
0,0.0305,531.61,111,0.08,1.781,0.0221,goal_reached
0,0.0584,522.66,111,0.12,1.91,0.0584,tilt
0,0.0539,533.89,112,0.28,1.838,0.0539,tilt
0,0.0543,592.37,113,0.32,1.713,0.0543,tilt
0,0.0534,547.62,113,0.26,1.885,0.0534,tilt
0,0.0534,504.89,113,0.24,1.785,0.0534,tilt
0,0.058,537.55,113,0.24,1.823,0.0483,tilt
0,0.0686,510.47,113,0.32,2.023,0.0473,tilt
0,0.0617,567.78,113,0.32,1.724,0.0617,tilt
0,0.0189,547.67,113,0.0,1.232,0.0181,goal_reached
0,0.053,623.81,113,0.26,1.571,0.053,tilt
0,0.0531,544.85,114,0.32,2.081,0.0514,tilt
0,0.05,604.42,114,0.34,1.536,0.05,tilt
0,0.0886,522.68,115,0.32,2.128,0.0534,tilt
0,0.05,559.48,115,0.26,2.022,0.05,tilt
0,0.0829,536.59,115,0.44,2.088,0.0829,tilt
0,0.0254,522.34,115,0.04,1.891,0.0181,goal_reached
0,0.02,485.3,115,0.0,1.763,0.02,goal_reached
0,0.0498,675.53,116,0.24,1.478,0.0498,tilt
0,0.0434,558.45,116,0.12,1.796,0.0326,goal_reached
0,0.0372,527.86,117,0.08,2.003,0.0346,goal_reached
0,0.053,547.83,118,0.34,2.133,0.053,tilt
0,0.0673,599.72,119,0.36,1.738,0.0673,tilt
