cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0075,541.57,89,0.0,1.17,-0.0025,goal_reached
0,0.0193,583.92,93,0.0,1.252,0.008,goal_reached
0,0.0047,547.87,94,0.0,1.184,-0.0015,goal_reached
0,0.0649,621.57,95,0.06,1.245,0.0649,tilt
0,0.0089,633.43,100,0.0,1.222,0.0085,goal_reached
0,0.0725,634.68,105,0.2,1.378,0.0725,propeller_collision
0,0.0329,630.39,106,0.02,1.225,0.0329,tilt
0,0.096,765.83,114,0.44,1.457,0.096,tilt
0,0.0645,757.97,117,0.42,1.767,0.0467,goal_reached
1,0.0889,765.84,119,0.5,1.617,0.0889,goal_reached
1,0.0864,800.22,119,0.56,1.476,0.0864,tilt
0,0.0194,774.51,121,0.0,1.719,0.0187,goal_reached
0,0.0684,867.27,123,0.32,1.46,0.0684,tilt
1,0.0863,832.11,125,0.74,1.673,0.0826,goal_reached
1,0.0816,800.37,125,0.56,1.76,0.0816,goal_reached
1,0.125,829.13,126,0.5,1.794,0.125,tilt
0,0.0696,854.33,127,0.36,1.866,0.0396,goal_reached
1,0.1109,852.17,128,0.64,1.822,0.1109,tilt
1,0.1174,883.83,129,0.6,1.78,0.1174,tilt
1,0.0927,891.33,131,0.74,1.771,0.0848,goal_reached
1,0.0927,891.33,131,0.74,1.771,0.0848,goal_reached
1,0.091,903.44,132,0.8,1.552,0.091,tilt
0,0.0823,876.24,132,0.4,2.072,0.0823,tilt
0,0.0668,921.64,132,0.26,1.634,0.0668,tilt
0,0.0709,907.87,132,0.3,1.71,0.0709,tilt
1,0.1124,875.54,133,0.68,1.709,0.1104,tilt
0,0.0517,895.6,133,0.12,1.768,0.0517,tilt
1,0.1292,838.36,134,0.72,1.913,0.1108,tilt
0,0.0704,944.49,134,0.2,1.803,0.0704,tilt
1,0.0799,846.57,135,0.9,1.748,0.0782,goal_reached
1,0.1134,875.33,135,0.56,1.959,0.1134,tilt
1,0.1131,862.81,135,0.6,1.802,0.1131,propeller_collision
0,0.0684,914.72,135,0.36,1.803,0.0684,tilt
1,0.1323,920.42,137,0.9,1.916,0.1323,tilt
0,0.0582,925.03,137,0.26,2.081,0.0403,goal_reached
1,0.1113,950.8,138,0.94,1.675,0.1113,tilt
0,0.0829,902.95,139,0.44,2.061,0.0829,tilt
1,0.0851,903.68,140,0.7,2.098,0.0818,goal_reached
1,0.1013,963.36,142,0.58,1.957,0.1013,tilt
0,0.0733,978.61,143,0.34,2.043,0.0733,tilt
1,0.0869,981.51,143,0.54,1.918,0.0869,tilt
0,0.069,991.34,143,0.26,1.86,0.069,tilt
1,0.0943,1002.75,144,0.68,1.99,0.0943,tilt
1,0.1428,932.76,147,1.0,2.151,0.1428,tilt
1,0.0864,967.78,148,0.76,2.088,0.0821,goal_reached
1,0.1077,1024.03,150,0.76,2.004,0.1077,tilt
1,0.1086,1060.93,151,0.74,2.179,0.1086,tilt
1,0.1372,987.7,151,0.94,2.318,0.1372,tilt
1,0.1109,979.19,152,0.94,2.179,0.1109,tilt
1,0.1124,987.67,152,0.94,2.203,0.1124,propeller_collision
1,0.0897,1041.25,154,0.82,2.182,0.0797,goal_reached
1,0.0912,1051.82,155,0.78,2.438,0.0832,goal_reached
1,0.1033,1064.35,158,0.7,2.558,0.0848,goal_reached
1,0.0883,1089.89,162,0.78,2.521,0.082,goal_reached
1,0.0898,1083.95,162,0.84,2.436,0.078,goal_reached
1,0.1233,1106.34,166,0.96,2.493,0.1233,propeller_collision
