cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,372.57,71,0.0,0.274,-0.0114,tilt
0,0.0,431.62,82,0.0,0.244,-0.0073,tilt
0,0.0,435.84,84,0.0,0.376,-0.0085,tilt
0,0.0,462.45,89,0.0,0.413,-0.0103,tilt
0,0.0,457.0,89,0.0,0.499,-0.008,tilt
0,0.0,457.0,89,0.0,0.499,-0.008,tilt
0,0.0,520.92,103,0.0,0.683,-0.0104,tilt
0,0.0424,609.32,105,0.02,1.011,0.0424,tilt
0,0.0129,571.72,106,0.0,0.918,0.0122,goal_reached
0,0.0355,546.87,109,0.0,1.17,0.0063,goal_reached
0,0.0355,546.87,109,0.0,1.17,0.0063,goal_reached
0,0.0215,577.62,111,0.0,1.19,0.0215,goal_reached
0,0.0384,574.27,111,0.0,1.101,0.0077,goal_reached
0,0.0146,589.51,112,0.0,1.128,0.0146,goal_reached
0,0.0171,594.18,113,0.0,1.128,0.0125,goal_reached
0,0.0255,590.75,113,0.0,1.112,0.0092,goal_reached
0,0.0407,630.71,115,0.02,1.195,0.0407,tilt
0,0.0228,602.63,116,0.0,1.393,0.0078,goal_reached
0,0.0139,595.89,116,0.0,1.408,0.0068,goal_reached
0,0.0396,596.66,116,0.0,1.243,0.0396,tilt
0,0.0133,615.35,117,0.0,1.214,0.0092,goal_reached
0,0.0163,607.52,118,0.0,1.373,0.0105,goal_reached
0,0.0227,632.93,119,0.0,1.157,0.0122,goal_reached
0,0.0227,632.93,119,0.0,1.157,0.0122,goal_reached
0,0.0283,604.76,119,0.0,1.34,0.0127,goal_reached
0,0.0366,628.62,120,0.0,1.132,0.0366,tilt
0,0.0116,699.36,121,0.0,1.025,0.0116,tilt
0,0.0429,670.11,121,0.02,1.21,0.0429,tilt
0,0.0633,697.2,126,0.22,1.435,0.0633,goal_reached
0,0.0179,639.6,126,0.0,1.462,0.0121,goal_reached
0,0.0397,659.16,126,0.0,1.294,0.0397,tilt
0,0.0211,635.93,127,0.0,1.627,0.0097,goal_reached
0,0.0144,717.44,128,0.0,1.322,0.0144,tilt
0,0.0205,698.26,128,0.0,1.389,0.0205,tilt
0,0.0184,692.66,129,0.0,1.273,0.0184,tilt
0,0.0136,751.13,129,0.0,0.981,0.0136,tilt
0,0.035,650.46,129,0.0,1.508,0.035,tilt
0,0.0351,711.77,131,0.0,1.196,0.0351,tilt
0,0.0878,732.48,131,0.42,1.575,0.0878,tilt
0,0.0883,763.03,131,0.42,1.308,0.0883,tilt
0,0.0114,661.59,132,0.0,1.688,0.0091,goal_reached
0,0.1207,727.06,132,0.26,1.426,0.1161,tilt
0,0.0338,660.66,133,0.0,1.827,0.01,goal_reached
0,0.0403,688.88,133,0.02,1.564,0.0403,tilt
0,0.0156,728.99,134,0.0,1.343,0.0156,tilt
0,0.0115,672.53,134,0.0,1.699,0.0068,goal_reached
0,0.0173,662.84,134,0.0,1.835,0.0128,goal_reached
0,0.046,694.4,135,0.02,1.784,0.046,tilt
0,0.0165,676.62,136,0.0,1.845,0.0099,goal_reached
0,0.0425,695.37,136,0.02,1.735,0.0425,tilt
0,0.0826,769.3,137,0.42,1.426,0.0826,tilt
0,0.0204,696.22,137,0.0,1.753,0.0129,goal_reached
0,0.0455,719.34,138,0.02,1.58,0.0455,tilt
0,0.0602,766.49,144,0.12,1.841,0.0597,goal_reached
1,0.1081,831.67,146,0.52,1.586,0.1081,propeller_collision
0,0.2006,812.24,147,0.42,1.674,0.1521,tilt
0,0.0675,840.59,149,0.34,1.603,0.0607,goal_reached
0,0.116,871.14,154,0.48,1.713,0.1121,tilt
0,0.0806,829.46,157,0.32,2.083,0.0593,goal_reached
0,0.0668,849.27,159,0.26,2.106,0.0547,goal_reached
1,0.1277,900.29,161,0.7,1.805,0.0849,tilt
1,0.0899,948.62,162,0.64,1.849,0.0899,tilt
1,0.0931,979.62,181,0.58,2.225,0.0931,tilt
0,0.0,476.87,98,0.0,1.174,-0.0097,tilt
1,0.1736,1118.27,191,1.18,2.244,0.1552,goal_reached
0,0.0699,628.07,120,0.14,1.218,0.0699,tilt
0,0.0,396.34,75,0.0,0.286,-0.0084,tilt
0,0.0132,606.69,117,0.0,1.14,0.009,goal_reached
0,0.0393,724.0,135,0.0,1.393,0.0393,tilt
0,0.0155,527.58,96,0.0,0.931,0.013,goal_reached
0,0.0152,517.88,98,0.0,1.03,0.008,goal_reached
0,0.0162,510.7,101,0.0,1.175,0.0077,goal_reached
0,0.0178,519.73,98,0.0,1.028,0.0093,goal_reached
0,0.0411,635.92,122,0.02,1.294,0.0411,tilt
0,0.0353,623.65,126,0.0,1.496,0.0252,goal_reached
0,0.0129,525.38,98,0.0,1.023,0.0109,goal_reached
0,0.0146,560.28,102,0.0,0.903,0.0124,goal_reached
0,0.0188,570.84,107,0.0,1.184,0.0079,goal_reached
0,0.0,513.69,100,0.0,0.568,-0.0088,tilt
0,0.0395,585.52,113,0.0,1.33,0.0395,tilt
0,0.0,583.36,106,0.0,0.698,-0.0084,tilt
0,0.0162,569.38,109,0.0,1.195,0.01,goal_reached
0,0.0149,621.13,123,0.0,1.681,0.0078,goal_reached
0,0.0,504.5,98,0.0,0.508,-0.0112,tilt
0,0.0965,693.74,125,0.18,1.386,0.0946,goal_reached
0,0.0215,528.37,103,0.0,1.108,0.0099,goal_reached
0,0.0,392.58,77,0.0,0.467,-0.0106,tilt
0,0.0586,598.21,116,0.06,1.181,0.0586,tilt
0,0.014,607.36,106,0.0,0.892,0.0119,tilt
0,0.0407,576.86,109,0.04,1.145,0.0394,tilt
0,0.018,534.09,100,0.0,1.058,0.0125,goal_reached
0,0.0339,603.71,122,0.0,1.525,0.0103,goal_reached
0,0.0,422.24,81,0.0,0.385,-0.0077,tilt
0,0.012,637.95,127,0.0,1.712,0.0119,goal_reached
0,0.0191,574.66,110,0.0,1.217,0.0106,goal_reached
