cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,372.27,78,0.0,0.97,-0.0062,tilt
0,0.0455,400.2,80,0.08,0.963,0.0455,tilt
0,0.031,437.44,82,0.0,0.963,0.031,tilt
0,0.0539,401.57,84,0.04,1.108,0.0539,tilt
0,0.0267,444.22,85,0.0,0.961,0.0052,goal_reached
0,0.0322,466.2,90,0.02,1.054,0.0003,goal_reached
0,0.0719,446.67,91,0.16,1.254,0.0683,tilt
0,0.055,463.61,92,0.18,1.168,0.0421,tilt
0,0.0481,504.53,94,0.04,1.155,0.0481,tilt
0,0.0331,479.41,94,0.02,1.239,0.0302,tilt
0,0.0887,495.65,94,0.1,1.231,0.0887,goal_reached
0,0.0519,492.28,94,0.16,1.219,0.0391,tilt
0,0.028,479.4,95,0.0,1.223,0.0037,goal_reached
0,0.0423,502.45,95,0.02,1.176,0.0423,tilt
0,0.0423,502.45,95,0.02,1.176,0.0423,tilt
0,0.0464,484.48,97,0.12,1.379,0.0046,goal_reached
0,0.0333,499.86,98,0.02,1.336,0.0333,tilt
0,0.0439,483.35,98,0.1,1.419,0.0017,goal_reached
0,0.0407,515.07,99,0.1,1.319,0.0327,tilt
0,0.0992,520.53,99,0.14,1.362,0.0992,tilt
0,0.0699,509.88,100,0.12,1.465,0.0699,goal_reached
0,0.0897,565.59,105,0.22,1.429,0.0857,tilt
0,0.09,565.68,105,0.28,1.437,0.0612,goal_reached
0,0.0509,530.39,106,0.22,1.617,0.0336,tilt
0,0.0876,553.92,106,0.18,1.519,0.0836,tilt
0,0.0713,547.39,106,0.06,1.523,0.0713,tilt
0,0.0755,570.28,107,0.18,1.402,0.0709,goal_reached
0,0.0318,541.86,107,0.0,1.568,0.027,tilt
0,0.0385,564.24,108,0.02,1.455,0.0385,tilt
0,0.0357,547.92,108,0.08,1.541,0.0283,tilt
0,0.0668,557.81,109,0.1,1.607,0.0668,tilt
0,0.103,571.14,109,0.18,1.608,0.102,tilt
0,0.0808,603.99,109,0.4,1.548,0.0701,goal_reached
0,0.0714,602.26,109,0.32,1.453,0.0714,tilt
0,0.0766,564.71,111,0.2,1.75,0.0766,tilt
0,0.09,624.2,111,0.48,1.587,0.09,goal_reached
0,0.1018,600.11,111,0.26,1.482,0.0776,tilt
0,0.1136,637.57,112,0.42,1.49,0.0871,tilt
0,0.0934,602.59,116,0.22,1.812,0.0816,tilt
0,0.0939,625.23,118,0.3,1.715,0.0698,tilt
0,0.1194,656.42,119,0.48,1.725,0.1194,tilt
0,0.0718,709.99,120,0.44,1.422,0.0718,tilt
0,0.0372,587.31,120,0.08,1.886,0.0029,goal_reached
1,0.1384,683.08,121,0.62,1.822,0.0857,goal_reached
0,0.0413,609.36,121,0.1,1.742,0.0389,tilt
0,0.0414,602.84,124,0.08,1.914,0.0414,goal_reached
0,0.0712,625.81,124,0.14,1.85,0.0712,goal_reached
0,0.0707,653.41,124,0.3,1.878,0.0707,tilt
0,0.0317,617.13,125,0.0,1.826,0.0317,tilt
0,0.0807,621.81,125,0.12,1.91,0.0807,tilt
1,0.1084,726.51,127,0.72,1.711,0.1084,tilt
0,0.1023,650.2,127,0.26,1.924,0.0833,tilt
0,0.0721,667.61,127,0.36,1.893,0.0721,propeller_collision
0,0.0396,639.03,132,0.1,2.035,0.0015,goal_reached
0,0.0485,670.08,134,0.12,2.023,0.0485,tilt
1,0.1499,759.09,134,0.74,1.863,0.128,tilt
0,0.1298,714.82,139,0.4,2.123,0.0675,tilt
0,0.1044,713.0,141,0.22,2.208,0.085,tilt
1,0.1338,797.8,141,0.86,1.905,0.1086,tilt
0,0.1171,711.8,141,0.22,2.151,0.1067,tilt
1,0.1123,877.24,142,0.98,1.776,0.1079,tilt
0,0.0977,730.06,143,0.22,2.153,0.0802,tilt
0,0.0,309.54,63,0.0,0.587,-0.0087,tilt
1,0.1331,893.0,164,0.68,2.41,0.1086,tilt
0,0.032,464.1,91,0.02,1.256,0.032,tilt
0,0.0,385.68,79,0.0,0.849,-0.0055,tilt
1,0.1116,935.67,176,0.6,2.551,0.0973,goal_reached
0,0.0,284.02,57,0.0,0.536,-0.0109,tilt
0,0.0393,392.16,81,0.02,0.987,0.0393,tilt
0,0.045,510.8,96,0.08,1.214,0.045,tilt
0,0.0288,427.19,80,0.0,1.023,0.0288,tilt
0,0.0553,493.54,96,0.16,1.429,0.0418,tilt
0,0.0389,401.48,77,0.1,0.959,0.006,goal_reached
0,0.0108,342.56,71,0.0,0.808,0.0108,tilt
0,0.0467,589.17,115,0.14,1.686,0.0459,tilt
0,0.041,534.61,104,0.1,1.404,0.0114,goal_reached
1,0.1338,692.23,123,0.54,1.682,0.1338,goal_reached
0,0.0533,613.5,126,0.14,1.999,0.0027,goal_reached
0,0.0283,528.3,104,0.0,1.422,0.0283,tilt
0,0.0996,545.29,105,0.22,1.584,0.0808,goal_reached
1,0.1285,651.06,118,0.5,1.681,0.1285,goal_reached
0,0.0713,634.04,120,0.28,1.733,0.069,tilt
0,0.0435,470.41,95,0.1,1.315,0.0082,goal_reached
0,0.0993,614.35,121,0.16,1.926,0.0992,tilt
0,0.0683,698.99,126,0.42,1.644,0.0655,goal_reached
0,0.0294,582.26,113,0.0,1.522,0.0294,tilt
1,0.148,720.56,129,0.68,1.877,0.1106,tilt
0,0.0374,574.31,112,0.12,1.568,0.0324,tilt
0,0.0966,512.45,97,0.08,1.258,0.0966,goal_reached
0,0.0356,507.03,101,0.12,1.503,0.0015,goal_reached
0,0.0868,491.74,90,0.16,1.187,0.0865,tilt
0,0.0606,589.43,120,0.2,1.738,0.0334,tilt
1,0.1365,776.34,131,0.66,1.736,0.1218,tilt
0,0.1028,658.12,116,0.4,1.528,0.1028,tilt
