cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0081,391.4,61,0.0,0.622,0.0081,tilt
0,0.0,400.4,62,0.0,0.619,-0.0064,tilt
0,0.0,408.43,62,0.0,0.511,-0.0061,tilt
0,0.0,420.74,64,0.0,0.561,-0.007,tilt
0,0.0,422.3,65,0.0,0.615,-0.0074,tilt
0,0.0282,423.1,65,0.02,0.657,0.0282,tilt
0,0.0,433.47,67,0.0,0.693,-0.0064,tilt
0,0.0,452.37,70,0.0,0.739,-0.0065,tilt
0,0.0,447.0,70,0.0,0.753,-0.0082,tilt
0,0.0,454.35,71,0.0,0.813,-0.0052,tilt
0,0.0,456.29,71,0.0,0.779,-0.0067,tilt
0,0.0,459.66,72,0.0,0.769,-0.0061,tilt
0,0.0,461.22,72,0.0,0.828,-0.006,tilt
0,0.0158,460.39,72,0.0,0.843,0.0158,tilt
0,0.0,470.89,73,0.0,0.766,-0.0053,tilt
0,0.0362,479.32,73,0.06,0.709,0.0362,tilt
0,0.0,472.29,74,0.0,0.886,-0.0071,tilt
0,0.0,472.72,75,0.0,0.918,-0.0064,tilt
0,0.0,483.98,77,0.0,1.043,-0.0065,tilt
0,0.0,481.85,77,0.0,1.031,-0.0073,tilt
0,0.0,491.04,77,0.0,0.912,-0.006,tilt
0,0.0237,491.27,77,0.0,0.858,0.0237,tilt
0,0.0,488.19,77,0.0,0.891,-0.0013,tilt
0,0.0126,499.05,78,0.0,0.909,0.0126,tilt
0,0.0,501.5,79,0.0,0.932,-0.0068,tilt
0,0.0,511.01,80,0.0,0.947,-0.0071,tilt
0,0.0,511.01,80,0.0,0.947,-0.0071,tilt
0,0.0,507.46,80,0.0,0.94,-0.0062,tilt
0,0.0,512.18,81,0.0,0.983,-0.0066,tilt
0,0.0239,526.08,82,0.0,1.095,-0.0111,goal_reached
0,0.0247,535.15,83,0.04,1.088,-0.0085,goal_reached
0,0.021,546.33,85,0.0,1.08,-0.009,goal_reached
0,0.0,145.66,21,0.0,0.133,-0.0102,tilt
0,0.013,551.39,86,0.0,1.129,0.013,goal_reached
0,0.0268,551.8,87,0.06,1.2,-0.0059,goal_reached
0,0.0,562.51,89,0.0,1.112,-0.0075,tilt
0,0.0196,568.57,89,0.0,1.244,0.0119,goal_reached
0,0.0348,580.01,90,0.04,1.149,0.0348,goal_reached
0,0.0,573.61,91,0.0,1.165,-0.005,tilt
0,0.0065,583.55,91,0.0,1.113,0.0065,tilt
0,0.021,596.25,92,0.0,1.072,0.021,tilt
0,0.0352,627.72,93,0.1,1.118,0.0352,tilt
0,0.0,137.39,20,0.0,0.141,-0.0111,tilt
0,0.0196,601.81,94,0.0,1.244,-0.0032,goal_reached
0,0.0161,605.62,95,0.0,1.195,0.0161,tilt
0,0.0274,612.53,96,0.08,1.359,0.0241,goal_reached
0,0.0,628.27,100,0.0,1.378,-0.0076,tilt
0,0.0206,664.26,101,0.0,1.08,0.0206,tilt
0,0.0,137.94,20,0.0,0.14,-0.0103,tilt
0,0.0192,674.77,103,0.0,1.171,0.0192,tilt
0,0.0219,671.25,103,0.0,1.234,0.0219,tilt
0,0.0338,677.98,104,0.04,1.404,0.0338,tilt
0,0.0226,683.39,104,0.0,1.153,0.0226,tilt
0,0.0496,698.58,106,0.12,1.371,0.0496,tilt
0,0.024,685.83,108,0.02,1.51,0.024,tilt
0,0.0,152.87,22,0.0,0.083,-0.0128,tilt
0,0.0213,720.63,109,0.0,1.138,0.0213,tilt
0,0.0087,706.49,109,0.0,1.174,0.0087,tilt
0,0.0088,693.86,109,0.0,1.56,-0.0111,goal_reached
0,0.026,740.17,110,0.02,1.273,0.026,tilt
0,0.0,304.51,48,0.0,0.551,-0.0066,tilt
0,0.0,153.61,22,0.0,0.084,-0.0121,tilt
0,0.0221,789.96,121,0.0,1.553,0.0221,tilt
0,0.0,185.32,27,0.0,0.138,-0.0078,tilt
0,0.0223,790.35,124,0.0,1.671,0.0223,tilt
0,0.0354,830.6,125,0.1,1.549,0.0293,goal_reached
0,0.0207,816.73,125,0.0,1.565,0.0207,tilt
0,0.0,396.82,62,0.0,0.68,-0.0061,tilt
0,0.0,166.25,24,0.0,0.123,-0.0068,tilt
0,0.0,400.26,63,0.0,0.798,-0.0064,tilt
0,0.0351,853.96,129,0.18,1.713,0.0184,goal_reached
1,0.0906,885.63,133,0.5,1.905,0.0811,tilt
0,0.0247,895.96,137,0.04,1.946,0.0207,goal_reached
0,0.0,415.44,65,0.0,0.756,-0.007,tilt
0,0.1066,917.29,139,0.4,2.021,0.0694,goal_reached
0,0.0,384.68,59,0.0,0.558,-0.0068,tilt
0,0.0,430.16,66,0.0,0.601,-0.007,tilt
0,0.0,457.25,72,0.0,0.904,-0.0056,tilt
0,0.0,457.18,72,0.0,0.877,-0.0065,tilt
0,0.0,232.75,35,0.0,0.222,-0.007,tilt
0,0.0,464.45,73,0.0,0.855,-0.0064,tilt
0,0.0,551.74,86,0.0,0.989,-0.0068,tilt
0,0.0,543.4,85,0.0,0.966,-0.0061,tilt
0,0.0,472.75,74,0.0,0.837,-0.0062,tilt
0,0.0034,478.7,75,0.0,0.898,0.0034,tilt
0,0.0197,534.96,82,0.0,0.923,0.0197,tilt
0,0.0,493.49,77,0.0,0.911,-0.0052,tilt
0,0.0,446.9,70,0.0,0.84,-0.0063,tilt
0,0.0,473.66,74,0.0,0.839,-0.0065,tilt
0,0.0189,596.94,93,0.0,1.239,0.0106,goal_reached
0,0.0,532.05,83,0.0,0.951,-0.0076,tilt
0,0.0,177.1,26,0.0,0.148,-0.0072,tilt
0,0.0,476.82,74,0.0,0.754,-0.0063,tilt
0,0.0179,577.74,91,0.0,1.262,-0.0062,goal_reached
0,0.0041,543.71,84,0.0,1.055,-0.0101,goal_reached
0,0.0,191.37,28,0.0,0.156,-0.0118,tilt
0,0.0,283.76,44,0.0,0.324,-0.0093,tilt
0,0.0,605.52,95,0.0,1.186,-0.0061,tilt
0,0.0269,548.81,86,0.06,1.242,-0.0121,goal_reached
0,0.0204,634.18,97,0.0,1.166,0.0204,tilt
0,0.0,212.32,31,0.0,0.154,-0.007,tilt
0,0.0159,407.38,63,0.0,0.633,0.0159,tilt
0,0.0092,586.9,90,0.0,1.04,0.0092,tilt
0,0.0098,549.11,87,0.0,1.115,0.0098,tilt
0,0.0292,534.82,83,0.1,1.072,-0.0038,goal_reached
0,0.0,246.04,36,0.0,0.155,-0.0097,tilt
0,0.0,339.16,51,0.0,0.37,-0.0067,tilt
0,0.0379,666.04,100,0.08,1.244,0.0379,tilt
0,0.0,139.64,20,0.0,0.119,-0.011,tilt
0,0.0186,547.78,86,0.0,1.271,-0.0072,goal_reached
0,0.0,367.66,57,0.0,0.567,-0.0058,tilt
0,0.0215,609.86,93,0.0,1.088,0.0215,tilt
0,0.022,631.97,97,0.0,1.146,0.022,tilt
0,0.0,576.12,92,0.0,1.306,-0.0072,tilt
0,0.0002,584.77,93,0.0,1.268,0.0002,tilt
0,0.0,212.97,31,0.0,0.156,-0.0087,tilt
0,0.0,470.66,75,0.0,0.989,-0.0072,tilt
0,0.0075,556.75,86,0.0,0.955,0.0075,tilt
0,0.0271,524.59,82,0.06,1.078,-0.0074,goal_reached
0,0.0221,809.31,125,0.0,1.629,0.0221,tilt
0,0.0085,568.67,88,0.0,1.008,0.0085,tilt
0,0.0,477.13,75,0.0,0.854,-0.006,tilt
0,0.0,165.69,24,0.0,0.081,-0.0087,tilt
0,0.0,585.81,93,0.0,1.21,-0.0069,tilt
0,0.0178,634.79,98,0.0,1.127,0.0178,tilt
0,0.0,509.01,80,0.0,0.946,-0.0075,tilt
0,0.0442,887.74,133,0.14,1.575,0.0338,goal_reached
0,0.0,504.65,80,0.0,1.001,-0.0064,tilt
0,0.0682,651.0,100,0.22,1.412,0.0566,tilt
0,0.0048,671.23,104,0.0,1.143,0.0048,tilt
0,0.0,156.35,23,0.0,0.117,-0.0069,tilt
0,0.0,171.56,25,0.0,0.142,-0.0112,tilt
0,0.019,687.94,103,0.0,1.136,0.019,tilt
0,0.0117,550.69,86,0.0,1.084,0.0117,tilt
0,0.0487,885.11,133,0.18,1.669,0.0287,goal_reached
0,0.0227,748.01,114,0.0,1.37,0.0227,tilt
0,0.0,467.79,73,0.0,0.797,-0.0064,tilt
0,0.0,139.4,20,0.0,0.14,-0.0115,tilt
0,0.0,138.39,20,0.0,0.137,-0.0087,tilt
0,0.0,187.9,27,0.0,0.078,-0.0095,tilt
0,0.0,489.83,77,0.0,0.927,-0.006,tilt
0,0.0,400.34,61,0.0,0.528,-0.0074,tilt
0,0.0233,783.85,122,0.0,1.536,0.0233,tilt
0,0.0362,589.56,92,0.14,1.208,0.0064,goal_reached
1,0.1297,1022.52,155,1.14,2.343,0.1232,goal_reached
0,0.0,510.03,81,0.0,1.071,-0.0075,tilt
0,0.0,441.06,69,0.0,0.733,-0.0071,tilt
0,0.0,144.05,21,0.0,0.133,-0.0096,tilt
0,0.0358,1014.53,156,0.16,2.205,0.0246,goal_reached
0,0.0144,579.21,90,0.0,1.038,0.0144,tilt
0,0.0,478.04,76,0.0,0.961,-0.0074,tilt
0,0.0,150.35,22,0.0,0.146,-0.0089,tilt
0,0.0224,714.99,112,0.0,1.539,0.0224,tilt
0,0.0264,532.34,84,0.08,1.214,0.0035,goal_reached
0,0.0,608.28,97,0.0,1.291,-0.0067,tilt
0,0.0,471.98,74,0.0,0.876,-0.0066,tilt
1,0.0906,1144.36,171,1.4,2.408,0.0809,goal_reached
0,0.0302,931.34,144,0.18,2.121,0.0222,goal_reached
0,0.0278,532.85,84,0.02,1.039,0.0278,tilt
0,0.0,443.48,70,0.0,0.852,-0.0058,tilt
0,0.0,458.47,72,0.0,0.842,-0.0067,tilt
0,0.0292,760.41,115,0.16,1.564,0.0257,goal_reached
