cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,426.01,62,0.0,1.227,-0.0055,tilt
0,0.1022,589.18,84,0.44,1.452,0.1022,tilt
0,0.0273,706.99,96,0.0,1.038,0.0273,tilt
0,0.0132,694.35,97,0.0,1.385,0.0092,goal_reached
0,0.0219,766.5,102,0.0,1.01,0.0166,goal_reached
0,0.0179,816.8,108,0.0,0.97,0.0179,tilt
0,0.0181,792.29,109,0.0,1.356,0.01,goal_reached
0,0.0249,811.04,110,0.0,1.237,0.0164,goal_reached
0,0.0191,849.25,114,0.0,1.192,0.0191,tilt
0,0.0749,864.62,116,0.48,1.23,0.0661,goal_reached
0,0.0424,866.26,117,0.02,1.37,0.0424,tilt
0,0.0443,850.92,117,0.06,1.569,0.0443,tilt
0,0.0193,885.69,119,0.0,1.097,0.0193,tilt
1,0.0727,888.93,120,0.62,1.415,0.0727,tilt
0,0.019,907.99,120,0.0,1.015,0.019,tilt
0,0.0893,912.74,124,0.42,1.493,0.0893,tilt
0,0.0893,912.74,124,0.42,1.493,0.0893,tilt
0,0.0167,923.68,125,0.0,1.571,0.0101,goal_reached
0,0.0491,931.44,126,0.14,1.385,0.0431,tilt
0,0.0383,941.99,129,0.0,1.723,0.0383,tilt
1,0.0751,934.29,132,0.5,2.061,0.0735,tilt
1,0.1243,1021.01,142,1.34,1.968,0.1131,goal_reached
1,0.1186,1047.03,148,1.28,2.36,0.111,goal_reached
1,0.0708,1118.28,149,0.68,1.358,0.0615,goal_reached
1,0.0681,1143.6,151,0.62,1.152,0.0681,tilt
1,0.0814,1161.35,158,0.76,1.691,0.0665,goal_reached
0,0.0922,1191.58,161,0.34,1.349,0.0922,tilt
1,0.0919,1195.35,163,1.12,1.864,0.0919,tilt
0,0.0198,544.04,77,0.0,1.175,0.0112,goal_reached
1,0.1392,1378.44,189,2.28,1.966,0.1392,tilt
1,0.0688,1491.55,195,0.84,1.231,0.0688,tilt
0,0.019,775.23,106,0.0,1.345,0.0067,goal_reached
0,0.0229,653.65,90,0.0,1.191,0.012,goal_reached
0,0.0182,772.24,102,0.0,0.839,0.0182,tilt
0,0.0179,970.65,128,0.0,1.014,0.0165,tilt
1,0.1154,1735.84,237,2.72,2.386,0.1118,tilt
0,0.0182,896.41,120,0.0,1.132,0.0182,tilt
0,0.0331,1821.88,243,0.0,1.672,0.0151,goal_reached
0,0.0189,981.3,132,0.0,1.41,0.0189,tilt
0,0.0137,744.86,103,0.0,1.537,0.0115,goal_reached
0,0.0185,814.64,107,0.0,0.841,0.0185,tilt
1,0.1071,1052.87,143,1.34,1.523,0.1066,goal_reached
0,0.0929,1139.35,156,0.36,1.453,0.0929,tilt
0,0.0192,788.06,106,0.0,1.132,0.0192,tilt
0,0.0595,488.95,70,0.1,1.147,0.0595,tilt
1,0.0688,1511.85,200,0.66,1.543,0.0688,tilt
0,0.0292,684.6,95,0.0,1.313,0.0292,goal_reached
1,0.0689,1329.15,176,0.6,1.104,0.0689,tilt
1,0.134,1101.33,152,1.56,1.93,0.134,goal_reached
0,0.0227,758.69,103,0.0,1.272,0.015,goal_reached
1,0.1753,2658.72,360,5.68,2.266,0.1418,goal_reached
1,0.0683,1084.08,143,0.7,1.173,0.0683,tilt
0,0.0399,1181.32,156,0.0,1.364,0.0399,tilt
0,0.0121,538.61,75,0.0,1.002,0.0083,goal_reached
1,0.1476,1175.06,158,1.32,1.658,0.1476,tilt
1,0.1284,1029.81,142,1.42,1.714,0.1284,tilt
1,0.0684,1044.09,138,0.78,1.139,0.0684,tilt
0,0.0413,972.36,131,0.02,1.467,0.0413,tilt
1,0.0899,872.02,119,0.6,1.458,0.0899,tilt
1,0.0701,1782.72,239,0.84,1.497,0.0698,tilt
1,0.1667,1820.35,251,3.02,2.873,0.1667,tilt
1,0.0916,1207.12,162,1.22,1.483,0.0916,tilt
1,0.1206,1052.69,144,1.54,1.743,0.1191,tilt
0,0.0131,1485.27,201,0.0,1.541,-0.0109,goal_reached
0,0.0659,747.01,103,0.24,1.304,0.0624,goal_reached
1,0.1167,1362.42,187,1.96,2.29,0.1105,goal_reached
1,0.1187,1427.06,192,1.52,1.973,0.1099,goal_reached
0,0.0191,806.41,111,0.0,1.551,0.0128,goal_reached
0,0.0,283.51,39,0.0,0.574,-0.0049,tilt
1,0.0736,7470.87,999,2.02,1.313,0.0183,time_out
1,0.0638,7915.1,999,1.04,1.417,0.0139,time_out
1,0.0731,7772.28,999,15.52,2.157,0.0685,time_out
1,0.0765,7856.02,999,17.5,2.251,0.0692,time_out
1,0.1025,7796.6,999,18.42,1.9,0.0903,time_out
1,0.0717,7859.8,999,1.72,1.509,0.0184,time_out
1,0.0588,7750.32,999,3.1,1.891,0.014,time_out
0,0.0193,7788.18,999,0.0,1.649,-0.0098,time_out
