cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0952,375.1,70,0.26,0.982,0.0945,tilt
0,0.0395,428.81,75,0.0,1.077,0.0395,tilt
0,0.0636,274.48,76,0.02,1.263,0.0636,tilt
0,0.0377,296.32,77,0.0,1.21,0.0377,tilt
0,0.0626,549.8,77,0.1,0.939,0.0625,tilt
0,0.0744,373.84,77,0.08,1.194,0.0744,tilt
0,0.0709,305.08,80,0.04,1.266,0.0709,tilt
0,0.0424,522.38,80,0.0,1.106,0.0325,goal_reached
0,0.0646,306.11,81,0.02,1.301,0.0646,tilt
0,0.0174,293.08,81,0.0,1.358,0.0174,tilt
0,0.0151,299.94,81,0.0,1.346,0.0151,tilt
0,0.0586,321.0,81,0.02,1.315,0.0586,tilt
0,0.0216,321.03,81,0.0,1.313,0.0216,tilt
0,0.0583,304.03,83,0.02,1.315,0.0583,tilt
0,0.0838,347.58,83,0.08,1.249,0.0838,tilt
0,0.039,299.05,83,0.0,1.373,0.039,tilt
0,0.0155,322.75,83,0.0,1.368,0.0155,tilt
0,0.016,293.95,83,0.0,1.398,0.016,tilt
0,0.0,462.53,84,0.0,1.112,-0.0011,tilt
0,0.0924,325.33,84,0.06,1.323,0.0924,tilt
0,0.0607,474.97,85,0.04,1.013,0.0607,tilt
0,0.0534,579.71,85,0.0,1.118,0.0314,goal_reached
0,0.0628,584.57,85,0.04,1.01,0.0628,tilt
0,0.0721,332.2,86,0.06,1.331,0.0721,tilt
0,0.0003,315.6,86,0.0,1.414,0.0003,tilt
0,0.0326,566.0,88,0.0,1.06,0.0262,goal_reached
0,0.0614,495.85,88,0.12,1.259,0.0614,tilt
0,0.0614,495.85,88,0.12,1.259,0.0614,tilt
0,0.0614,459.08,89,0.08,1.326,0.06,tilt
0,0.0626,466.48,90,0.04,1.047,0.0626,tilt
0,0.063,346.28,91,0.04,1.367,0.063,tilt
0,0.0558,344.91,91,0.0,1.317,0.0558,tilt
0,0.063,346.28,91,0.04,1.367,0.063,tilt
0,0.0882,373.54,91,0.06,1.458,0.0882,tilt
0,0.0623,363.42,92,0.02,1.322,0.0623,tilt
0,0.0678,520.92,93,0.04,1.215,0.0678,tilt
0,0.0574,342.61,93,0.02,1.565,0.0574,tilt
0,0.0638,346.07,93,0.02,1.57,0.0638,tilt
0,0.0,346.15,93,0.0,1.577,-0.0104,tilt
0,0.0581,390.51,94,0.02,1.559,0.0581,tilt
0,0.0179,342.05,94,0.0,1.598,0.0179,tilt
0,0.0344,629.86,95,0.0,1.175,0.0327,goal_reached
0,0.038,665.73,95,0.0,1.056,0.038,tilt
0,0.0443,511.74,96,0.0,1.552,0.029,goal_reached
0,0.0621,680.54,98,0.04,1.211,0.0621,tilt
0,0.0591,542.03,99,0.02,1.248,0.0591,tilt
0,0.0466,516.84,99,0.0,1.483,0.0353,goal_reached
0,0.1277,638.5,101,0.16,1.251,0.1277,propeller_collision
0,0.0281,702.31,101,0.0,1.0,0.0281,tilt
0,0.0616,619.24,101,0.04,1.328,0.0616,tilt
0,0.0777,589.45,102,0.18,1.229,0.0777,propeller_collision
0,0.063,692.23,102,0.04,1.25,0.063,tilt
0,0.0271,555.43,102,0.0,1.155,0.0266,goal_reached
0,0.044,381.98,103,0.0,1.599,0.044,tilt
0,0.0533,397.18,106,0.0,1.636,0.0533,tilt
0,0.0615,420.64,107,0.04,1.67,0.0615,tilt
