cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0,311.05,44,0.0,0.693,-0.0043,tilt
1,0.0752,948.1,131,0.84,1.875,0.062,goal_reached
0,0.0622,1174.42,160,0.14,1.967,0.0619,goal_reached
1,0.0848,1359.65,182,1.6,1.783,0.0848,goal_reached
0,0.0328,2083.76,271,0.0,1.18,0.0262,goal_reached
0,0.035,7914.64,999,0.0,1.474,0.0176,time_out
1,0.0508,7893.0,999,2.06,1.729,0.0189,time_out
0,0.0413,7889.92,999,0.08,1.467,0.0105,time_out
0,0.0312,7925.97,999,0.0,1.315,0.0082,time_out
0,0.0,7899.78,999,0.0,1.103,-0.0156,time_out
0,0.0,7900.76,999,0.0,1.11,-0.003,time_out
0,0.0027,7875.83,999,0.0,1.339,-0.0099,time_out
1,0.0519,7920.52,999,2.14,1.535,0.017,time_out
1,0.0487,7899.65,999,1.4,1.361,0.0105,time_out
0,0.0,7896.42,999,0.0,1.133,-0.0107,time_out
1,0.0613,7908.39,999,3.02,1.191,0.0152,time_out
0,0.0389,7870.53,999,0.0,1.713,0.0072,time_out
0,0.0026,7773.01,999,0.0,0.845,-0.0233,time_out
0,0.0217,7826.51,999,0.0,1.452,0.018,time_out
0,0.019,7850.11,999,0.0,0.984,-0.0112,time_out
1,0.0483,7810.78,999,1.06,1.25,0.0095,time_out
1,0.0505,7901.1,999,1.5,1.173,0.0457,time_out
1,0.0506,7873.09,999,3.0,1.849,0.0173,time_out
1,0.0505,7911.19,999,1.26,1.637,0.0392,time_out
1,0.0505,7911.19,999,1.26,1.637,0.0392,time_out
0,0.0372,7862.09,999,0.0,1.923,0.0084,time_out
0,0.0322,7861.94,999,0.0,1.914,0.0058,time_out
0,0.0252,7930.69,999,0.0,1.477,0.0129,time_out
1,0.0554,7928.23,999,0.94,1.165,0.0146,time_out
0,0.0314,7904.57,999,0.0,1.101,0.0082,time_out
0,0.0438,7887.46,999,0.32,1.429,0.0195,time_out
0,0.0169,7921.79,999,0.0,1.065,-0.0346,time_out
0,0.0,7889.07,999,0.0,1.046,-0.0427,time_out
0,0.0,7941.58,999,0.0,1.04,-0.0222,time_out
0,0.0166,7892.79,999,0.0,1.12,-0.0433,time_out
0,0.0,7946.63,999,0.0,0.852,-0.0412,time_out
0,0.0,7900.97,999,0.0,1.239,-0.0223,time_out
0,0.0,7966.47,999,0.0,0.76,-0.0394,time_out
0,0.0,7867.51,999,0.0,1.126,-0.009,time_out
0,0.0,7877.24,999,0.0,1.717,-0.0121,time_out
0,0.0005,7916.21,999,0.0,0.907,-0.036,time_out
0,0.0024,7919.11,999,0.0,0.847,-0.043,time_out
0,0.004,7878.91,999,0.0,1.609,-0.0377,time_out
0,0.0,7893.89,999,0.0,1.552,-0.0069,time_out
1,0.0481,7864.22,999,1.7,1.361,0.038,time_out
0,0.0,7928.36,999,0.0,0.807,-0.0331,time_out
1,0.0492,7875.21,999,0.74,1.245,0.0086,time_out
0,0.0,7932.81,999,0.0,0.744,-0.0308,time_out
0,0.0,7890.93,999,0.0,1.591,-0.0421,time_out
0,0.0,7949.94,999,0.0,1.031,-0.0436,time_out
0,0.0389,7918.14,999,0.0,1.208,0.0063,time_out
0,0.0,7922.78,999,0.0,1.02,-0.0416,time_out
0,0.0,7916.62,999,0.0,1.531,-0.0423,time_out
0,0.0,7874.9,999,0.0,1.024,-0.0361,time_out
1,0.0521,7829.0,999,2.22,1.719,0.0459,time_out
1,0.0514,7892.88,999,2.42,1.676,0.0172,time_out
1,0.0538,7845.06,999,1.5,1.736,0.0164,time_out
0,0.0472,7871.24,999,0.14,1.828,0.0272,time_out
1,0.0625,7860.74,999,2.22,1.876,0.0148,time_out
1,0.047,7831.97,999,1.52,2.123,0.0146,time_out
0,0.0389,7853.31,999,0.0,1.539,0.0077,time_out
1,0.0481,7819.55,999,0.8,1.781,0.0063,time_out
1,0.0481,7819.55,999,0.8,1.781,0.0063,time_out
1,0.0573,7885.65,999,2.3,1.827,0.0413,time_out
1,0.0485,7868.59,999,1.36,1.705,0.0444,time_out
0,0.0411,676.42,94,0.1,1.278,0.0411,goal_reached
0,0.0446,918.63,123,0.16,1.273,0.0446,goal_reached
0,0.0613,921.74,125,0.48,1.391,0.0572,goal_reached
1,0.1016,963.11,130,1.16,1.385,0.0629,goal_reached
0,0.0141,7816.46,999,0.0,1.605,-0.016,time_out
0,0.0416,1146.83,156,0.06,1.975,0.0416,goal_reached
0,0.0,7943.63,999,0.0,1.22,-0.0069,time_out
0,0.0338,7922.44,999,0.0,1.502,0.0194,time_out
0,0.0531,1023.43,136,0.18,1.293,0.053,goal_reached
0,0.0015,7901.75,999,0.0,1.24,0.001,time_out
0,0.0388,7928.45,999,0.0,1.097,0.0068,time_out
0,0.0362,7830.45,999,0.0,1.774,0.0088,time_out
0,0.0387,7923.14,999,0.0,1.109,0.0077,time_out
1,0.0467,7922.25,999,2.52,1.373,0.0166,time_out
0,0.0332,7878.32,999,0.0,1.325,0.0125,time_out
0,0.0228,7874.45,999,0.0,1.768,0.01,time_out
1,0.0465,7918.89,999,0.78,1.695,0.0391,time_out
0,0.0322,7954.87,999,0.0,1.086,0.006,time_out
1,0.0494,7898.4,999,3.3,1.482,0.0134,time_out
0,0.0323,7902.98,999,0.0,1.221,0.0083,time_out
0,0.0464,7886.98,999,0.18,1.751,0.0166,time_out
1,0.0503,7856.5,999,2.9,1.928,0.0095,time_out
0,0.0373,7873.22,999,0.0,1.626,0.0071,time_out
1,0.0512,7912.45,999,3.48,1.731,0.0148,time_out
0,0.0501,7883.05,999,0.42,1.562,0.0155,time_out
1,0.0498,7885.03,999,2.6,1.159,0.0159,time_out
1,0.0501,7876.03,999,2.16,1.496,0.0132,time_out
0,0.0419,7875.9,999,0.1,1.754,0.0075,time_out
0,0.0357,7863.81,999,0.0,1.474,0.0065,time_out
1,0.0504,7884.79,999,1.9,1.144,0.0162,time_out
1,0.0487,7864.85,999,1.96,1.778,0.0168,time_out
0,0.0,7866.64,999,0.0,1.129,-0.0404,time_out
0,0.0,7913.62,999,0.0,1.423,-0.0287,time_out
0,0.0,7907.28,999,0.0,0.754,-0.0441,time_out
0,0.0,7936.16,999,0.0,1.04,-0.043,time_out
0,0.0,7886.59,999,0.0,1.028,-0.044,time_out
0,0.0,7900.3,999,0.0,1.035,-0.0426,time_out
0,0.0,7898.66,999,0.0,1.213,-0.044,time_out
0,0.0,7872.89,999,0.0,0.887,-0.018,time_out
0,0.0,7955.85,999,0.0,1.21,-0.0234,time_out
0,0.0024,7930.54,999,0.0,1.292,-0.0357,time_out
0,0.0113,7954.99,999,0.0,1.154,-0.0357,time_out
0,0.0453,7837.49,999,0.14,1.22,0.0074,time_out
0,0.0039,7845.0,999,0.0,1.528,-0.0426,time_out
1,0.091,7861.04,999,18.32,1.786,0.0679,time_out
0,0.0204,7868.63,999,0.0,1.481,-0.0427,time_out
0,0.0164,7842.32,999,0.0,1.699,-0.0333,time_out
0,0.0,7818.38,999,0.0,1.561,-0.04,time_out
0,0.0,7864.82,999,0.0,1.605,-0.0321,time_out
0,0.0,7896.15,999,0.0,1.527,-0.0435,time_out
0,0.005,7911.44,999,0.0,0.864,-0.0333,time_out
0,0.0407,7813.89,999,0.16,1.947,0.0117,time_out
0,0.0084,7820.26,999,0.0,1.699,-0.0372,time_out
0,0.0678,7916.83,999,0.42,1.2,0.0657,time_out
1,0.0541,7792.46,999,0.92,1.568,0.0162,time_out
1,0.0501,7875.74,999,2.72,1.809,0.0335,time_out
0,0.0441,7885.85,999,0.14,1.657,0.0085,time_out
0,0.0357,7891.62,999,0.0,1.677,0.0073,time_out
0,0.0348,7874.67,999,0.0,1.678,0.0148,time_out
0,0.0429,7860.1,999,0.12,1.765,0.0073,time_out
0,0.0449,7869.21,999,0.12,1.748,0.0347,time_out
0,0.0008,7828.12,999,0.0,1.651,-0.0087,time_out
1,0.0514,7853.28,999,1.38,1.96,0.0329,time_out
1,0.0569,7862.66,999,1.7,1.592,0.0457,time_out
0,0.0,271.83,37,0.0,0.477,-0.0065,tilt
1,0.0956,7834.25,999,17.48,1.906,0.0652,time_out
0,0.0,313.87,44,0.0,0.762,-0.0043,tilt
0,0.0055,7844.1,999,0.0,1.136,-0.0111,time_out
0,0.0399,7862.55,999,0.0,1.717,0.0069,time_out
1,0.1691,910.59,128,0.84,2.162,0.1691,tilt
0,0.0438,7874.57,999,0.24,1.724,0.007,time_out
1,0.0481,7806.53,999,1.88,1.784,0.0151,time_out
0,0.0413,7895.99,999,0.08,1.772,0.0098,time_out
0,0.0018,7904.35,999,0.0,1.128,-0.0438,time_out
0,0.0,7918.12,999,0.0,1.484,-0.0414,time_out
0,0.0483,1477.77,200,0.18,2.014,0.0483,goal_reached
0,0.042,1731.01,229,0.08,1.985,0.0403,goal_reached
0,0.0,7878.74,999,0.0,1.147,-0.0145,time_out
0,0.0014,7853.62,999,0.0,1.284,-0.0318,time_out
0,0.0255,893.49,118,0.0,1.034,0.0149,goal_reached
1,0.0927,2642.91,343,4.7,2.091,0.0902,goal_reached
1,0.0427,1848.86,237,0.62,1.205,0.0387,goal_reached
0,0.0367,7883.88,999,0.0,1.083,0.0096,time_out
1,0.0531,7887.77,999,1.1,1.787,0.0409,time_out
0,0.0164,7879.43,999,0.0,1.063,-0.0052,time_out
0,0.0066,7720.98,999,0.0,1.648,-0.0357,time_out
1,0.0489,7880.19,999,1.62,1.8,0.0189,time_out
1,0.0475,7948.43,999,1.28,1.112,0.0137,time_out
0,0.0073,7866.17,999,0.0,0.949,-0.0129,time_out
1,0.0631,7849.0,999,0.7,2.005,0.0096,time_out
1,0.0715,7899.16,999,3.2,1.337,0.0124,time_out
0,0.0007,7835.37,999,0.0,1.397,-0.0164,time_out
0,0.0131,7891.42,999,0.0,0.985,-0.0107,time_out
0,0.0417,7902.87,999,0.12,1.447,0.0079,time_out
0,0.0413,7923.67,999,0.06,1.906,0.0265,time_out
1,0.0613,7909.72,999,3.64,2.006,0.0148,time_out
0,0.0332,7861.77,999,0.0,1.897,0.014,time_out
0,0.0372,7874.73,999,0.0,1.905,0.0076,time_out
0,0.0114,7871.84,999,0.0,0.987,-0.0126,time_out
0,0.0283,7877.48,999,0.0,1.915,0.0065,time_out
0,0.0322,7881.15,999,0.0,1.605,0.0078,time_out
0,0.0072,7934.3,999,0.0,0.853,-0.018,time_out
0,0.0045,7824.21,999,0.0,1.697,-0.0337,time_out
0,0.0035,7916.02,999,0.0,1.238,-0.0354,time_out
0,0.0,7912.69,999,0.0,1.111,-0.0319,time_out
0,0.0,7925.26,999,0.0,0.87,-0.0388,time_out
0,0.0,7921.59,999,0.0,1.42,-0.0432,time_out
0,0.0,7848.23,999,0.0,0.802,-0.0315,time_out
0,0.0109,7910.1,999,0.0,1.232,-0.0356,time_out
0,0.0,7948.34,999,0.0,1.123,-0.0419,time_out
0,0.0,7935.84,999,0.0,1.246,-0.0387,time_out
0,0.0,7947.51,999,0.0,0.753,-0.0142,time_out
0,0.0015,7896.68,999,0.0,0.951,-0.0142,time_out
0,0.0349,7889.14,999,0.0,1.49,0.0075,time_out
0,0.0,7922.6,999,0.0,0.811,-0.0433,time_out
0,0.0,7930.59,999,0.0,1.614,-0.032,time_out
0,0.0,7890.73,999,0.0,1.586,-0.0432,time_out
0,0.0,7888.54,999,0.0,1.509,-0.0341,time_out
0,0.0043,7826.62,999,0.0,1.617,-0.0355,time_out
0,0.0347,7906.61,999,0.0,1.502,0.0139,time_out
0,0.0,7953.57,999,0.0,0.796,-0.0166,time_out
0,0.0026,7883.78,999,0.0,1.536,-0.0434,time_out
0,0.05,7809.23,999,0.28,1.174,-0.008,time_out
1,0.0504,7830.11,999,2.6,2.114,0.0146,time_out
0,0.0453,7892.1,999,0.18,1.422,0.0065,time_out
1,0.0533,7816.85,999,0.6,1.553,0.0118,time_out
1,0.0499,7872.43,999,3.5,1.691,0.0158,time_out
1,0.0537,7804.0,999,1.5,1.964,0.0178,time_out
1,0.048,7842.4,999,1.16,1.856,0.0136,time_out
1,0.051,7856.58,999,0.94,1.711,0.0155,time_out
1,0.0772,7899.13,999,3.14,1.154,0.0149,time_out
0,0.0,7816.27,999,0.0,1.616,-0.0143,time_out
1,0.0738,7855.85,999,1.62,1.85,0.0166,time_out
0,0.036,383.46,53,0.0,0.74,0.036,tilt
0,0.0292,7922.25,999,0.0,1.468,0.0162,time_out
