cleared,max_gain_m,energy_J,steps,hold_s,max_disp_m,end_gain_m,end
0,0.0095,373.96,65,0.0,1.16,0.0095,tilt
0,0.0,322.47,66,0.0,1.031,-0.0062,tilt
0,0.0,265.28,68,0.0,1.001,-0.0073,tilt
0,0.0,252.15,69,0.0,1.144,-0.0122,tilt
0,0.0334,394.24,69,0.0,1.015,0.0334,tilt
0,0.0,310.82,70,0.0,1.082,-0.0089,propeller_collision
0,0.0452,353.39,70,0.0,1.041,0.0452,tilt
0,0.0056,374.75,70,0.0,1.067,0.0056,propeller_collision
0,0.0,290.61,73,0.0,1.214,-0.0081,tilt
0,0.0,306.07,73,0.0,1.243,-0.0101,tilt
0,0.0,318.81,73,0.0,1.217,-0.0077,propeller_collision
0,0.0175,347.11,73,0.0,1.156,0.0175,tilt
0,0.0,393.32,74,0.0,1.056,-0.0017,tilt
0,0.0,321.55,75,0.0,1.201,-0.0059,propeller_collision
0,0.0,388.05,75,0.0,1.147,-0.0115,tilt
0,0.0,371.04,75,0.0,1.101,-0.0053,tilt
0,0.0,277.56,77,0.0,1.247,-0.007,tilt
0,0.0,364.38,77,0.0,1.38,-0.0085,tilt
0,0.0397,501.54,78,0.0,0.969,0.0278,goal_reached
0,0.0463,522.57,78,0.0,0.881,0.0358,goal_reached
0,0.0624,558.9,79,0.06,0.858,0.0624,tilt
0,0.0,353.77,79,0.0,1.394,-0.0093,tilt
0,0.0189,378.63,81,0.0,1.455,0.0189,tilt
0,0.0606,389.5,81,0.02,1.029,0.0606,tilt
0,0.0578,445.84,82,0.02,1.289,0.0578,tilt
0,0.0413,479.0,82,0.0,1.196,0.0413,goal_reached
0,0.0339,503.22,82,0.0,0.841,0.0339,goal_reached
0,0.015,435.83,83,0.0,1.135,0.015,tilt
0,0.054,490.99,85,0.0,0.805,0.054,tilt
0,0.0803,488.26,85,0.2,1.172,0.0639,tilt
0,0.0793,578.65,88,0.04,1.104,0.0793,tilt
0,0.0882,573.2,88,0.08,1.002,0.0882,propeller_collision
0,0.0601,442.69,89,0.04,1.454,0.0601,tilt
0,0.0972,551.6,89,0.06,1.005,0.0972,tilt
0,0.0795,518.75,90,0.08,1.08,0.0795,tilt
0,0.0425,527.84,90,0.0,1.421,0.0344,goal_reached
0,0.0481,576.22,91,0.0,1.436,0.0334,goal_reached
0,0.0593,508.95,92,0.02,1.41,0.0593,tilt
0,0.072,479.55,92,0.08,1.456,0.072,tilt
0,0.0693,476.4,92,0.12,1.558,0.0616,tilt
0,0.0629,438.23,92,0.06,1.181,0.0629,tilt
0,0.0636,435.19,93,0.08,1.598,0.0636,tilt
0,0.0635,610.95,93,0.02,1.393,0.0635,tilt
0,0.0615,528.72,93,0.04,1.461,0.0615,tilt
0,0.0629,617.4,93,0.04,1.29,0.0629,tilt
0,0.063,638.0,94,0.04,1.036,0.063,propeller_collision
0,0.0389,628.81,94,0.0,1.214,0.0341,goal_reached
0,0.0369,494.41,95,0.0,1.274,0.0318,goal_reached
0,0.0458,660.78,95,0.0,1.125,0.0341,goal_reached
0,0.11,546.1,95,0.28,1.178,0.11,tilt
0,0.0499,485.36,95,0.0,1.523,0.0499,tilt
0,0.0491,460.84,98,0.0,1.672,0.0374,goal_reached
0,0.0621,519.71,99,0.04,1.506,0.0621,tilt
0,0.1409,655.91,100,0.12,1.12,0.1409,tilt
0,0.0578,677.77,102,0.04,1.381,0.0273,goal_reached
0,0.0622,683.66,103,0.02,1.522,0.0622,tilt
0,0.1166,638.06,103,0.18,1.296,0.1152,tilt
0,0.1084,577.39,104,0.08,1.54,0.1084,tilt
0,0.1416,706.96,107,0.1,1.277,0.1416,tilt
0,0.0733,575.44,110,0.12,1.875,0.0733,tilt
0,0.0987,758.92,111,0.1,1.127,0.0987,propeller_collision
0,0.1197,547.73,116,0.1,1.897,0.1197,tilt
0,0.1442,580.77,118,0.1,1.888,0.1442,tilt
0,0.0628,752.59,123,0.02,1.215,0.0628,tilt
0,0.0,297.89,59,0.0,0.852,-0.0067,tilt
0,0.0088,381.59,68,0.0,0.848,0.0088,tilt
0,0.0,223.46,54,0.0,0.862,-0.0061,tilt
0,0.0,328.13,78,0.0,1.278,-0.0102,tilt
0,0.0,262.67,71,0.0,1.187,-0.0057,tilt
0,0.0,219.44,55,0.0,0.955,-0.0086,tilt
0,0.0418,531.37,81,0.0,0.903,0.0363,goal_reached
0,0.0,351.26,78,0.0,1.266,-0.0103,tilt
0,0.0,318.54,80,0.0,1.373,-0.0107,tilt
0,0.0171,402.91,70,0.0,1.049,0.0171,tilt
0,0.0,290.34,64,0.0,1.049,-0.0108,propeller_collision
0,0.0595,532.48,81,0.06,1.357,0.0352,goal_reached
0,0.0,226.75,57,0.0,0.958,-0.0085,tilt
0,0.0,383.03,87,0.0,1.392,-0.0049,propeller_collision
0,0.0475,540.7,79,0.0,1.001,0.0358,goal_reached
0,0.0109,355.54,84,0.0,1.387,0.0109,propeller_collision
0,0.0,347.39,84,0.0,1.295,-0.0105,propeller_collision
0,0.1049,585.26,94,0.12,1.068,0.1049,tilt
0,0.0622,445.2,79,0.02,1.075,0.0622,tilt
0,0.0,223.44,48,0.0,0.685,-0.0084,tilt
0,0.0583,421.94,76,0.02,1.062,0.0583,tilt
0,0.0431,624.48,94,0.0,1.374,0.031,goal_reached
0,0.0373,406.41,76,0.0,1.194,0.0373,tilt
0,0.063,510.65,100,0.06,1.57,0.063,tilt
0,0.0614,632.84,104,0.02,0.922,0.0614,tilt
0,0.0374,488.07,78,0.0,1.048,0.0265,goal_reached
0,0.0205,369.57,73,0.0,1.137,0.0205,propeller_collision
0,0.0439,575.65,104,0.0,1.519,0.0336,goal_reached
0,0.0599,684.48,95,0.04,1.019,0.0599,tilt
0,0.1003,653.89,99,0.06,1.286,0.1003,tilt
0,0.133,671.19,106,0.2,1.223,0.133,tilt
0,0.0623,490.44,99,0.06,1.62,0.0623,tilt
0,0.0666,444.32,94,0.02,1.49,0.0666,tilt
0,0.0573,600.0,89,0.08,1.269,0.03,goal_reached
0,0.0432,585.99,89,0.0,1.027,0.0337,goal_reached
0,0.0594,515.95,91,0.04,1.276,0.0594,tilt
0,0.0934,616.07,92,0.06,0.986,0.0934,tilt
0,0.0374,634.17,95,0.0,1.241,0.0324,goal_reached
0,0.0681,632.84,96,0.02,1.488,0.0681,tilt
0,0.1343,680.77,108,0.14,1.578,0.1343,tilt
0,0.0318,665.36,105,0.0,1.562,0.0267,goal_reached
0,0.0624,577.05,85,0.06,1.199,0.0624,propeller_collision
0,0.0834,746.41,108,0.08,1.125,0.0834,propeller_collision
0,0.1071,548.08,90,0.16,1.191,0.1071,propeller_collision
0,0.0,309.56,64,0.0,0.984,-0.0087,tilt
0,0.0614,433.04,81,0.04,1.358,0.0614,tilt
0,0.0472,670.09,97,0.0,1.395,0.0342,goal_reached
0,0.0884,640.79,95,0.06,1.421,0.0884,tilt
0,0.0903,658.87,98,0.08,1.437,0.0903,tilt
0,0.1292,657.22,119,0.2,1.654,0.1292,propeller_collision
0,0.0594,619.83,91,0.02,0.907,0.0594,tilt
0,0.0604,753.44,114,0.02,1.618,0.0604,tilt
0,0.049,518.25,102,0.0,1.855,0.0303,goal_reached
0,0.0584,720.72,106,0.02,1.407,0.0584,tilt
0,0.091,668.69,109,0.06,1.033,0.091,propeller_collision
0,0.1066,601.18,111,0.12,1.853,0.1066,tilt
0,0.0438,594.12,91,0.0,1.223,0.0314,goal_reached
0,0.0,209.47,41,0.0,0.64,-0.0125,tilt
0,0.049,568.43,81,0.0,1.2,0.049,tilt
0,0.1235,620.38,103,0.2,1.289,0.1235,tilt
0,0.0607,852.49,124,0.04,1.549,0.0607,propeller_collision
0,0.0595,609.29,114,0.02,1.7,0.0595,tilt
0,0.0,337.93,65,0.0,0.89,-0.0099,tilt
0,0.0,208.16,51,0.0,0.857,-0.0102,tilt
0,0.039,725.47,111,0.0,1.673,0.0343,goal_reached
0,0.0711,649.02,125,0.08,1.33,0.0711,tilt
0,0.0125,431.88,75,0.0,1.032,0.0125,tilt
0,0.0599,688.57,103,0.02,1.421,0.0599,tilt
0,0.0849,603.86,126,0.14,1.916,0.0849,tilt
0,0.0618,452.14,88,0.12,1.273,0.0618,tilt
0,0.0635,633.67,91,0.08,1.132,0.0635,propeller_collision
0,0.0571,530.44,81,0.02,0.9,0.0571,tilt
0,0.0,253.63,65,0.0,1.097,-0.0086,tilt
0,0.0117,306.26,57,0.0,0.967,0.0117,tilt
0,0.0589,593.91,93,0.02,0.987,0.0589,tilt
0,0.0581,394.96,74,0.02,1.14,0.0581,tilt
0,0.0428,513.18,75,0.0,0.966,0.0336,goal_reached
0,0.0,199.59,41,0.0,0.59,-0.0126,tilt
0,0.062,516.63,82,0.04,1.19,0.062,propeller_collision
0,0.0,274.42,68,0.0,1.117,-0.0138,propeller_collision
0,0.0632,517.04,88,0.06,1.164,0.0632,tilt
0,0.0903,488.06,79,0.06,1.021,0.0903,tilt
0,0.0482,654.37,99,0.0,1.308,0.0353,goal_reached
0,0.0,317.86,78,0.0,1.399,-0.0101,tilt
0,0.0444,660.89,104,0.0,1.715,0.0279,goal_reached
0,0.0369,538.96,98,0.0,1.352,0.027,goal_reached
0,0.0626,557.71,98,0.16,1.596,0.0626,tilt
0,0.1041,610.99,115,0.08,1.793,0.1041,tilt
0,0.0365,412.54,89,0.0,1.459,0.0365,tilt
0,0.1205,655.07,101,0.12,1.459,0.1205,propeller_collision
0,0.0707,343.82,72,0.08,1.173,0.0707,tilt
0,0.0763,589.72,98,0.04,0.999,0.0763,tilt
0,0.0033,342.88,69,0.0,0.977,0.0033,tilt
0,0.0626,626.43,93,0.04,1.194,0.0626,tilt
0,0.0596,592.17,88,0.06,1.214,0.0592,tilt
0,0.0,293.5,77,0.0,1.277,-0.0093,tilt
0,0.0517,599.02,88,0.0,1.108,0.033,goal_reached
0,0.0,365.05,79,0.0,1.477,-0.0089,tilt
0,0.0,312.23,81,0.0,1.304,-0.0064,tilt
0,0.0639,589.53,103,0.08,1.505,0.0639,tilt
0,0.0002,318.8,65,0.0,0.969,0.0002,tilt
0,0.0616,632.39,97,0.04,0.858,0.0616,propeller_collision
0,0.0831,536.41,104,0.08,1.615,0.0831,tilt
0,0.0,323.87,81,0.0,1.367,-0.0054,propeller_collision
0,0.0566,596.57,89,0.02,1.287,0.0297,goal_reached
0,0.0452,526.51,83,0.0,1.083,0.043,goal_reached
0,0.0282,680.74,104,0.0,0.853,0.0282,tilt
0,0.0,349.3,80,0.0,1.349,-0.0084,propeller_collision
0,0.0,386.82,90,0.0,1.373,-0.0042,tilt
0,0.1317,635.16,125,0.18,1.911,0.1317,tilt
0,0.0,336.15,81,0.0,1.24,-0.0101,tilt
0,0.0628,611.78,110,0.04,1.649,0.0628,tilt
0,0.1422,625.42,125,0.1,1.975,0.1422,tilt
0,0.044,531.97,103,0.0,1.691,0.034,goal_reached
0,0.0,296.63,86,0.0,1.395,-0.0095,propeller_collision
0,0.0613,491.15,95,0.04,1.493,0.0613,tilt
0,0.0,368.55,83,0.0,1.376,-0.0075,tilt
0,0.0461,642.29,94,0.0,1.262,0.034,goal_reached
0,0.1238,803.48,122,0.1,1.799,0.1238,tilt
0,0.0606,448.22,90,0.04,1.368,0.0606,tilt
0,0.0607,680.29,99,0.04,1.36,0.0607,tilt
0,0.0,320.73,75,0.0,1.223,-0.0092,tilt
0,0.0612,681.69,98,0.06,1.446,0.0612,tilt
0,0.0333,470.93,89,0.0,1.335,0.0333,tilt
0,0.0417,642.56,96,0.0,1.35,0.0323,goal_reached
0,0.1394,753.16,114,0.1,1.571,0.1394,tilt
0,0.0296,395.97,91,0.0,1.578,0.0296,tilt
0,0.0652,564.35,109,0.1,1.728,0.0613,tilt
0,0.0144,285.68,58,0.0,0.784,0.0144,tilt
0,0.1044,625.17,90,0.06,1.157,0.1044,tilt
0,0.0,217.19,54,0.0,0.911,-0.0068,tilt
0,0.0498,506.06,96,0.0,1.477,0.0498,tilt
0,0.0,330.6,67,0.0,1.02,-0.01,tilt
0,0.0286,334.19,73,0.0,1.3,0.0286,propeller_collision
0,0.0,325.05,83,0.0,1.407,-0.0111,tilt
0,0.1171,645.31,105,0.08,1.031,0.1171,propeller_collision
